,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
304,42456,고동수회계사,14253,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,110000,,,,,,고동수회계사,6,사계회수동고
316,42515,고병철회계사,14307,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,88000,,,,,,고병철회계사,6,사계회철병고
382,46916,권기대회계사,18142,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,132000,132000,,,,,,권기대회계사,6,사계회대기권
410,47254,권진영회계사,18413,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,132000,132000,,,,,,권진영회계사,6,사계회영진권
414,47332,권호근회계사,18476,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,권호근회계사,6,사계회근호권
486,49850,김남형회계사,20704,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,132000,132000,,,,,,김남형회계사,6,사계회형남김
490,49917,김대영회계사,20757,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,김대영회계사,6,사계회영대김
498,49952,김덕철회계사,20784,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,77000,77000,,,,,,김덕철회계사,6,사계회철덕김
514,50046,김동진회계사,20861,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,김동진회계사,6,사계회진동김
524,50143,김면기회계사,20941,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,55000,88000,,,,,,김면기회계사,6,사계회기면김
564,50588,김상철회계사,21268,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,김상철회계사,6,사계회철상김
578,50720,김선익회계사,21365,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,220000,220000,,,,,,김선익회계사,6,사계회익선김
580,50785,김성석회계사,21409,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,김성석회계사,6,사계회석성김
590,50866,김세영회계사,21469,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,김세영회계사,6,사계회영세김
604,51066,김승진회계사,21616,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,김승진회계사,6,사계회진승김
620,51261,김영상회계사,21771,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,김영상회계사,6,사계회상영김
628,51295,김영욱회계사,21793,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,55000,55000,,,,,,김영욱회계사,6,사계회욱영김
634,51322,김영진회계사,21814,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,김영진회계사,6,사계회진영김
644,51438,김용범회계사,21904,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,김용범회계사,6,사계회범용김
648,51446,김용수회계사,21911,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,55000,55000,,,,,,김용수회계사,6,사계회수용김
652,51462,김용원회계사,21923,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,154000,,,,,,김용원회계사,6,사계회원용김
656,51489,김용환회계사,21941,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,김용환회계사,6,사계회환용김
664,51615,김윤상회계사,22041,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,김윤상회계사,6,사계회상윤김
680,51809,김일탁회계사,22185,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,김일탁회계사,6,사계회탁일김
706,51938,김정석회계사,22288,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,121000,121000,,,,,,김정석회계사,6,사계회석정김
710,51961,김정오회계사,22302,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,165000,165000,,,,,,김정오회계사,6,사계회오정김
730,52079,김종연회계사,22387,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,55000,,,,,,김종연회계사,6,사계회연종김
798,52656,김학수회계사,22840,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,김학수회계사,6,사계회수학김
810,52821,김형민회계사,22970,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,김형민회계사,6,사계회민형김
812,52822,김형배회계사,22971,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,김형배회계사,6,사계회배형김
814,52823,김형복회계사,22972,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,143000,143000,,,,,,김형복회계사,6,사계회복형김
842,53074,김희철회계사,23158,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,김희철회계사,6,사계회철희김
844,53076,김희환회계사,23160,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,김희환회계사,6,사계회환희김
852,53246,나병희회계사,23303,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,660000,,,,,,나병희회계사,6,사계회희병나
906,53805,노동진회계사,23796,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,노동진회계사,6,사계회진동노
1284,59924,류덕선회계사,29440,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,77000,,,,,,류덕선회계사,6,사계회선덕류
1374,61397,민명식회계사,30682,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,77000,,,,,,민명식회계사,6,사계회식명민
1410,61683,박광석회계사,30939,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,박광석회계사,6,사계회석광박
1414,61727,박근완회계사,30973,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,88000,,,,,,박근완회계사,6,사계회완근박
1464,62105,박상열회계사,31289,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,박상열회계사,6,사계회열상박
1470,62225,박성영회계사,31382,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,99000,99000,,,,,,박성영회계사,6,사계회영성박
1474,62251,박성진회계사,31401,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,박성진회계사,6,사계회진성박
