,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
54878,8874,삼성금융（강북）,5968,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,0,,,,,,삼성금융강북,6,）북강（융금성삼
54880,8875,삼성금융（강서）,5969,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,1000000,1000000,,,,,,삼성금융강서,6,）서강（융금성삼
54882,8876,삼성금융（경인）,5970,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,80000,250000,,,,,,삼성금융경인,6,）인경（융금성삼
54884,8877,삼성금융（광화문）,5971,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,71000,71000,,,,,,삼성금융광화문,7,）문화광（융금성삼
54886,8878,삼성금융（남동）,5972,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,30000,,,,,,삼성금융남동,6,）동남（융금성삼
54888,8879,삼성금융（동대문）,5973,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,110000,,,,,,삼성금융동대문,7,）문대동（융금성삼
54890,8880,삼성금융（방배）,5974,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,100000,100000,,,,,,삼성금융방배,6,）배방（융금성삼
54892,8881,삼성금융（부천）,5975,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,7000,770000,,,,,,삼성금융부천,6,）천부（융금성삼
54894,8882,삼성금융（삼성금융）,5976,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,50000,50000,,,,,,삼성금융삼성금융,8,）융금성삼（융금성삼
54896,8883,삼성금융（선릉）,5977,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,100000,100000,,,,,,삼성금융선릉,6,）릉선（융금성삼
54898,8884,삼성금융（성동）,5978,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,75000,,,,,,삼성금융성동,6,）동성（융금성삼
54900,8885,삼성금융（수원금융）,5979,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,0,,,,,,삼성금융수원금융,8,）융금원수（융금성삼
54902,8886,삼성금융（양천）,5980,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,63000,63000,,,,,,삼성금융양천,6,）천양（융금성삼
54904,8887,삼성금융（영등포）,5981,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,230000,315000,,,,,,삼성금융영등포,7,）포등영（융금성삼
54906,8888,삼성금융（울산）,5982,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,400000,400000,,,,,,삼성금융울산,6,）산울（융금성삼
54908,8889,삼성금융（인천）,5983,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,30000,30000,,,,,,삼성금융인천,6,）천인（융금성삼
54910,8890,삼성금융（중동）,5984,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,15000,,,,,,삼성금융중동,6,）동중（융금성삼
54912,8891,삼성금융（중앙）,5985,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,90000,90000,,,,,,삼성금융중앙,6,）앙중（융금성삼
