,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
51470,41281,강릉ＹＷＣＡ,13253,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,3000,,,,,,강릉ＹＷＣＡ,6,ＡＣＷＹ릉강
51483,41922,거제ＹＭＣＡ,13777,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,거제ＹＭＣＡ,6,ＡＣＭＹ제거
51536,42591,고양ＹＷＣＡ,14371,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,10000,,,,,,고양ＹＷＣＡ,6,ＡＣＷＹ양고
51577,43124,광양ＹＷＣＡ,14816,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,20000,20000,,,,,,광양ＹＷＣＡ,6,ＡＣＷＹ양광
51606,43248,광주ＹＷＣＡ,14928,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,5000,,,,,,광주ＹＷＣＡ,6,ＡＣＷＹ주광
51625,43382,구리ＹＭＣＡ,15032,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,3000,5000,,,,,,구리ＹＭＣＡ,6,ＡＣＭＹ리구
51713,46845,군산ＹＷＣＡ,18077,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,군산ＹＷＣＡ,6,ＡＣＷＹ산군
51726,46863,군포ＹＭＣＡ,18095,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,0,,,,,,군포ＹＭＣＡ,6,ＡＣＭＹ포군
51826,52716,김해ＹＭＣＡ,22894,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,김해ＹＭＣＡ,6,ＡＣＭＹ해김
51827,52717,김해ＹＷＣＡ,22895,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,3000,3000,,,,,,김해ＹＷＣＡ,6,ＡＣＷＹ해김
51923,53592,남양주ＹＷＣＡ,23607,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,3000,5000,,,,,,남양주ＹＷＣＡ,7,ＡＣＷＹ주양남
52150,58352,당진ＹＭＣＡ,28007,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,당진ＹＭＣＡ,6,ＡＣＭＹ진당
52189,58627,대구ＹＭＣＡ,28258,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,0,30000,,,,,,대구ＹＭＣＡ,6,ＡＣＭＹ구대
52191,58628,대구ＹＷＣＡ,28259,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,0,,,,,,대구ＹＷＣＡ,6,ＡＣＷＹ구대
52225,58847,대전ＹＷＣＡ,28456,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,10000,,,,,,대전ＹＷＣＡ,6,ＡＣＷＹ전대
52325,59537,동해ＹＷＣＡ,29084,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,5000,5000,,,,,,동해ＹＷＣＡ,6,ＡＣＷＹ해동
52393,60133,마산ＹＭＣＡ,29617,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,10000,,,,,,마산ＹＭＣＡ,6,ＡＣＭＹ산마
52446,60603,목포ＹＷＣＡ,30024,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,3000,10000,,,,,,목포ＹＷＣＡ,6,ＡＣＷＹ포목
52680,65010,부산ＹＭＣＡ,33678,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,부산ＹＭＣＡ,6,ＡＣＭＹ산부
52682,65011,부산ＹＷＣＡ,33679,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,20000,,,,,,부산ＹＷＣＡ,6,ＡＣＷＹ산부
52693,65051,부천ＹＭＣＡ,33719,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,5000,5000,,,,,,부천ＹＭＣＡ,6,ＡＣＭＹ천부
52812,65477,사천ＹＷＣＡ,34122,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,3000,5000,,,,,,사천ＹＷＣＡ,6,ＡＣＷＹ천사
52941,66216,서귀포ＹＷＣＡ,34754,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,5000,5000,,,,,,서귀포ＹＷＣＡ,7,ＡＣＷＹ포귀서
52981,66596,서울ＹＷＣＡ,35098,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,30000,,,,,,서울ＹＷＣＡ,6,ＡＣＷＹ울서
52986,66775,서천ＹＷＣＡ,35249,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,서천ＹＷＣＡ,6,ＡＣＷＹ천서
53030,67132,성남ＹＷＣＡ,35561,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,3000,3000,,,,,,성남ＹＷＣＡ,6,ＡＣＷＹ남성
53093,68460,세종ＹＷＣＡ,36856,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,세종ＹＷＣＡ,6,ＡＣＷＹ종세
53121,68620,속초ＹＷＣＡ,36997,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,5000,5000,,,,,,속초ＹＷＣＡ,6,ＡＣＷＹ초속
53160,69451,수원ＹＷＣＡ,37683,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,10000,,,,,,수원ＹＷＣＡ,6,ＡＣＷＹ원수
53170,69713,순천ＹＷＣＡ,37927,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,순천ＹＷＣＡ,6,ＡＣＷＹ천순
63426,58848,대전ＹＷＣＡ,28457,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,유아교육,EF02,0,10000,,,,,,대전ＹＷＣＡ,6,ＡＣＷＹ전대
