,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
14463,43137,광주-강진,14828,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,광주-강진,4,진강-주광
14475,43147,광주-김완,14837,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,광주-김완,4,완김-주광
14477,43148,광주-김용,14838,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,광주-김용,4,용김-주광
14483,43151,광주-김정,14841,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,광주-김정,4,정김-주광
50326,43169,광주-원비,14857,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,광주-원비,4,비원-주광
50994,64722,부산-민턴,33410,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,부산-민턴,4,턴민-산부
59414,64713,부산-대출,33403,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,대출금상환,EA03,0,0,,,,,,부산-대출,4,출대-산부
59452,64768,부산-엄마,33454,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,경조사/용돈,EH02,0,0,,,,,,부산-엄마,4,마엄-산부
59460,64779,부산-월세,33463,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,주거비,EB02,0,0,,,,,,부산-월세,4,세월-산부
59462,64794,부산-이자,33478,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,대출금상환,EA03,0,0,,,,,,부산-이자,4,자이-산부
59468,64807,부산-저금,33491,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,저축/투자,EA04,0,0,,,,,,부산-저금,4,금저-산부
59846,69692,수호- 청약,37907,,출금,우리은행,F020,직접입력,,,적립식입금,저축/투자,EA04,0,0,,,,,,수호- 청약,4,약청 -호수
61858,15021,토뱅-회비,10390,우리은행,입금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,모임비입금,DC04,0,0,,,,,,토뱅-회비,4,비회-뱅토
63295,58466,대구-엄마,28109,우리은행,출금,우리은행,F020,직접입력,,,납부자자동 출금이체,경조사/용돈,EH02,0,0,,,,,,대구-엄마,4,마엄-구대
63298,58474,대구-용돈,28115,우리은행,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,경조사/용돈,EH02,0,0,,,,,,대구-용돈,4,돈용-구대
63300,58478,대구-월석,28119,우리은행,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,기타출금,EH04,0,0,,,,,,대구-월석,4,석월-구대
63301,58479,대구-월세,28120,우리은행,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,주거비,EB02,0,0,,,,,,대구-월세,4,세월-구대
63303,58498,대구-이자,28136,우리은행,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,대출금상환,EA03,0,0,,,,,,대구-이자,4,자이-구대
