,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
52557,63532,방과후과영암교회,32425,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,0,60000,,,,,,방과후과영암교회,8,회교암영과후과방
53256,41107,갈월초방과후,13107,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,0,63000,,,,,,갈월초방과후,6,후과방초월갈
53258,41250,강동방과후,13226,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,39000,39000,,,,,,강동방과후,5,후과방동강
53264,42235,경동방과후,14064,,출금,우리은행,F020,직접입력,,,CMS공동망 당일출금이체-전자금융팀,교육비,EF01,145000,461000,,,,,,경동방과후,5,후과방동경
53266,42236,경동초방과후,14065,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,0,0,,,,,,경동초방과후,6,후과방초동경
53268,42239,경문동계방과후,14068,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,152000,152000,,,,,,경문동계방과후,7,후과방계동문경
53280,42365,계성방과후,14179,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,60000,62000,,,,,,계성방과후,5,후과방성계
53286,42369,계성영어방과후,14183,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,60000,60000,,,,,,계성영어방과후,7,후과방어영성계
53290,42379,계원방과후,14191,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,440000,440000,,,,,,계원방과후,5,후과방원계
53292,42440,고대부고방과후,14239,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,20000,20000,,,,,,고대부고방과후,7,후과방고부대고
53302,42918,과학고방과후,14641,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,0,0,,,,,,과학고방과후,6,후과방고학과
53312,43127,광운자격방과후,14819,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,99000,99000,,,,,,광운자격방과후,7,후과방격자운광
53334,43455,구암중방과후,15091,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,59000,59000,,,,,,구암중방과후,6,후과방중암구
53336,43456,구암초방과후,15092,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,330000,330000,,,,,,구암초방과후,6,후과방초암구
53338,43468,구월초방과후,15101,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,153000,181000,,,,,,구월초방과후,6,후과방초월구
53398,52598,김포고방과후,22793,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,48000,48000,,,,,,김포고방과후,6,후과방고포김
53479,58164,능내초방과후,27826,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,81000,250000,,,,,,능내초방과후,6,후과방초내능
53493,58637,대덕 방과후,28267,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,87000,193000,,,,,,대덕 방과후,5,후과방 덕대
53495,58644,대동 차방과후,28273,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,54000,54000,,,,,,대동 차방과후,6,후과방차 동대
53499,58680,대모초방과후,28304,,출금,우리은행,F020,직접입력,,,CMS공동망 당일출금이체-전자금융팀,교육비,EF01,101000,101000,,,,,,대모초방과후,6,후과방초모대
53515,58801,대일방과후,28411,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,24000,28000,,,,,,대일방과후,5,후과방일대
53521,58814,대전고방과후,28424,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,0,0,,,,,,대전고방과후,6,후과방고전대
53527,59099,덕워무용방과후,28689,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,18000,18000,,,,,,덕워무용방과후,7,후과방용무워덕
53547,59282,동광초방과후,28848,,출금,우리은행,F020,직접입력,,,CMS공동망 당일출금이체-전자금융팀,교육비,EF01,0,76000,,,,,,동광초방과후,6,후과방초광동
53549,59283,동광초방과후,28849,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,0,76000,,,,,,동광초방과후,6,후과방초광동
53555,59367,동방초방과후,28928,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,87000,87000,,,,,,동방초방과후,6,후과방초방동
53563,59417,동수초방과후,28972,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,220000,220000,,,,,,동수초방과후,6,후과방초수동
53567,59438,동암초방과후,28991,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,0,0,,,,,,동암초방과후,6,후과방초암동
