,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
4096,1306,(주) 기남산업 급여,50,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2679000,3105000,,,,,,(주) 기남산업 급여,9,여급 업산남기 )주(
4098,1342,(주)광양기업급여,85,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,3413000,,,,,,(주)광양기업급여,9,여급업기양광)주(
4100,1343,(주)광양기업상여,86,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1380000,1817000,,,,,,(주)광양기업상여,9,여상업기양광)주(
4101,1348,(주)구시코리아급여,91,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,3376000,3376000,,,,,,(주)구시코리아급여,10,여급아리코시구)주(
4103,1371,(주)낙원종합건설급여,113,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,3966000,4440000,,,,,,(주)낙원종합건설급여,11,여급설건합종원낙)주(
4105,1441,(주)동김천대서급여,183,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,0,,,,,,(주)동김천대서급여,10,여급서대천김동)주(
4107,1472,(주)두양전력 상여,214,,입금,우리은행,F020,자동입력,,,상여금 입금이체,급여,DA01,2009000,2009000,,,,,,(주)두양전력 상여,9,여상 력전양두)주(
4108,1482,(주)디어스아이급여,224,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2515000,6187000,,,,,,(주)디어스아이급여,10,여급이아스어디)주(
4110,1491,(주)디케이씨 급여,233,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,6652000,,,,,,(주)디케이씨 급여,9,여급 씨이케디)주(
4112,1492,(주)디케이씨 설 상여,234,,입금,우리은행,F020,자동입력,,,상여금 입금이체,급여,DA01,1000000,1000000,,,,,,(주)디케이씨 설 상여,10,여상 설 씨이케디)주(
4113,1493,(주)디케이씨성과급,235,,입금,우리은행,F020,자동입력,,,상여금 입금이체,급여,DA01,3604000,3604000,,,,,,(주)디케이씨성과급,10,급과성씨이케디)주(
4114,1588,(주)바이오톡스텍급여,330,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2602000,2602000,,,,,,(주)바이오톡스텍급여,11,여급텍스톡오이바)주(
4116,1621,(주)비앤비급여,363,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,3631000,4105000,,,,,,(주)비앤비급여,8,여급비앤비)주(
4118,1624,(주)비앤콜급여,366,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1992000,1992000,,,,,,(주)비앤콜급여,8,여급콜앤비)주(
4120,1678,(주)선앤엘 성과급,420,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1490000,4591000,,,,,,(주)선앤엘 성과급,9,급과성 엘앤선)주(
4121,1679,(주)선앤엘급여,421,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,6672000,,,,,,(주)선앤엘급여,8,여급엘앤선)주(
4123,1703,(주)소모비전급여,445,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,5676000,9436000,,,,,,(주)소모비전급여,9,여급전비모소)주(
4125,1704,(주)소모이앤티급여,446,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,2619000,,,,,,(주)소모이앤티급여,10,여급티앤이모소)주(
4127,1730,(주)신기사급여,472,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,6578000,,,,,,(주)신기사급여,8,여급사기신)주(
4129,1733,(주)신바람기술 급여,475,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2697000,8056000,,,,,,(주)신바람기술 급여,10,여급 술기람바신)주(
4131,1751,(주)싸이노스 급여,493,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,3168000,3168000,,,,,,(주)싸이노스 급여,9,여급 스노이싸)주(
4133,1764,(주)씨엠테크급여,506,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,3266000,,,,,,(주)씨엠테크급여,9,여급크테엠씨)주(
4135,1765,(주)씨엠테크상여금,507,,입금,우리은행,F020,자동입력,,,상여금 입금이체,급여,DA01,1200000,1636000,,,,,,(주)씨엠테크상여금,10,금여상크테엠씨)주(
4136,1775,(주)아우토플라츠급여,517,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,9597000,,,,,,(주)아우토플라츠급여,11,여급츠라플토우아)주(
4138,1799,(주)안랩 급여,541,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,7493000,,,,,,(주)안랩 급여,7,여급 랩안)주(
4140,1800,(주)안랩급여,542,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2685000,7033000,,,,,,(주)안랩급여,7,여급랩안)주(
4142,1801,(주)안랩성과급,543,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1171000,13757000,,,,,,(주)안랩성과급,8,급과성랩안)주(
4143,1869,(주)에이텍급여,611,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2748000,2748000,,,,,,(주)에이텍급여,8,여급텍이에)주(
4145,1874,(주)에이텍티앤급여,616,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,3405000,,,,,,(주)에이텍티앤급여,10,여급앤티텍이에)주(
4147,1906,(주)엠서클 급여,648,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,11277000,,,,,,(주)엠서클 급여,8,여급 클서엠)주(
4149,1927,(주)영풍문고급여,669,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2611000,2611000,,,,,,(주)영풍문고급여,9,여급고문풍영)주(
