,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
5551,7802,명절휴가비,5390,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,100000,3145000,,,,,,명절휴가비,5,비가휴절명
5552,7803,명절휴가비,5391,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,100000,3145000,,,,,,명절휴가비,5,비가휴절명
5553,7804,명절휴가비,5392,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,100000,3145000,,,,,,명절휴가비,5,비가휴절명
5733,9123,상계백효도휴가비,6126,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1000000,1000000,,,,,,상계백효도휴가비,8,비가휴도효백계상
5842,9561,설　효도휴가비,6422,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,800000,800000,,,,,,설　효도휴가비,6,비가휴도효　설
5854,9589,설명절휴가비,6447,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,30000,100000,,,,,,설명절휴가비,6,비가휴절명설
5868,9609,설휴가비,6463,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,400000,400000,,,,,,설휴가비,4,비가휴설
6745,13237,전공의휴가비,9081,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,77000,376000,,,,,,전공의휴가비,6,비가휴의공전
7138,15081,투게더휴가비,10443,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,400000,1500000,,,,,,투게더휴가비,6,비가휴더게투
7267,15493,하계휴가비,10719,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,0,,,,,,하계휴가비,5,비가휴계하
7268,15494,하계휴가비,10720,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,하계휴가비,5,비가휴계하
44178,4601,근속휴가비,2918,,입금,우리은행,F020,회사명,,,지로대량급여 입금이체,회사입금,DC02,0,2802000,,,,,,근속휴가비,5,비가휴속근
60724,7426,라이온보상휴가비,5107,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,복리후생비/경비,DC01,18000,2009000,,,,,,라이온보상휴가비,8,비가휴상보온이라
60909,8566,부천성모휴가비,5798,우리은행,입금,우리은행,F020,자동입력,,,급여 입금이체,복리후생비/경비,DC01,0,0,,,,,,부천성모휴가비,7,비가휴모성천부
61158,10117,스포티비　휴가비,6834,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,복리후생비/경비,DC01,0,0,,,,,,스포티비　휴가비,7,비가휴　비티포스
61274,11493,여의도하계휴가비,7925,우리은행,입금,우리은행,F020,자동입력,,,급여 입금이체,복리후생비/경비,DC01,0,0,,,,,,여의도하계휴가비,8,비가휴계하도의여
61523,12972,일산백효도휴가비,8918,우리은행,입금,우리은행,F020,직접입력,,,상여금 입금이체,경조사/용돈입금,DC05,1000000,1000000,,,,,,일산백효도휴가비,8,비가휴도효백산일
62109,16808,효도휴가비,11655,우리은행,입금,우리은행,F020,자동입력,,,급여 입금이체,복리후생비/경비,DC01,250000,1000000,,,,,,효도휴가비,5,비가휴도효
62113,16840,휴가비,11680,우리은행,입금,우리은행,F020,자동입력,,,급여 입금이체,복리후생비/경비,DC01,0,694000,,,,,,휴가비,3,비가휴
62114,16841,휴가비,11681,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,복리후생비/경비,DC01,0,694000,,,,,,휴가비,3,비가휴
