,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
3944,44179,국민-말끄미식판,15711,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,전문서비스,EC02,0,0,,,,,,국민-말끄미식판,7,판식미끄말-민국
3946,44459,국민-세무사 믿음,15961,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,전문서비스,EC02,0,0,,,,,,국민-세무사 믿음,7,음믿 사무세-민국
3948,44460,국민-세무사기장,15962,,출금,우리은행,F020,직접입력,,,납부자자동 출금이체,전문서비스,EC02,0,0,,,,,,국민-세무사기장,7,장기사무세-민국
3962,55290,농협-삼성승강기,25145,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,전문서비스,EC02,0,0,,,,,,농협-삼성승강기,7,기강승성삼-협농
3964,55382,농협-소방승강기선임,25233,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,전문서비스,EC02,0,0,,,,,,농협-소방승강기선임,9,임선기강승방소-협농
44299,5896,농협-고양시도시관리,3740,,입금,우리은행,F020,회사명,,,타행자동이체-전자금융부,회사입금,DC02,0,0,,,,,,농협-고양시도시관리,9,리관시도시양고-협농
46963,15546,하나－고은산부인과,10748,,입금,우리은행,F020,회사명,,,납부자자동 입금이체,회사입금,DC02,0,0,,,,,,하나－고은산부인과,8,과인부산은고－나하
48115,43600,국민-(사)대한,15188,,출금,우리은행,F020,회사명,,,타행자동이체-전자금융부,회사출금,EI05,0,0,,,,,,국민-(사)대한,7,한대)사(-민국
48116,43604,국민-(재)한빛,15190,,출금,우리은행,F020,회사명,,,납부자자동 출금이체,회사출금,EI05,0,0,,,,,,국민-(재)한빛,7,빛한)재(-민국
48117,43623,국민-가온누리,15197,,출금,우리은행,F020,회사명,,,타행자동이체-전자금융부,회사출금,EI05,0,0,,,,,,국민-가온누리,6,리누온가-민국
48118,44149,국민-대신로지스틱스,15682,,출금,우리은행,F020,회사명,,,타행자동이체-전자금융부,회사출금,EI05,0,0,,,,,,국민-대신로지스틱스,9,스틱스지로신대-민국
48119,44159,국민-더피플 구좌,15692,,출금,우리은행,F020,회사명,,,타행자동이체-전자금융부,회사출금,EI05,0,0,,,,,,국민-더피플 구좌,7,좌구 플피더-민국
48120,44163,국민-동우전기안,15696,,출금,우리은행,F020,회사명,,,타행자동이체-전자금융부,회사출금,EI05,0,0,,,,,,국민-동우전기안,7,안기전우동-민국
48121,44409,국민-사단법인한국오,15915,,출금,우리은행,F020,회사명,,,타행자동이체-전자금융부,회사출금,EI05,0,0,,,,,,국민-사단법인한국오,9,오국한인법단사-민국
48122,44433,국민-서울크라샤,15938,,출금,우리은행,F020,회사명,,,타행자동이체-전자금융부,회사출금,EI05,0,0,,,,,,국민-서울크라샤,7,샤라크울서-민국
