,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
262,41692,강정근세무회,13581,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,강정근세무회,6,회무세근정강
266,41790,강태범세무회,13666,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,88000,,,,,,강태범세무회,6,회무세범태강
388,47071,권영갑세무회,18272,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,220000,220000,,,,,,권영갑세무회,6,회무세갑영권
458,49579,김광만세무회,20481,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,88000,,,,,,김광만세무회,6,회무세만광김
512,50044,김동진세무회,20859,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,88000,,,,,,김동진세무회,6,회무세진동김
542,50242,김미리세무회,21021,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,김미리세무회,6,회무세리미김
594,50947,김수언세무회,21527,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,김수언세무회,6,회무세언수김
630,51297,김영원세무회,21795,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,김영원세무회,6,회무세원영김
632,51320,김영진세무회,21812,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,66000,66000,,,,,,김영진세무회,6,회무세진영김
828,52922,김호운세무회,23042,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,김호운세무회,6,회무세운호김
870,53316,나이스세무회,23361,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,275000,,,,,,나이스세무회,6,회무세스이나
896,53540,남앤장세무회,23557,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,88000,,,,,,남앤장세무회,6,회무세장앤남
1182,59076,더편한세무회,28666,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,165000,165000,,,,,,더편한세무회,6,회무세한편더
1268,59666,디앤씨세무회,29206,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,77000,77000,,,,,,디앤씨세무회,6,회무세씨앤디
1296,60039,리더스세무회,29529,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,리더스세무회,6,회무세스더리
1338,60761,문성원세무회,30171,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,132000,132000,,,,,,문성원세무회,6,회무세원성문
1408,61681,박광미세무회,30937,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,박광미세무회,6,회무세미광박
1494,62606,박우근세무회,31687,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,66000,66000,,,,,,박우근세무회,6,회무세근우박
1560,63385,박홍주세무회,32307,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,132000,132000,,,,,,박홍주세무회,6,회무세주홍박
1616,64222,뱅가드세무회,33002,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,55000,132000,,,,,,뱅가드세무회,6,회무세드가뱅
1658,65053,부택스세무회,33721,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,77000,77000,,,,,,부택스세무회,6,회무세스택부
1728,66038,새미르세무회,34587,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,새미르세무회,6,회무세르미새
1786,66708,서종금세무회,35190,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,110000,,,,,,서종금세무회,6,회무세금종서
1870,67337,성지용세무회,35746,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,83000,99000,,,,,,성지용세무회,6,회무세용지성
3750,68482,세친구세무회,36877,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,33000,,,,,,세친구세무회,6,회무세구친세
3804,68980,송동섭세무회,37292,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,55000,,,,,,송동섭세무회,6,회무세섭동송
3828,69192,송임석세무회,37463,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,송임석세무회,6,회무세석임송
