,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
55780,43195,광주광주관리비,14880,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,세금/공과금,EB01,0,0,,,,,,광주광주관리비,7,비리관주광주광
60466,3842,관리비,2262,우리은행,입금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,생활비입금,DC06,600000,600000,,,,,,관리비,3,비리관
60588,5531,김복순양평관리비,3581,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,부동산수입,DA05,400000,400000,,,,,,김복순양평관리비,8,비리관평양순복김
60947,8752,사택관리비,5903,우리은행,입금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,복리후생비/경비,DC01,0,0,,,,,,사택관리비,5,비리관택사
61292,11617,연합회　관리비,8040,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,모임비입금,DC04,0,0,,,,,,연합회　관리비,6,비리관　회합연
61723,14329,차량관리비,9934,우리은행,입금,우리은행,F020,자동입력,,,급여 입금이체,복리후생비/경비,DC01,50000,50000,,,,,,차량관리비,5,비리관량차
62311,40953,가맹점관리비,12988,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,세금/공과금,EB01,0,66000,,,,,,가맹점관리비,6,비리관점맹가
62312,40954,가맹점관리비,12989,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,세금/공과금,EB01,0,66000,,,,,,가맹점관리비,6,비리관점맹가
62448,42027,건물관리비,13882,우리은행,출금,우리은행,F020,직접입력,,,요구불간계좌이체,세금/공과금,EB01,0,0,,,,,,건물관리비,5,비리관물건
62665,43045,관리비,14745,우리은행,출금,우리은행,F020,직접입력,,,요구불간계좌이체,세금/공과금,EB01,0,447000,,,,,,관리비,3,비리관
62666,43046,관리비,14746,우리은행,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,세금/공과금,EB01,0,447000,,,,,,관리비,3,비리관
62667,43047,관리비,14747,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,세금/공과금,EB01,0,447000,,,,,,관리비,3,비리관
62670,43050,관리비　,14750,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,세금/공과금,EB01,44000,209000,,,,,,관리비,3,　비리관
62797,46825,국제정수기관리비,18058,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,세금/공과금,EB01,10000,12000,,,,,,국제정수기관리비,8,비리관기수정제국
63121,53750,네오시스관리비,23750,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,세금/공과금,EB01,15000,15000,,,,,,네오시스관리비,7,비리관스시오네
63147,53909,노비타관리비,23899,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,세금/공과금,EB01,6000,6000,,,,,,노비타관리비,6,비리관타비노
63188,58104,누리소프트관리비,27770,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,0,74000,,,,,,누리소프트관리비,8,비리관트프소리누
63232,58273,다윗소프트관리비,27929,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,11000,22000,,,,,,다윗소프트관리비,8,비리관트프소윗다
63250,58315,단말기관리비,27971,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,72000,,,,,,단말기관리비,6,비리관기말단
63503,58981,대호관리비,28576,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,세금/공과금,EB01,44000,44000,,,,,,대호관리비,5,비리관호대
63521,59037,더빌관리비,28628,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,세금/공과금,EB01,0,116000,,,,,,더빌관리비,5,비리관빌더
63539,59077,더포스관리비,28667,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,세금/공과금,EB01,20000,20000,,,,,,더포스관리비,6,비리관스포더
63756,59593,둥지관리비,29140,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,세금/공과금,EB01,55000,55000,,,,,,둥지관리비,5,비리관지둥
63816,59779,래미안관리비,29310,우리은행,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,세금/공과금,EB01,555000,555000,,,,,,래미안관리비,6,비리관안미래
63843,59832,로뎀관리비,29360,우리은행,출금,우리은행,F020,직접입력,,,요구불간계좌이체,세금/공과금,EB01,0,0,,,,,,로뎀관리비,5,비리관뎀로
64079,60585,목련아파트관리비,30007,우리은행,출금,우리은행,F020,직접입력,,,지로 출금이체,세금/공과금,EB01,0,143000,,,,,,목련아파트관리비,8,비리관트파아련목
64136,61028,미도Ａ관리비,30396,우리은행,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,세금/공과금,EB01,312000,312000,,,,,,미도Ａ관리비,6,비리관Ａ도미
64238,61583,바이오관리비,30854,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,세금/공과금,EB01,5000,14000,,,,,,바이오관리비,6,비리관오이바
64354,64196,백현관리비,32982,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,세금/공과금,EB01,0,55000,,,,,,백현관리비,5,비리관현백
64355,64215,밴　관리비,32995,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,세금/공과금,EB01,0,25000,,,,,,밴　관리비,4,비리관　밴
64382,64296,베스트정보관리비,33073,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,통신비,EB03,11000,11000,,,,,,베스트정보관리비,8,비리관보정트스베
64545,65246,빌라관리비,33906,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,세금/공과금,EB01,30000,60000,,,,,,빌라관리비,5,비리관라빌
64695,65943,상록관리비,34499,우리은행,출금,우리은행,F020,직접입력,,,요구불간계좌이체,세금/공과금,EB01,0,0,,,,,,상록관리비,5,비리관록상
64837,66269,서림관리비,34798,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,세금/공과금,EB01,33000,33000,,,,,,서림관리비,5,비리관림서
64843,66318,서버관리비,34837,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,세금/공과금,EB01,77000,77000,,,,,,서버관리비,5,비리관버서
64967,66804,서해관리비,35276,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,세금/공과금,EB01,0,33000,,,,,,서해관리비,5,비리관해서
65084,67369,성현정수기관리비,35777,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,렌탈,EC03,10000,12000,,,,,,성현정수기관리비,8,비리관기수정현성
65121,68411,세원포스텍관리비,36807,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,세금/공과금,EB01,11000,11000,,,,,,세원포스텍관리비,8,비리관텍스포원세
65311,69460,수정수기관리비,37692,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,렌탈,EC03,48000,52000,,,,,,수정수기관리비,7,비리관기수정수
