,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
3950,45639,국민기장료,17031,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,전문서비스,EC02,300000,300000,,,,,,국민기장료,5,료장기민국
3956,45831,국민도우미,17198,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,전문서비스,EC02,65000,65000,,,,,,국민도우미,5,미우도민국
3960,46027,국민세탁비,17362,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,전문서비스,EC02,921000,921000,,,,,,국민세탁비,5,비탁세민국
3978,61111,미래기장료,30472,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,60000,60000,,,,,,미래기장료,5,료장기래미
8631,5273,기업권우정,3407,,입금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인입금,DC03,0,0,,,,,,기업권우정,5,정우권업기
8633,5274,기업김순희,3408,,입금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인입금,DC03,100000,100000,,,,,,기업김순희,5,희순김업기
10355,10331,신한김연수,6986,,입금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인입금,DC03,150000,150000,,,,,,신한김연수,5,수연김한신
10357,10332,신한김태경,6987,,입금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인입금,DC03,150000,150000,,,,,,신한김태경,5,경태김한신
10359,10336,신한신예림,6989,,입금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인입금,DC03,0,0,,,,,,신한신예림,5,림예신한신
10361,10338,신한이민석,6990,,입금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인입금,DC03,400000,400000,,,,,,신한이민석,5,석민이한신
14523,43539,국고_이정숙,15162,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,870000,870000,,,,,,국고_이정숙,5,숙정이_고국
14525,43540,국고_정지현,15163,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,138000,138000,,,,,,국고_정지현,5,현지정_고국
14527,43542,국고_최성민,15165,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,0,0,,,,,,국고_최성민,5,민성최_고국
14529,43544,국고_한기훈,15166,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,620000,620000,,,,,,국고_한기훈,5,훈기한_고국
14531,43546,국고_황재성,15168,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,2176000,2176000,,,,,,국고_황재성,5,성재황_고국
17263,45548,국민가재란,16951,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,970000,970000,,,,,,국민가재란,5,란재가민국
17265,45552,국민강미자,16954,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,58000,58000,,,,,,국민강미자,5,자미강민국
17267,45553,국민강민서,16955,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,100000,100000,,,,,,국민강민서,5,서민강민국
17269,45554,국민강석준,16956,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,30000,30000,,,,,,국민강석준,5,준석강민국
17271,45555,국민강석천,16957,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,70000,70000,,,,,,국민강석천,5,천석강민국
17273,45556,국민강성근,16958,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,500000,500000,,,,,,국민강성근,5,근성강민국
17275,45557,국민강성미,16959,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,71000,71000,,,,,,국민강성미,5,미성강민국
17277,45558,국민강성준,16960,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,0,0,,,,,,국민강성준,5,준성강민국
17279,45559,국민강성훈,16961,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,4308000,4308000,,,,,,국민강성훈,5,훈성강민국
17281,45560,국민강신영,16962,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,2000000,2000000,,,,,,국민강신영,5,영신강민국
17283,45561,국민강은수,16963,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,9000000,9000000,,,,,,국민강은수,5,수은강민국
17285,45563,국민강종학,16965,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,900000,900000,,,,,,국민강종학,5,학종강민국
17287,45564,국민강준용,16966,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,0,0,,,,,,국민강준용,5,용준강민국
17289,45565,국민강창욱,16967,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,0,0,,,,,,국민강창욱,5,욱창강민국
17291,45566,국민강태규,16968,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,100000,100000,,,,,,국민강태규,5,규태강민국
17293,45568,국민강희림,16969,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,3920000,3920000,,,,,,국민강희림,5,림희강민국
17295,45582,국민고석환,16981,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,20000,20000,,,,,,국민고석환,5,환석고민국
17297,45584,국민고순자,16982,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,0,0,,,,,,국민고순자,5,자순고민국
17299,45585,국민고승정,16983,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,2000000,2000000,,,,,,국민고승정,5,정승고민국
17301,45586,국민고영숙,16984,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,200000,200000,,,,,,국민고영숙,5,숙영고민국
17303,45588,국민고형주,16985,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,1000000,1000000,,,,,,국민고형주,5,주형고민국
17305,45589,국민고희진,16986,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,2422000,2422000,,,,,,국민고희진,5,진희고민국
17307,45591,국민공병희,16988,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,480000,480000,,,,,,국민공병희,5,희병공민국
17309,45592,국민공선영,16989,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,600000,600000,,,,,,국민공선영,5,영선공민국
17311,45594,국민공지태,16990,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,300000,300000,,,,,,국민공지태,5,태지공민국
17313,45595,국민과기연,16991,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,0,0,,,,,,국민과기연,5,연기과민국
17315,45598,국민곽소영,16994,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,1900000,1900000,,,,,,국민곽소영,5,영소곽민국
17317,45599,국민곽홍식,16995,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,100000,100000,,,,,,국민곽홍식,5,식홍곽민국
17319,45604,국민구명순,16999,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,0,0,,,,,,국민구명순,5,순명구민국
