,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
57330,48712,기업-월급여,19720,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,기업-월급여,5,여급월-업기
58282,55753,농협-월급여,25586,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,농협-월급여,5,여급월-협농
60224,71493,신한-월급여,39483,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,신한-월급여,5,여급월-한신
7278,15786,하나－월급여,10952,,입금,우리은행,F020,자동입력,,,납부자자동 입금이체,급여,DA01,3300000,3300000,,,,,,하나－월급여,5,여급월－나하
7743,4058,국민-김재남,2420,,입금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인입금,DC03,0,0,,,,,,국민-김재남,5,남재김-민국
7745,4059,국민-명주원,2421,,입금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인입금,DC03,0,0,,,,,,국민-명주원,5,원주명-민국
7747,4060,국민-박수혁,2422,,입금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인입금,DC03,0,0,,,,,,국민-박수혁,5,혁수박-민국
7749,4061,국민-손종권,2423,,입금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인입금,DC03,0,0,,,,,,국민-손종권,5,권종손-민국
7751,4063,국민-엄세진,2425,,입금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인입금,DC03,0,0,,,,,,국민-엄세진,5,진세엄-민국
7753,4064,국민-오현부,2426,,입금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인입금,DC03,0,0,,,,,,국민-오현부,5,부현오-민국
