,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
7447,16925,（사）영광구정수당,11734,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,50000,50000,,,,,,（사）영광구정수당,9,당수정구광영）사（
7448,16926,（사）영광근로자의날,11735,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,（사）영광근로자의날,10,날의자로근광영）사（
42397,1247,(사)국제라이온스협회,0,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,150000,150000,,,,,,(사)국제라이온스협회,11,회협스온이라제국)사(
42398,1248,(사)국학원,1,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,0,,,,,,(사)국학원,6,원학국)사(
42399,1249,(사)녹색환경지원센터,2,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,2171000,2171000,,,,,,(사)녹색환경지원센터,11,터센원지경환색녹)사(
42400,1251,(사)대한노인회강동구,3,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,270000,,,,,,(사)대한노인회강동구,11,구동강회인노한대)사(
42401,1252,(사)대한노인회동대문,4,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,270000,270000,,,,,,(사)대한노인회동대문,11,문대동회인노한대)사(
42402,1253,(사)대한노인회동작구,5,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,713000,,,,,,(사)대한노인회동작구,11,구작동회인노한대)사(
42403,1255,(사)대한노인회서울시,6,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,652000,652000,,,,,,(사)대한노인회서울시,11,시울서회인노한대)사(
42404,1256,(사)대한노인회서초구,7,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,270000,,,,,,(사)대한노인회서초구,11,구초서회인노한대)사(
42405,1257,(사)대한노인회성동구,8,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,30000,270000,,,,,,(사)대한노인회성동구,11,구동성회인노한대)사(
42406,1258,(사)대한노인회송파구,9,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,116000,116000,,,,,,(사)대한노인회송파구,11,구파송회인노한대)사(
42407,1259,(사)대한노인회은평구,10,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,100000,100000,,,,,,(사)대한노인회은평구,11,구평은회인노한대)사(
42408,1260,(사)대한영양사협회,11,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,96000,96000,,,,,,(사)대한영양사협회,10,회협사양영한대)사(
42409,1263,(사)아이코리아,12,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,162000,164000,,,,,,(사)아이코리아,8,아리코이아)사(
42410,1265,(사)철도공제조합,13,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,98819000,,,,,,(사)철도공제조합,9,합조제공도철)사(
42411,1266,(사)한국무역협회,14,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,39507000,,,,,,(사)한국무역협회,9,회협역무국한)사(
42412,1267,(사)한국무역협회전시,15,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,666000,666000,,,,,,(사)한국무역협회전시,11,시전회협역무국한)사(
