,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
55834,43611,국민-KB급여,15191,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,국민-KB급여,6,여급BK-민국
55836,43612,국민-Kb급여,15192,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,국민-Kb급여,6,여급bK-민국
55880,43723,국민-국민_급여,15284,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,국민-국민_급여,6,여급_민국-민국
55886,43726,국민-국민급여,15287,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,1000,1000,,,,,,국민-국민급여,6,여급민국-민국
55900,43734,국민-국민은행 급여,15294,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,국민-국민은행 급여,8,여급 행은민국-민국
55904,43736,국민-국민은행급여,15296,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,국민-국민은행급여,8,여급행은민국-민국
55930,43776,국민-급여,15332,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,1000,,,,,,국민-급여,4,여급-민국
55942,44071,국민-김현진 급여,15609,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,국민-김현진 급여,7,여급 진현김-민국
56022,44200,국민-문은정급여,15732,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,국민-문은정급여,7,여급정은문-민국
56098,44536,국민-신창호-급여,16035,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,국민-신창호-급여,7,여급-호창신-민국
56248,44991,국민-인혁급여,16458,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,국민-인혁급여,6,여급혁인-민국
56288,45108,국민-전하늘(급여),16559,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,국민-전하늘급여,7,)여급(늘하전-민국
56382,45330,국민-최문경급여,16760,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,국민-최문경급여,7,여급경문최-민국
57234,48445,기업-급여,19467,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,기업-급여,4,여급-업기
57248,48454,기업-기업용돈급여,19474,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,기업-기업용돈급여,8,여급돈용업기-업기
57876,54423,농협-급여,24315,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,농협-급여,4,여급-협농
57890,54844,농협-나윤성급여,24725,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,농협-나윤성급여,7,여급성윤나-협농
57918,54901,농협-농협급여,24778,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,농협-농협급여,6,여급협농-협농
58286,55755,농협-월정급여,25588,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,농협-월정급여,6,여급정월-협농
59580,65701,삼성-급여,34329,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,삼성-급여,4,여급-성삼
59920,70822,신한-급여,38845,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,신한-급여,4,여급-한신
60102,71364,신한-신한급여,39356,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,신한-신한급여,6,여급한신-한신
60116,71371,신한-신한은행급여,39363,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,신한-신한은행급여,8,여급행은한신-한신
60246,71591,신한-이상순(급여),39580,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,신한-이상순급여,7,)여급(순상이-한신
60270,71761,신한-장은종급여,39744,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,신한-장은종급여,7,여급종은장-한신
4476,4117,국민－급여,2475,,입금,우리은행,F020,자동입력,,,납부자자동 입금이체,급여,DA01,0,2000000,,,,,,국민－급여,4,여급－민국
4517,4631,금고－급여,2943,,입금,우리은행,F020,자동입력,,,납부자자동 입금이체,급여,DA01,0,2000000,,,,,,금고－급여,4,여급－고금
4519,4659,금고－삼성전자급여,2969,,입금,우리은행,F020,자동입력,,,납부자자동 입금이체,급여,DA01,3000000,3000000,,,,,,금고－삼성전자급여,8,여급자전성삼－고금
4521,4692,금고－정기급여,3000,,입금,우리은행,F020,자동입력,,,납부자자동 입금이체,급여,DA01,2000000,2000000,,,,,,금고－정기급여,6,여급기정－고금
5147,5284,기업－급여,3418,,입금,우리은행,F020,자동입력,,,납부자자동 입금이체,급여,DA01,750000,750000,,,,,,기업－급여,4,여급－업기
5199,5959,농협－급여,3799,,입금,우리은행,F020,자동입력,,,납부자자동 입금이체,급여,DA01,0,1100000,,,,,,농협－급여,4,여급－협농
5689,8781,산업－급여,5925,,입금,우리은행,F020,자동입력,,,납부자자동 입금이체,급여,DA01,500000,500000,,,,,,산업－급여,4,여급－업산
6039,10361,신한－급여,7010,,입금,우리은행,F020,자동입력,,,납부자자동 입금이체,급여,DA01,500000,2000000,,,,,,신한－급여,4,여급－한신
6044,10683,신협－급여,7313,,입금,우리은행,F020,자동입력,,,납부자자동 입금이체,급여,DA01,0,600000,,,,,,신협－급여,4,여급－협신
6319,12032,우체－급여,8321,,입금,우리은행,F020,자동입력,,,납부자자동 입금이체,급여,DA01,0,0,,,,,,우체－급여,4,여급－체우
7272,15560,하나－급여,10760,,입금,우리은행,F020,자동입력,,,납부자자동 입금이체,급여,DA01,0,2000000,,,,,,하나－급여,4,여급－나하
7276,15782,하나－우리마트급여,10949,,입금,우리은행,F020,자동입력,,,납부자자동 입금이체,급여,DA01,0,0,,,,,,하나－우리마트급여,8,여급트마리우－나하
