,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
4465,4016,구정　특별상여금,2387,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,559000,568000,,,,,,구정　특별상여금,7,금여상별특　정구
5296,6920,대주명절상여금,4681,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,300000,300000,,,,,,대주명절상여금,7,금여상절명주대
5541,7789,명절상여금,5378,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,200000,1408000,,,,,,명절상여금,5,금여상절명
5542,7790,명절상여금,5379,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,200000,1408000,,,,,,명절상여금,5,금여상절명
5658,8596,분당명절상여금,5820,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,100000,100000,,,,,,분당명절상여금,7,금여상절명당분
5851,9583,설명절상여금,6441,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,100000,300000,,,,,,설명절상여금,6,금여상절명설
5886,9633,성과상여금,6481,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,4817000,,,,,,성과상여금,5,금여상과성
5887,9634,성과상여금,6482,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,0,4817000,,,,,,성과상여금,5,금여상과성
5899,9653,성덕고성과상여금,6497,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2869000,2869000,,,,,,성덕고성과상여금,8,금여상과성고덕성
6739,13198,재량근로상여금,9055,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1200000,1200000,,,,,,재량근로상여금,7,금여상로근량재
6891,14090,중동고성과상여금,9735,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1723000,3446000,,,,,,중동고성과상여금,8,금여상과성고동중
7154,15124,특별상여금,10474,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,17019000,,,,,,특별상여금,5,금여상별특
7588,17738,ＡＮＵ특별상여금,12454,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,8365000,12622000,,,,,,ＡＮＵ특별상여금,8,금여상별특ＵＮＡ
7689,18274,ＴＩＳ명절상여금,12659,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,721000,721000,,,,,,ＴＩＳ명절상여금,8,금여상절명ＳＩＴ
