,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
4398,3616,격려금,2080,,입금,우리은행,F020,자동입력,,,상여금 입금이체,급여,DA01,0,3062000,,,,,,격려금,3,금려격
4399,3617,격려금,2081,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,3062000,,,,,,격려금,3,금려격
4505,4587,근로격려금,2907,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,700000,10000000,,,,,,근로격려금,5,금려격로근
5170,5787,남양특별격려금,3659,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,921000,921000,,,,,,남양특별격려금,7,금려격별특양남
5248,6675,대경－생산성격려금,4463,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1071000,1071000,,,,,,대경－생산성격려금,8,금려격성산생－경대
5249,6678,대경－특별격려금,4466,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,100000,,,,,,대경－특별격려금,7,금려격별특－경대
5364,7187,동성계전　격려금,4905,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,634000,1185000,,,,,,동성계전　격려금,7,금려격　전계성동
5518,7702,메인테크격려금,5298,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1472000,1472000,,,,,,메인테크격려금,7,금려격크테인메
5528,7771,명절격려금,5362,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,50000,425000,,,,,,명절격려금,5,금려격절명
5529,7772,명절격려금,5363,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,급여,DA01,50000,425000,,,,,,명절격려금,5,금려격절명
5784,9293,생산성격려금,6216,,입금,우리은행,F020,자동입력,,,상여금 입금이체,급여,DA01,634000,1417000,,,,,,생산성격려금,6,금려격성산생
5785,9294,생산성격려금,6217,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,634000,1417000,,,,,,생산성격려금,6,금려격성산생
5794,9328,서남병원＿격려금,6243,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,300000,300000,,,,,,서남병원＿격려금,7,금려격＿원병남서
5821,9520,석치과　격려금,6386,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,63000,63000,,,,,,석치과　격려금,6,금려격　과치석
5843,9562,설격려금,6423,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,100000,100000,,,,,,설격려금,4,금려격설
5845,9572,설날　격려금,6431,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,500000,500000,,,,,,설날　격려금,5,금려격　날설
5860,9598,설상여및격려금,6454,,입금,우리은행,F020,자동입력,,,상여금 입금이체,급여,DA01,2938000,2938000,,,,,,설상여및격려금,7,금려격및여상설
5866,9607,설특별격려금,6461,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,708000,2376000,,,,,,설특별격려금,6,금려격별특설
5871,9613,성과격려금,6466,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,992000,992000,,,,,,성과격려금,5,금려격과성
5904,9670,성멸절 격려금,6514,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1630000,1630000,,,,,,성멸절 격려금,6,금려격 절멸성
6053,10839,쓰리에스텍격려금,7449,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1037000,1345000,,,,,,쓰리에스텍격려금,8,금려격텍스에리쓰
6107,11069,안전성과격려금,7614,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,674000,674000,,,,,,안전성과격려금,7,금려격과성전안
6109,11071,안전성과달성격려금,7616,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2380000,2380000,,,,,,안전성과달성격려금,9,금려격성달과성전안
6857,13584,조직성과급및격려금,9293,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2700000,2705000,,,,,,조직성과급및격려금,9,금려격및급과성직조
7029,14664,커머스격려금,10161,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1479000,1486000,,,,,,커머스격려금,6,금려격스머커
7057,14773,코스원명절격려금,10250,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,500000,500000,,,,,,코스원명절격려금,8,금려격절명원스코
7059,14775,코스원안전격려금,10252,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,576000,576000,,,,,,코스원안전격려금,8,금려격전안원스코
7128,15023,토요근무격려금,10392,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,30000,,,,,,토요근무격려금,7,금려격무근요토
7146,15116,특별격려금,10466,,입금,우리은행,F020,자동입력,,,상여금 입금이체,급여,DA01,300000,8854000,,,,,,특별격려금,5,금려격별특
7147,15117,특별격려금,10467,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,300000,8854000,,,,,,특별격려금,5,금려격별특
7156,15126,특별성과격려금,10476,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,597000,4923000,,,,,,특별성과격려금,7,금려격과성별특
7222,15317,포에이스특별격려금,10619,,입금,우리은행,F020,자동입력,,,상여금 입금이체,급여,DA01,785000,785000,,,,,,포에이스특별격려금,9,금려격별특스이에포
7228,15342,푸드빌　격려금,10640,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,300000,300000,,,,,,푸드빌　격려금,6,금려격　빌드푸
7281,16008,하반기생산성격려금,11141,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1065000,1065000,,,,,,하반기생산성격려금,9,금려격성산생기반하
7371,16578,혁성특별격려금,11493,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,700000,5000000,,,,,,혁성특별격려금,7,금려격별특성혁
7396,16670,혜인특별격려금,11564,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,809000,1576000,,,,,,혜인특별격려금,7,금려격별특인혜
7414,16746,화인하반기격려금,11616,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2096000,2096000,,,,,,화인하반기격려금,8,금려격기반하인화
7613,17943,Ｋ＆Ｓ㈜생산성격려금,12511,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1402000,1402000,,,,,,Ｋ＆Ｓ㈜생산성격려금,10,금려격성산생㈜Ｓ＆Ｋ
7639,18081,ＭＶＢ　격려금,12569,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1478000,1478000,,,,,,ＭＶＢ　격려금,6,금려격　ＢＶＭ
7679,18254,ＳＴＰ설날격려금,12646,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1897000,1897000,,,,,,ＳＴＰ설날격려금,8,금려격날설ＰＴＳ
55324,14737,코로나  격려금,10221,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,0,0,,,,,,코로나  격려금,6,금려격  나로코
55336,14744,코로나격려금,10227,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,0,300000,,,,,,코로나격려금,6,금려격나로코
61305,11702,예울마루격려금,8109,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,2591000,2591000,,,,,,예울마루격려금,7,금려격루마울예
61307,11704,예원교회격려금,8111,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,250000,250000,,,,,,예원교회격려금,7,금려격회교원예
62115,16842,휴가비및격려금,11682,우리은행,입금,우리은행,F020,자동입력,,,상여금 입금이체,복리후생비/경비,DC01,0,0,,,,,,휴가비및격려금,7,금려격및비가휴
62174,18009,ＫＴＳ장애인격려금,12539,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,0,0,,,,,,ＫＴＳ장애인격려금,9,금려격인애장ＳＴＫ
