,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
51449,41058,가톨릭대발전기금,13069,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,30000,,,,,,가톨릭대발전기금,8,금기전발대릭톨가
51475,41595,강원대발전기금,13501,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,강원대발전기금,7,금기전발대원강
51486,41960,건국대발전기금,13815,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,건국대발전기금,7,금기전발대국건
51528,42470,고려대학발전기금,14266,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,100000,,,,,,고려대학발전기금,8,금기전발학대려고
51556,42882,공주대발전기금,14611,,출금,우리은행,F020,자동입력,,,CMS공동망 당일출금이체-전자금융팀,기부,EI01,10000,10000,,,,,,공주대발전기금,7,금기전발대주공
51830,53096,꽃대발전기금,23167,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,0,0,,,,,,꽃대발전기금,6,금기전발대꽃
52068,57318,농협발전기금,27079,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,기부,EI01,60000,60000,,,,,,농협발전기금,6,금기전발협농
52139,58310,단국대발전기금,27966,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,200000,,,,,,단국대발전기금,7,금기전발대국단
52309,59424,동아대발전기금,28978,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,동아대발전기금,7,금기전발대아동
52553,63495,발전기금,32395,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,0,,,,,,발전기금,4,금기전발
52554,63496,발전기금,32396,,출금,우리은행,F020,직접입력,,,요구불간계좌이체,기부,EI01,0,0,,,,,,발전기금,4,금기전발
52959,66510,서울대발전기금,35012,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,90000,,,,,,서울대발전기금,7,금기전발대울서
53018,67095,성공회대발전기금,35525,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,성공회대발전기금,8,금기전발대회공성
53021,67101,성균관대발전기금,35531,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,20000,20000,,,,,,성균관대발전기금,8,금기전발대관균성
53174,69728,숭실발전기금,37940,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,100000,,,,,,숭실발전기금,6,금기전발실숭
