,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
54466,3752,고려저축은행,2201,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,615000,,,,,,고려저축은행,6,행은축저려고
54546,4525,국제저축은행,2863,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,34000,94000,,,,,,국제저축은행,6,행은축저제국
54588,4776,금화저축은행,3063,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,88000,,,,,,금화저축은행,6,행은축저화금
54610,5782,남양저축은행,3654,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,300000,,,,,,남양저축은행,6,행은축저양남
54628,6624,다올저축은행,4419,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,773000,,,,,,다올저축은행,6,행은축저올다
54710,7004,대한저축은행,4756,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,90000,,,,,,대한저축은행,6,행은축저한대
54712,7042,더블저축은행,4787,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,67000,,,,,,더블저축은행,6,행은축저블더
54714,7061,더케이저축은행,4799,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,86000,,,,,,더케이저축은행,7,행은축저이케더
54730,7223,동양저축은행,4939,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,92000,,,,,,동양저축은행,6,행은축저양동
54734,7243,동원제일저축은행,4959,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,217000,,,,,,동원제일저축은행,8,행은축저일제원동
54740,7349,드림저축은행,5041,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,29000,190000,,,,,,드림저축은행,6,행은축저림드
54742,7359,디비저축은행,5051,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,85000,,,,,,디비저축은행,6,행은축저비디
54832,7817,모아저축은행,5401,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,820000,,,,,,모아저축은행,6,행은축저아모
54840,8023,민국저축은행,5482,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,92000,,,,,,민국저축은행,6,행은축저국민
54842,8045,바로저축은행,5490,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,88000,,,,,,바로저축은행,6,행은축저로바
54848,8431,부림저축은행,5676,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,92000,,,,,,부림저축은행,6,행은축저림부
54968,9097,삼정저축은행,6103,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,25000,25000,,,,,,삼정저축은행,6,행은축저정삼
54972,9117,삼호저축은행,6120,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,17000,1000000,,,,,,삼호저축은행,6,행은축저호삼
54974,9185,상상인저축은행,6149,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,105000,,,,,,상상인저축은행,7,행은축저인상상
55000,9736,세람저축은행,6564,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,302000,,,,,,세람저축은행,6,행은축저람세
55016,10077,스마트저축은행,6804,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,97000,,,,,,스마트저축은행,7,행은축저트마스
55018,10088,스카이저축은행,6811,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,88000,,,,,,스카이저축은행,7,행은축저이카스
55020,10100,스타저축은행,6822,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,96000,96000,,,,,,스타저축은행,6,행은축저타스
55080,11049,안국저축은행,7602,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,90000,,,,,,안국저축은행,6,행은축저국안
55088,11066,안양저축은행,7613,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,76000,,,,,,안양저축은행,6,행은축저양안
55090,11119,애큐온저축은행,7645,,입금,우리은행,F020,자동입력,,,급여 입금이체,기타소득,DA06,0,6748000,,,,,,애큐온저축은행,7,행은축저온큐애
55096,11265,에스앤티저축은행,7733,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,48000,48000,,,,,,에스앤티저축은행,8,행은축저티앤스에
55098,11347,에이치비저축은행,7801,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,99000,,,,,,에이치비저축은행,8,행은축저비치이에
55100,11447,엠에스저축은행,7887,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,93000,,,,,,엠에스저축은행,7,행은축저스에엠
55200,11677,영진저축은행,8091,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,28000,91000,,,,,,영진저축은행,6,행은축저진영
55202,11684,예가람저축은행,8097,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,98000,,,,,,예가람저축은행,7,행은축저람가예
55206,11773,오케이저축은행,8158,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,655000,,,,,,오케이저축은행,7,행은축저이케오
55208,11779,오투저축은행,8164,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,74000,,,,,,오투저축은행,6,행은축저투오
55214,11908,우리금융저축은행,8245,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,251000,,,,,,우리금융저축은행,8,행은축저융금리우
55216,11946,우리저축은행,8269,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,74000,,,,,,우리저축은행,6,행은축저리우
55222,12385,유니온저축은행,8618,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,81000,81000,,,,,,유니온저축은행,7,행은축저온니유
55224,12423,유안타저축은행,8634,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,9000,905000,,,,,,유안타저축은행,7,행은축저타안유
55226,12449,유진저축은행,8652,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,1000,832000,,,,,,유진저축은행,6,행은축저진유
55228,12519,융창저축은행,8674,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,730000,,,,,,융창저축은행,6,행은축저창융
55238,12878,인성저축은행,8832,,입금,우리은행,F020,자동입력,,,CMS공동망 입금이체,기타소득,DA06,0,92000,,,,,,인성저축은행,6,행은축저성인
