,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
908,53824,노무법인가을,23814,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,노무법인가을,6,을가인법무노
910,53825,노무법인결,23815,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,노무법인결,5,결인법무노
912,53826,노무법인공감,23816,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,노무법인공감,6,감공인법무노
914,53827,노무법인나우,23817,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,노무법인나우,6,우나인법무노
916,53828,노무법인남명,23818,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,노무법인남명,6,명남인법무노
918,53829,노무법인내일,23819,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,노무법인내일,6,일내인법무노
920,53830,노무법인늘봄,23820,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,55000,110000,,,,,,노무법인늘봄,6,봄늘인법무노
922,53831,노무법인다안,23821,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,노무법인다안,6,안다인법무노
924,53832,노무법인다울,23822,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,121000,220000,,,,,,노무법인다울,6,울다인법무노
926,53833,노무법인다원,23823,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,88000,,,,,,노무법인다원,6,원다인법무노
928,53834,노무법인대명,23824,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,110000,110000,,,,,,노무법인대명,6,명대인법무노
930,53835,노무법인대유,23825,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,150000,,,,,,노무법인대유,6,유대인법무노
932,53836,노무법인동국,23826,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,노무법인동국,6,국동인법무노
934,53837,노무법인동인,23827,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,노무법인동인,6,인동인법무노
936,53838,노무법인로직,23828,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,노무법인로직,6,직로인법무노
938,53839,노무법인마당,23829,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,220000,220000,,,,,,노무법인마당,6,당마인법무노
940,53840,노무법인명장,23830,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,노무법인명장,6,장명인법무노
942,53841,노무법인모두,23831,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,노무법인모두,6,두모인법무노
944,53842,노무법인반석,23832,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,노무법인반석,6,석반인법무노
