,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
56532,45710,국민김신자퇴직소급분,17095,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,급여지급,EI03,200000,200000,,,,,,국민김신자퇴직소급분,10,분급소직퇴자신김민국
56814,46388,국민일당＿오종수,17681,,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,급여지급,EI03,218000,218000,,,,,,국민일당＿오종수,7,수종오＿당일민국
56884,46606,국민최민정퇴직금,17873,,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,급여지급,EI03,250000,250000,,,,,,국민최민정퇴직금,8,금직퇴정민최민국
57186,48197,금고주급＿김남진,19261,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,급여지급,EI03,4013000,4013000,,,,,,금고주급＿김남진,7,진남김＿급주고금
58596,56952,농협강성현주급,26740,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,급여지급,EI03,240000,240000,,,,,,농협강성현주급,7,급주현성강협농
58638,57108,농협김용현　인건비,26884,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,급여지급,EI03,696000,696000,,,,,,농협김용현　인건비,8,비건인　현용김협농
58736,57373,농협서동현주급,27129,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,급여지급,EI03,204000,204000,,,,,,농협서동현주급,7,급주현동서협농
3958,45832,국민도우미송영숙,17199,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,전문서비스,EC02,175000,175000,,,,,,국민도우미송영숙,8,숙영송미우도민국
17539,45766,국민김진,17145,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,230000,230000,,,,,,국민김진,4,진김민국
19705,48168,금고이연,19235,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,220000,220000,,,,,,금고이연,4,연이고금
27013,49237,기업장훈,20198,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,0,0,,,,,,기업장훈,4,훈장업기
27033,49254,기업조휘,20214,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,550000,550000,,,,,,기업조휘,4,휘조업기
31567,57147,농협김진,26921,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,230000,230000,,,,,,농협김진,4,진김협농
31609,57172,농협김화,26944,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,15000,15000,,,,,,농협김화,4,화김협농
31771,57301,농협박찬,27062,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,50000,50000,,,,,,농협박찬,4,찬박협농
48274,49109,기업비투비테크,20085,,출금,우리은행,F020,회사명,,,전자뱅킹예약건별이체,회사출금,EI05,424000,424000,,,,,,기업비투비테크,7,크테비투비업기
50439,45654,국민김길영（해피데이,17046,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,200000,200000,,,,,,국민김길영（해피데이,10,이데피해（영길김민국
50476,46346,국민이지현(이송현),17642,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,241000,241000,,,,,,국민이지현이송현,8,)현송이(현지이민국
50491,46496,국민정인숙(사업자),17778,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,900000,900000,,,,,,국민정인숙사업자,8,)자업사(숙인정민국
50499,46631,국민최주연（사업자）,17896,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,770000,770000,,,,,,국민최주연사업자,8,）자업사（연주최민국
50595,49074,기업바로신동국,20053,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,167000,167000,,,,,,기업바로신동국,7,국동신로바업기
50726,56935,농협가락문정－이진구,26725,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,124000,124000,,,,,,농협가락문정－이진구,9,구진이－정문락가협농
50742,57204,농협농협최문식,26971,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,0,0,,,,,,농협농협최문식,7,식문최협농협농
50768,57724,농협이현진지급,27450,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,285000,285000,,,,,,농협이현진지급,7,급지진현이협농
50778,57949,농협최승원약사,27655,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,4167000,4167000,,,,,,농협최승원약사,7,사약원승최협농
50782,57982,농협친구　이광옥,27683,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,100000,100000,,,,,,농협친구　이광옥,7,옥광이　구친협농
53447,56959,농협강현이　영어교육,26747,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,교육비,EF01,320000,320000,,,,,,농협강현이　영어교육,9,육교어영　이현강협농
56510,45625,국민권오성카드대금,17018,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,카드대금,EA06,830000,830000,,,,,,국민권오성카드대금,9,금대드카성오권민국
56512,45627,국민권주석(부의금),17019,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,경조사/용돈,EH02,50000,50000,,,,,,국민권주석부의금,8,)금의부(석주권민국
56528,45663,국민김동석　아들결혼,17053,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,경조사/용돈,EH02,50000,50000,,,,,,국민김동석　아들결혼,9,혼결들아　석동김민국
56534,45712,국민김애경(임대),17097,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,공간임대,EI02,800000,800000,,,,,,국민김애경임대,7,)대임(경애김민국
56542,45772,국민김진환(임대),17150,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,공간임대,EI02,550000,550000,,,,,,국민김진환임대,7,)대임(환진김민국
