,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
55264,14125,중진공,9768,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,0,50000000,,,,,,중진공,3,공진중
55266,14126,중진공경조금,9769,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,0,1000000,,,,,,중진공경조금,6,금조경공진중
55268,14129,중진공－퇴직금추가,9772,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,1000,1840000,,,,,,중진공－퇴직금추가,8,가추금직퇴－공진중
55270,14130,중진공＿,9773,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,58000,182000,,,,,,중진공＿,3,＿공진중
55272,14133,중진공＿경기북부,9774,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,0,0,,,,,,중진공＿경기북부,7,부북기경＿공진중
55274,14134,중진공＿구리,9775,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,547000,547000,,,,,,중진공＿구리,5,리구＿공진중
55276,14135,중진공＿내일채움,9776,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,저축/투자,DB02,0,31100000,,,,,,중진공＿내일채움,7,움채일내＿공진중
55278,14136,중진공＿당귀,9777,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,0,0,,,,,,중진공＿당귀,5,귀당＿공진중
55280,14137,중진공＿당일귀임,9778,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,0,40000,,,,,,중진공＿당일귀임,7,임귀일당＿공진중
55282,14138,중진공＿생안자금,9779,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,지원금/장학금,DC07,45000000,45000000,,,,,,중진공＿생안자금,7,금자안생＿공진중
55284,14139,중진공＿서울,9780,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,0,0,,,,,,중진공＿서울,5,울서＿공진중
55286,14140,중진공＿서울동남,9781,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,0,1824000,,,,,,중진공＿서울동남,7,남동울서＿공진중
55288,14141,중진공＿심의수당,9782,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,365000,365000,,,,,,중진공＿심의수당,7,당수의심＿공진중
55290,14142,중진공＿이전비,9783,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,280000,280000,,,,,,중진공＿이전비,6,비전이＿공진중
55292,14143,중진공＿인력처,9784,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,100000,100000,,,,,,중진공＿인력처,6,처력인＿공진중
55294,14144,중진공＿전남동부,9785,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,290000,290000,,,,,,중진공＿전남동부,7,부동남전＿공진중
55296,14145,중진공＿전북,9786,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,260000,260000,,,,,,중진공＿전북,5,북전＿공진중
55298,14146,중진공＿중진공충,9787,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,20000,20000,,,,,,중진공＿중진공충,7,충공진중＿공진중
55300,14147,중진공＿청년공제,9788,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,저축/투자,DB02,0,29940000,,,,,,중진공＿청년공제,7,제공년청＿공진중
55302,14148,중진공＿충청연수,9789,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,저축/투자,DB02,3829000,3829000,,,,,,중진공＿충청연수,7,수연청충＿공진중
