,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
7453,16939,（유）대주급료,11742,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,4162000,,,,,,（유）대주급료,7,료급주대）유（
7454,16951,（유）자윤학습근로자,11751,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,250000,300000,,,,,,（유）자윤학습근로자,10,자로근습학윤자）유（
42422,1280,(유)새동양해외관광,26,,입금,우리은행,F020,회사명,,,급여 입금이체,회사입금,DC02,1770000,1789000,,,,,,(유)새동양해외관광,10,광관외해양동새)유(
42424,1283,(유)진남개발,28,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,220000,220000,,,,,,(유)진남개발,7,발개남진)유(
42425,1284,(유)태영주류,29,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,2862000,2862000,,,,,,(유)태영주류,7,류주영태)유(
42426,1285,(유)태원자동차,30,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,714000,714000,,,,,,(유)태원자동차,8,차동자원태)유(
42427,1286,(유)피씨유페이,31,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,64000,1966000,,,,,,(유)피씨유페이,8,이페유씨피)유(
42428,1288,(재)과학기술일자리진,32,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,1426000,1426000,,,,,,(재)과학기술일자리진,11,진리자일술기학과)재(
42429,1289,(재)국립심포니오케스,33,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,221000,221000,,,,,,(재)국립심포니오케스,11,스케오니포심립국)재(
42430,1290,(재)기후변화센터,34,,입금,우리은행,F020,회사명,,,급여 입금이체,회사입금,DC02,729000,3475000,,,,,,(재)기후변화센터,9,터센화변후기)재(
