,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
53340,44506,국민-수학학원비,16006,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,교육비,EF01,0,0,,,,,,국민-수학학원비,7,비원학학수-민국
53344,44634,국민-영어학원비,16126,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,교육비,EF01,0,0,,,,,,국민-영어학원비,7,비원학어영-민국
53348,45278,국민-진우수학원비,16713,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,교육비,EF01,0,0,,,,,,국민-진우수학원비,8,비원학수우진-민국
53392,48664,기업-수영학원비,19674,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,교육비,EF01,0,0,,,,,,기업-수영학원비,7,비원학영수-업기
53410,54429,농협-기숙사비,24321,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,교육비,EF01,0,0,,,,,,농협-기숙사비,6,비사숙기-협농
53417,55323,농협-서예지등록금,25177,,출금,우리은행,F020,직접입력,,,납부자자동 출금이체,교육비,EF01,0,0,,,,,,농협-서예지등록금,8,금록등지예서-협농
53420,55363,농협-성곤이학원비,25216,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,교육비,EF01,0,0,,,,,,농협-성곤이학원비,8,비원학이곤성-협농
53425,55445,농협-승윤 방과후수업,25294,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,교육비,EF01,0,0,,,,,,농협-승윤 방과후수업,9,업수후과방 윤승-협농
53428,55548,농협-아이들학습비,25391,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,교육비,EF01,0,0,,,,,,농협-아이들학습비,8,비습학들이아-협농
53438,56575,농협-진주학비,26389,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,교육비,EF01,0,0,,,,,,농협-진주학비,6,비학주진-협농
53643,61093,미래-준성학원비,30460,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,교육비,EF01,0,0,,,,,,미래-준성학원비,7,비원학성준-래미
53974,71073,신한-라온이교육비,39084,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,교육비,EF01,0,0,,,,,,신한-라온이교육비,8,비육교이온라-한신
53978,71244,신한-서아 방과후,39240,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,교육비,EF01,0,0,,,,,,신한-서아 방과후,7,후과방 아서-한신
53987,71888,신한-지원학원비,39866,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,교육비,EF01,0,0,,,,,,신한-지원학원비,7,비원학원지-한신
