,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
8427,4471,국민－최훈,2816,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,30000,30000,,,,,,국민－최훈,4,훈최－민국
10295,8783,산업－김숙,5927,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,100000,100000,,,,,,산업－김숙,4,숙김－업산
10897,10685,신협－김구,7315,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,121000,121000,,,,,,신협－김구,4,구김－협신
14139,15826,하나－이선,10989,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,1000000,1000000,,,,,,하나－이선,4,선이－나하
14207,15867,하나－이호,11028,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,1100000,1100000,,,,,,하나－이호,4,호이－나하
15003,43938,국민-김염,15484,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,국민-김염,4,염김-민국
16113,44749,국민-윤영,16231,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,국민-윤영,4,영윤-민국
19123,47771,금고-신건,18870,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,금고-신건,4,건신-고금
20331,48800,기업-이찬,19803,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,기업-이찬,4,찬이-업기
20383,48832,기업-장현,19834,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,기업-장현,4,현장-업기
40947,70981,신한-김진,38998,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,신한-김진,4,진김-한신
41997,71745,신한-장건,39729,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,신한-장건,4,건장-한신
49392,4062,국민-송혁,2424,,입금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인입금,DC03,0,0,,,,,,국민-송혁,4,혁송-민국
49422,4453,국민－채현,2798,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,0,0,,,,,,국민－채현,4,현채－민국
49426,4469,국민－최철,2814,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,0,0,,,,,,국민－최철,4,철최－민국
49428,4488,국민－허진,2831,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,160000,160000,,,,,,국민－허진,4,진허－민국
49436,4673,금고－은숙,2982,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,0,30000,,,,,,금고－은숙,4,숙은－고금
49446,5345,기업－방남,3477,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,10000,10000,,,,,,기업－방남,4,남방－업기
49450,5425,기업－허경,3553,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,0,0,,,,,,기업－허경,4,경허－업기
49484,6115,농협－민은,3951,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,0,0,,,,,,농협－민은,4,은민－협농
49492,6187,농협－선호,4022,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,0,0,,,,,,농협－선호,4,호선－협농
49512,6481,농협－주현,4301,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,20000,20000,,,,,,농협－주현,4,현주－협농
49516,6501,농협－최림,4321,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,50000,50000,,,,,,농협－최림,4,림최－협농
49694,10356,신한－권승,7006,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,20000,20000,,,,,,신한－권승,4,승권－한신
49696,10389,신한－김우,7038,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,200000,200000,,,,,,신한－김우,4,우김－한신
49700,10412,신한－남준,7061,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,300000,300000,,,,,,신한－남준,4,준남－한신
49706,10471,신한－송훈,7114,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,20000,20000,,,,,,신한－송훈,4,훈송－한신
49716,10595,신한－정진,7230,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,80000,80000,,,,,,신한－정진,4,진정－한신
49804,10772,신협－정희,7398,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,100000,100000,,,,,,신협－정희,4,희정－협신
49870,12085,우체－허선,8374,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,50000,50000,,,,,,우체－허선,4,선허－체우
50040,15745,하나－시후,10917,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,0,0,,,,,,하나－시후,4,후시－나하
50074,15784,하나－우적,10950,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,50000,50000,,,,,,하나－우적,4,적우－나하
50076,15785,하나－운하,10951,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,50000,50000,,,,,,하나－운하,4,하운－나하
50386,44290,국민-박정,15810,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,국민-박정,4,정박-민국
50392,44440,국민-서정,15944,,출금,우리은행,F020,bank-name,,,납부자자동 출금이체,개인간거래,EH01,0,0,,,,,,국민-서정,4,정서-민국
50401,44596,국민-양혁,16091,,출금,우리은행,F020,bank-name,,,납부자자동 출금이체,개인간거래,EH01,0,0,,,,,,국민-양혁,4,혁양-민국
50419,45240,국민-조한,16680,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,국민-조한,4,한조-민국
50423,45299,국민-채연,16729,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,국민-채연,4,연채-민국
50517,47726,금고-백희,18831,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,금고-백희,4,희백-고금
50527,47958,금고-정호,19046,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,금고-정호,4,호정-고금
50559,48568,기업-단미,19585,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,기업-단미,4,미단-업기
50563,48587,기업-민규,19601,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,기업-민규,4,규민-업기
50573,48711,기업-원준,19719,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,기업-원준,4,준원-업기
50621,54307,농협-고모,24206,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,농협-고모,4,모고-협농
