,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
53994,2451,DB손보,1166,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,보험,DB01,0,8005000,,,,,,DB손보,4,보손BD
53996,2452,DB손보ZHAOGUANGZ,1167,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,보험,DB01,108000,108000,,,,,,DB손보ZHAOGUANGZ,14,ZGNAUGOAHZ보손BD
53998,2453,DB손보ZHENGYUAND,1168,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,보험,DB01,233000,233000,,,,,,DB손보ZHENGYUAND,14,DNAUYGNEHZ보손BD
54000,2454,DB손보강나영,1169,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,보험,DB01,60000,60000,,,,,,DB손보강나영,7,영나강보손BD
54002,2455,DB손보강다율,1170,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,보험,DB01,99000,99000,,,,,,DB손보강다율,7,율다강보손BD
54004,2456,DB손보강동규,1171,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,보험,DB01,1046000,1046000,,,,,,DB손보강동규,7,규동강보손BD
54006,2457,DB손보강민영,1172,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,보험,DB01,84000,84000,,,,,,DB손보강민영,7,영민강보손BD
54008,2458,DB손보강민정,1173,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,보험,DB01,259000,259000,,,,,,DB손보강민정,7,정민강보손BD
54010,2459,DB손보강병효,1174,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,보험,DB01,854000,854000,,,,,,DB손보강병효,7,효병강보손BD
54012,2460,DB손보강석원,1175,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,보험,DB01,362000,362000,,,,,,DB손보강석원,7,원석강보손BD
54014,2461,DB손보강수임,1176,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,보험,DB01,23000,23000,,,,,,DB손보강수임,7,임수강보손BD
54016,2462,DB손보강영준,1177,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,보험,DB01,65000,65000,,,,,,DB손보강영준,7,준영강보손BD
54018,2463,DB손보강우석,1178,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,보험,DB01,110000,110000,,,,,,DB손보강우석,7,석우강보손BD
54020,2464,DB손보강정심,1179,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,보험,DB01,129000,129000,,,,,,DB손보강정심,7,심정강보손BD
54022,2465,DB손보강진자,1180,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,보험,DB01,1135000,1135000,,,,,,DB손보강진자,7,자진강보손BD
54024,2466,DB손보고선혜,1181,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,보험,DB01,262000,262000,,,,,,DB손보고선혜,7,혜선고보손BD
54026,2467,DB손보공대열,1182,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,보험,DB01,62000,62000,,,,,,DB손보공대열,7,열대공보손BD
54028,2468,DB손보곽수남,1183,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,보험,DB01,0,0,,,,,,DB손보곽수남,7,남수곽보손BD
