,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
55484,39765,HANSHU청약,12746,,출금,우리은행,F020,실명,,,적립식입금,저축/투자,EA04,0,0,,,,,,HANSHU청약,8,약청UHSNAH
55486,39766,HASANU청약,12747,,출금,우리은행,F020,실명,,,적립식입금,저축/투자,EA04,0,0,,,,,,HASANU청약,8,약청UNASAH
55488,39767,HAYUNI청약,12748,,출금,우리은행,F020,실명,,,적립식입금,저축/투자,EA04,0,0,,,,,,HAYUNI청약,8,약청INUYAH
55490,39785,HO THI청약,12758,,출금,우리은행,F020,실명,,,적립식입금,저축/투자,EA04,0,0,,,,,,HO THI청약,7,약청IHT OH
57760,53716,내 청 청약,23716,,출금,우리은행,F020,직접입력,,,적립식입금,저축/투자,EA04,0,0,,,,,,내 청 청약,4,약청 청 내
59100,59247,돈청약,28818,,출금,우리은행,F020,직접입력,,,적립식입금,저축/투자,EA04,0,0,,,,,,돈청약,3,약청돈
59114,59711,딸청약,29251,,출금,우리은행,F020,직접입력,,,요구불간계좌이체,저축/투자,EA04,0,0,,,,,,딸청약,3,약청딸
59124,59901,루 청 청약,29418,,출금,우리은행,F020,실명,,,적립식입금,저축/투자,EA04,0,0,,,,,,루 청 청약,4,약청 청 루
59134,60221,만두  주택청약,29688,,출금,우리은행,F020,직접입력,,,요구불간계좌이체,저축/투자,EA04,0,0,,,,,,만두  주택청약,6,약청택주  두만
59470,64824,부산-주택청약,33507,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,저축/투자,EA04,0,0,,,,,,부산-주택청약,6,약청택주-산부
59710,66426,서영  청약,34934,,출금,우리은행,F020,실명,,,적립식입금,저축/투자,EA04,0,0,,,,,,서영  청약,4,약청  영서
59746,67373,성호  청약,35781,,출금,우리은행,F020,실명,,,적립식입금,저축/투자,EA04,0,0,,,,,,성호  청약,4,약청  호성
59774,69394,수아. 청약,37632,,출금,우리은행,F020,직접입력,,,적립식입금,저축/투자,EA04,0,0,,,,,,수아. 청약,5,약청 .아수
59856,69887,승헌  청약,38082,,출금,우리은행,F020,실명,,,적립식입금,저축/투자,EA04,0,0,,,,,,승헌  청약,4,약청  헌승
