,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
4523,4724,금속노조정기상여,3025,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2576000,2576000,,,,,,금속노조정기상여,8,여상기정조노속금
6336,12148,월　급여상여,8424,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,6999000,15242000,,,,,,월　급여상여,5,여상여급　월
6483,12243,월급여상여,8503,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,6827000,6827000,,,,,,월급여상여,5,여상여급월
6781,13321,정기상여,9138,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,3411000,,,,,,정기상여,4,여상기정
6782,13322,정기상여,9139,,입금,우리은행,F020,자동입력,,,상여금 입금이체,급여,DA01,0,3411000,,,,,,정기상여,4,여상기정
6783,13323,정기상여,9140,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,3411000,,,,,,정기상여,4,여상기정
6784,13324,정기상여,9141,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,급여,DA01,0,3411000,,,,,,정기상여,4,여상기정
6854,13573,조은추가상여,9289,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1000000,1000000,,,,,,조은추가상여,6,여상가추은조
6856,13579,조일정기상여,9292,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,96000,199000,,,,,,조일정기상여,6,여상기정일조
6999,14530,추가상여,10053,,입금,우리은행,F020,자동입력,,,상여금 입금이체,급여,DA01,0,0,,,,,,추가상여,4,여상가추
7263,15481,피엠에스급여상여,10712,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2852000,7315000,,,,,,피엠에스급여상여,8,여상여급스에엠피
7595,17767,ＢＲＴ성과상여,12467,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,100000,100000,,,,,,ＢＲＴ성과상여,7,여상과성ＴＲＢ
7598,17771,ＢＲＴ정기상여,12471,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1298000,1699000,,,,,,ＢＲＴ정기상여,7,여상기정ＴＲＢ
