,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
43508,2682,DL(주),1391,,입금,우리은행,F020,회사명,,,펌뱅킹 입금이체,회사입금,DC02,2703000,2703000,,,,,,DL(주),5,)주(LD
43510,2697,H.L.지노믹스(주),1395,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,23000,23000,,,,,,H.L.지노믹스(주),11,)주(스믹노지.L.H
43511,2753,LG전자(주),1400,,입금,우리은행,F020,회사명,,,어음만기입금,회사입금,DC02,0,57200000,,,,,,LG전자(주),7,)주(자전GL
43512,2754,LG전자(주),1401,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,57200000,,,,,,LG전자(주),7,)주(자전GL
43515,2791,SK매직(주),1412,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,195295000,,,,,,SK매직(주),7,)주(직매KS
43516,2792,STM(주),1413,,입금,우리은행,F020,회사명,,,펌뱅킹 입금이체,회사입금,DC02,0,513000,,,,,,STM(주),6,)주(MTS
43517,2794,STX엔진(주),1414,,입금,우리은행,F020,회사명,,,어음만기입금,회사입금,DC02,0,12975000,,,,,,STX엔진(주),8,)주(진엔XTS
43518,2795,STX엔진(주),1415,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,12975000,,,,,,STX엔진(주),8,)주(진엔XTS
43931,3364,가나종합건설㈜,1928,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,1753000,,,,,,가나종합건설㈜,7,㈜설건합종나가
43932,3365,가디언（주）,1929,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,450000,450000,,,,,,가디언（주）,6,）주（언디가
43936,3380,가온환경과학주식회사,1935,,입금,우리은행,F020,회사명,,,전자뱅킹예약건별이체,회사입금,DC02,2620000,3102000,,,,,,가온환경과학주식회사,10,사회식주학과경환온가
43940,3387,가인전력(주),1942,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,1763000,1763000,,,,,,가인전력(주),7,)주(력전인가
43951,3443,강남대성학원(주),1970,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,226000,1594000,,,,,,강남대성학원(주),9,)주(원학성대남강
43957,3458,강남제비스코（주）,1981,,입금,우리은행,F020,회사명,,,급여 입금이체,회사입금,DC02,0,5042000,,,,,,강남제비스코（주）,9,）주（코스비제남강
43958,3459,강남제비스코（주）,1982,,입금,우리은행,F020,회사명,,,상여금 입금이체,회사입금,DC02,0,5042000,,,,,,강남제비스코（주）,9,）주（코스비제남강
43961,3462,강남화성（주）,1985,,입금,우리은행,F020,회사명,,,급여 입금이체,회사입금,DC02,0,5582000,,,,,,강남화성（주）,7,）주（성화남강
