,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
54558,4657,금고－보험＿카드,2967,,입금,우리은행,F020,직접입력,,,납부자자동 입금이체,보험,DB01,886000,886000,,,,,,금고－보험＿카드,6,드카＿험보－고금
54572,4698,금고－종신보험료,3005,,입금,우리은행,F020,직접입력,,,납부자자동 입금이체,보험,DB01,210000,210000,,,,,,금고－종신보험료,7,료험보신종－고금
54576,4701,금고－지아연금보험,3008,,입금,우리은행,F020,직접입력,,,납부자자동 입금이체,보험,DB01,0,0,,,,,,금고－지아연금보험,8,험보금연아지－고금
55040,10463,신한－선녀종신보험,7107,,입금,우리은행,F020,직접입력,,,납부자자동 입금이체,보험,DB01,175000,175000,,,,,,신한－선녀종신보험,8,험보신종녀선－한신
55064,10616,신한－진원보험,7251,,입금,우리은행,F020,직접입력,,,납부자자동 입금이체,보험,DB01,56000,56000,,,,,,신한－진원보험,6,험보원진－한신
56024,44212,국민-민성보험,15742,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,국민-민성보험,6,험보성민-민국
56030,44387,국민-보험,15901,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,국민-보험,4,험보-민국
56082,44504,국민-수민건강보험,16004,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,4대보험,EA02,0,0,,,,,,국민-수민건강보험,8,험보강건민수-민국
56102,44544,국민-실이보험,16042,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,국민-실이보험,6,험보이실-민국
56126,44602,국민-어머니보험,16097,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,국민-어머니보험,7,험보니머어-민국
56264,45039,국민-자동차 보험,16500,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,국민-자동차 보험,7,험보 차동자-민국
56270,45042,국민-자동차보험비,16503,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,국민-자동차보험비,8,비험보차동자-민국
56440,45479,국민-혀니  보험,16899,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,국민-혀니  보험,6,험보  니혀-민국
56442,45480,국민-현상보험,16900,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,국민-현상보험,6,험보상현-민국
56452,45510,국민-화재보험료,16927,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,국민-화재보험료,7,료험보재화-민국
56468,45571,국민건강보험,16971,,출금,우리은행,F020,자동입력,,,사회보험 자동추심처리-수신개발부,4대보험,EA02,1000,1000,,,,,,국민건강보험,6,험보강건민국
56514,45631,국민근호보험료,17023,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,보험료,EA01,0,0,,,,,,국민근호보험료,7,료험보호근민국
56554,45809,국민남편보험료,17180,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,보험료,EA01,100000,100000,,,,,,국민남편보험료,7,료험보편남민국
56578,45843,국민딸보험,17209,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,보험료,EA01,178000,178000,,,,,,국민딸보험,5,험보딸민국
56584,45852,국민매장종합보험,17217,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,보험료,EA01,187000,187000,,,,,,국민매장종합보험,8,험보합종장매민국
56620,45977,국민보험공과,17325,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,보험료,EA01,600000,600000,,,,,,국민보험공과,6,과공험보민국
56622,45978,국민보험료,17326,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,보험료,EA01,150000,150000,,,,,,국민보험료,5,료험보민국
56682,46124,국민에이스치아보험료,17445,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,보험료,EA01,0,0,,,,,,국민에이스치아보험료,10,료험보아치스이에민국
57010,47655,금고-동부금고보험료,18765,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,금고-동부금고보험료,9,료험보고금부동-고금
57018,47728,금고-보험,18832,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,금고-보험,4,험보-고금
57092,47852,금고-은미보험,18948,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,금고-은미보험,6,험보미은-고금
57156,48120,금고보험비이동,19192,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,보험료,EA01,0,0,,,,,,금고보험비이동,7,동이비험보고금
57286,48641,기업-삼성 보험,19651,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,기업-삼성 보험,6,험보 성삼-업기
57288,48642,기업-삼성생명암보험,19652,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,기업-삼성생명암보험,9,험보암명생성삼-업기
57300,48678,기업-아빠보험금,19687,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,기업-아빠보험금,7,금험보빠아-업기
57326,48707,기업-용돈보험,19715,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,경조사/용돈,EH02,0,0,,,,,,기업-용돈보험,6,험보돈용-업기
57328,48710,기업-운전자보험,19718,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,기업-운전자보험,7,험보자전운-업기
57346,48825,기업-자동차 보험료,19828,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,기업-자동차 보험료,8,료험보 차동자-업기
57388,48974,기업건강보험,19962,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,4대보험,EA02,11410000,11410000,,,,,,기업건강보험,6,험보강건업기
57438,49104,기업보험료외,20081,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,보험료,EA01,200000,200000,,,,,,기업보험료외,6,외료험보업기
57446,49112,기업사회보험합산,20088,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,보험료,EA01,493000,493000,,,,,,기업사회보험합산,8,산합험보회사업기
57522,49260,기업쭌보험료,20219,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,보험료,EA01,40000,40000,,,,,,기업쭌보험료,6,료험보쭌업기
57898,54874,농협-남편암보험,24754,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,농협-남편암보험,7,험보암편남-협농
58032,55263,농협-보험,25126,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,농협-보험,4,험보-협농
58042,55269,농협-부모님보험,25132,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,농협-부모님보험,7,험보님모부-협농
58088,55353,농협-선미보험료,25206,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,농협-선미보험료,7,료험보미선-협농
58126,55441,농협-수정보험료,25291,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,농협-수정보험료,7,료험보정수-협농
58148,55469,농협-신랑실비보험,25318,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,농협-신랑실비보험,8,험보비실랑신-협농
58174,55545,농협-아빠보험료,25388,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,농협-아빠보험료,7,료험보빠아-협농
58204,55633,농협-어머님보험,25471,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,농협-어머님보험,7,험보님머어-협농
58218,55641,농협-엄마보험외,25479,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,농협-엄마보험외,7,외험보마엄-협농
58702,57347,농협보험료,27108,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,보험료,EA01,500000,500000,,,,,,농협보험료,5,료험보협농
58740,57401,농협세금보험농협지원,27155,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,보험료,EA01,0,0,,,,,,농협세금보험농협지원,10,원지협농험보금세협농
58756,57417,농협손해보험ㅤㅤ,27170,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,보험료,EA01,0,67000,,,,,,농협손해보험ㅤㅤ,8,ㅤㅤ험보해손협농
58950,57766,농협자훈연금보험,27489,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,4대보험,EA02,0,0,,,,,,농협자훈연금보험,8,험보금연훈자협농
59576,65699,삼성-개인연금+보험료,34327,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,4대보험,EA02,0,0,,,,,,삼성-개인연금+보험료,10,료험보+금연인개-성삼
59892,70735,신한-DB 보험료,38774,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,신한-DB 보험료,7,료험보 BD-한신
59906,70778,신한-경호운전자보험,38809,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,신한-경호운전자보험,9,험보자전운호경-한신
59918,70820,신한-규진보험,38844,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,신한-규진보험,6,험보진규-한신
59974,71075,신한-라이나보험,39086,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,신한-라이나보험,7,험보나이라-한신
60002,71210,신한-보험,39216,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,신한-보험,4,험보-한신
60004,71211,신한-보험금자동청구,39217,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,신한-보험금자동청구,9,구청동자금험보-한신
60006,71212,신한-보험처리,39218,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,신한-보험처리,6,리처험보-한신
60036,71258,신한-석희보험료,39254,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,신한-석희보험료,7,료험보희석-한신
60074,71322,신한-시후보험료,39315,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,신한-시후보험료,7,료험보후시-한신
60346,71985,신한-태아보험이체,39957,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,신한-태아보험이체,8,체이험보아태-한신
60364,72029,신한-현대해상보험,39997,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,신한-현대해상보험,8,험보상해대현-한신
62240,39926,KB손해보험,12783,우리은행,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,보험료,EA01,54000,54000,,,,,,KB손해보험,6,험보해손BK
