,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
200,40917,가감세무회계,12968,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,가감세무회계,6,계회무세감가
204,40942,가람세무회계,12980,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,220000,,,,,,가람세무회계,6,계회무세람가
206,40959,가배세무회계,12991,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,가배세무회계,6,계회무세배가
208,40982,가야세무회계,13008,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,가야세무회계,6,계회무세야가
210,40998,가온세무회계,13019,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,전문서비스,EC02,55000,666000,,,,,,가온세무회계,6,계회무세온가
212,40999,가온세무회계,13020,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,55000,666000,,,,,,가온세무회계,6,계회무세온가
216,41013,가인세무회계,13033,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,66000,110000,,,,,,가인세무회계,6,계회무세인가
218,41049,가진세무회계,13060,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,55000,110000,,,,,,가진세무회계,6,계회무세진가
222,41081,가현세무회계,13086,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,88000,110000,,,,,,가현세무회계,6,계회무세현가
226,41085,가환세무회계,13089,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,가환세무회계,6,계회무세환가
228,41115,감일세무회계,13113,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,감일세무회계,6,계회무세일감
236,41227,강대순세무회계,13205,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,강대순세무회계,7,계회무세순대강
260,41660,강인세무회계,13556,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,154000,,,,,,강인세무회계,6,계회무세인강
278,41915,거산세무회계,13770,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,110000,110000,,,,,,거산세무회계,6,계회무세산거
280,42026,건명세무회계,13881,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,143000,,,,,,건명세무회계,6,계회무세명건
282,42042,건인세무회계,13895,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,165000,165000,,,,,,건인세무회계,6,계회무세인건
286,42088,경기세무회계,13937,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,경기세무회계,6,계회무세기경
290,42268,경선세무회계,14093,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,경선세무회계,6,계회무세선경
310,42473,고려세무회계,14269,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,77000,110000,,,,,,고려세무회계,6,계회무세려고
322,42667,고재록세무회계,14432,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,55000,55000,,,,,,고재록세무회계,7,계회무세록재고
324,42760,골드세무회계,14505,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,132000,,,,,,골드세무회계,6,계회무세드골
326,42774,공감세무회계,14519,,출금,우리은행,F020,자동입력,,,CMS공동망 당일출금이체-전자금융팀,전문서비스,EC02,0,110000,,,,,,공감세무회계,6,계회무세감공
328,42775,공감세무회계,14520,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,공감세무회계,6,계회무세감공
346,43080,광교세무회계,14775,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,광교세무회계,6,계회무세교광
348,43095,광명세무회계,14790,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,광명세무회계,6,계회무세명광
372,46807,국제세무회계,18040,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,국제세무회계,6,계회무세제국
418,47388,그린세무회계,18524,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,그린세무회계,6,계회무세린그
422,47457,글로벌세무회계,18588,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,1100000,,,,,,글로벌세무회계,7,계회무세벌로글
426,48256,금정세무회계,19317,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,77000,,,,,,금정세무회계,6,계회무세정금
428,48271,금청세무회계,19329,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,금청세무회계,6,계회무세청금
434,49120,기업세무회계,20095,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,66000,77000,,,,,,기업세무회계,6,계회무세업기
