,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
48412,55280,농협-사)김상진,25139,,출금,우리은행,F020,회사명,,,납부자자동 출금이체,회사출금,EI05,0,0,,,,,,농협-사)김상진,7,진상김)사-협농
49424,4454,국민－청솔이정수,2799,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,10000,10000,,,,,,국민－청솔이정수,7,수정이솔청－민국
49430,4500,국민－회장양응석,2842,,입금,우리은행,F020,bank-name,,,납부자자동 입금이체,개인입금,DC03,30000,30000,,,,,,국민－회장양응석,7,석응양장회－민국
50372,44025,국민-김지성영지,15563,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,국민-김지성영지,7,지영성지김-민국
50396,44515,국민-신광 김종수,16015,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,국민-신광 김종수,7,수종김 광신-민국
50511,47612,금고-김재학(남도회),18723,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,금고-김재학남도회,8,)회도남(학재김-고금
50523,47789,금고-양권일（정영훈,18887,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,금고-양권일（정영훈,9,훈영정（일권양-고금
50649,54931,농협-대학윤치호,24805,,출금,우리은행,F020,bank-name,,,납부자자동 출금이체,개인간거래,EH01,0,0,,,,,,농협-대학윤치호,7,호치윤학대-협농
50653,55049,농협-박도준 (농협),24915,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,농협-박도준 농협,7,)협농( 준도박-협농
50706,56384,농협-정성아농협,26205,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,농협-정성아농협,7,협농아성정-협농
51318,70931,신한-김영우（아이더,38951,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,신한-김영우（아이더,9,더이아（우영김-한신
51320,70932,신한-김영자（야미가,38952,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,신한-김영자（야미가,9,가미야（자영김-한신
51340,71293,신한-송기영청소,39288,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,신한-송기영청소,7,소청영기송-한신
51362,71586,신한-이병희(천,39575,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,신한-이병희(천,7,천(희병이-한신
51364,71592,신한-이상엽(G,39581,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,신한-이상엽(G,7,G(엽상이-한신
51400,72003,신한-한상훈 신한,39974,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,신한-한상훈 신한,7,한신 훈상한-한신
52030,56158,농협-이학영 후원,25988,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,기부,EI01,0,0,,,,,,농협-이학영 후원,7,원후 영학이-협농
52056,56876,농협-홍영표후원회,26676,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,기부,EI01,0,0,,,,,,농협-홍영표후원회,8,회원후표영홍-협농
53443,56753,농협-태권도정유성,26562,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,교육비,EF01,0,0,,,,,,농협-태권도정유성,8,성유정도권태-협농
55070,10639,신한－큰아들＿석하,7273,,입금,우리은행,F020,직접입력,,,납부자자동 입금이체,경조사/용돈입금,DC05,200000,200000,,,,,,신한－큰아들＿석하,7,하석＿들아큰－한신
55936,43829,국민-김도희관리,15379,,출금,우리은행,F020,직접입력,,,납부자자동 출금이체,세금/공과금,EB01,0,0,,,,,,국민-김도희관리,7,리관희도김-민국
55938,44013,국민-김종오(임대),15552,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,공간임대,EI02,0,0,,,,,,국민-김종오임대,7,)대임(오종김-민국
56070,44435,국민-서윤국어,15940,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,교육비,EF01,0,0,,,,,,국민-서윤국어,6,어국윤서-민국
56172,44651,국민-오승일（남우회,16141,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,회비,EB07,0,0,,,,,,국민-오승일（남우회,9,회우남（일승오-민국
56234,44795,국민-이근식피아노,16276,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,교육비,EF01,0,0,,,,,,국민-이근식피아노,8,노아피식근이-민국
56254,44998,국민-임대료박애경,16463,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,공간임대,EI02,0,0,,,,,,국민-임대료박애경,8,경애박료대임-민국
56296,45137,국민-정수기김용국,16586,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,렌탈,EC03,0,0,,,,,,국민-정수기김용국,8,국용김기수정-민국
56386,45373,국민-최정남(상조회),16801,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,회비,EB07,0,0,,,,,,국민-최정남상조회,8,)회조상(남정최-민국
56432,45433,국민-한미경(계),16855,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,모임비,EH03,0,0,,,,,,국민-한미경(계),8,)계(경미한-민국
57828,54298,농협-계비(팽규득),24198,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,모임비,EH03,0,0,,,,,,농협-계비팽규득,7,)득규팽(비계-협농
58262,55722,농협-용친우계비,25555,,출금,우리은행,F020,직접입력,,,납부자자동 출금이체,모임비,EH03,0,0,,,,,,농협-용친우계비,7,비계우친용-협농
58288,55791,농협-유지연계비,25623,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,모임비,EH03,0,0,,,,,,농협-유지연계비,7,비계연지유-협농
58312,56027,농협-이영옥차용금,25858,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,대출금상환,EA03,1000,1000,,,,,,농협-이영옥차용금,8,금용차옥영이-협농
58512,56760,농협-티빙 박민규,26569,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,구독서비스,EC01,0,0,,,,,,농협-티빙 박민규,7,규민박 빙티-협농
59934,70951,신한-김재우 - 티빙,38971,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,구독서비스,EC01,0,0,,,,,,신한-김재우 - 티빙,7,빙티 - 우재김-한신
59954,71046,신한-넷플릭스 최원준,39060,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,구독서비스,EC01,0,0,,,,,,신한-넷플릭스 최원준,9,준원최 스릭플넷-한신
