,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
43966,3469,강동노인종합복지관,1990,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,87000,87000,,,,,,강동노인종합복지관,9,관지복합종인노동강
44101,3876,광명장애인종합복지관,2288,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,118000,336000,,,,,,광명장애인종합복지관,10,관지복합종인애장명광
44129,4001,구미종합사회복지관,2379,,입금,우리은행,F020,회사명,,,급여 입금이체,회사입금,DC02,0,1913000,,,,,,구미종합사회복지관,9,관지복회사합종미구
44220,5454,길음종합사회복지관,3574,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,0,,,,,,길음종합사회복지관,9,관지복회사합종음길
44375,6826,대방종합사회복지관,4608,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,511000,,,,,,대방종합사회복지관,9,관지복회사합종방대
44726,7617,마포장애인종합복지관,5249,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,200000,,,,,,마포장애인종합복지관,10,관지복합종인애장포마
45719,11565,연무사회복지관,7989,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,100000,450000,,,,,,연무사회복지관,7,관지복회사무연
45868,12152,월계종합사회복지관,8427,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,100000,100000,,,,,,월계종합사회복지관,9,관지복회사합종계월
45943,12544,응암노인복지관,8695,,입금,우리은행,F020,회사명,,,급여 입금이체,회사입금,DC02,0,295000,,,,,,응암노인복지관,7,관지복인노암응
46039,12969,일산노인복지관,8915,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,70000,70000,,,,,,일산노인복지관,7,관지복인노산일
46040,12970,일산노인종합복지관,8916,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,0,,,,,,일산노인종합복지관,9,관지복합종인노산일
46211,13617,종로장애인복지관,9314,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,100000,,,,,,종로장애인복지관,8,관지복인애장로종
47225,16701,홍은종합사회복지관,11579,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,50000,300000,,,,,,홍은종합사회복지관,9,관지복회사합종은홍
51471,41375,강북장애인복지관,13323,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,5000,5000,,,,,,강북장애인복지관,8,관지복인애장북강
51498,42090,경기시각복지관,13939,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,5000,,,,,,경기시각복지관,7,관지복각시기경
51504,42218,경남장애인복지관,14051,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,경남장애인복지관,8,관지복인애장남경
51525,42372,계양사회복지관,14186,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,0,,,,,,계양사회복지관,7,관지복회사양계
51534,42587,고양장애인복지관,14367,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,30000,,,,,,고양장애인복지관,8,관지복인애장양고
51559,42913,과천장애인복지관,14637,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,0,,,,,,과천장애인복지관,8,관지복인애장천과
51608,43250,광진노인복지관,14929,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,2000,2000,,,,,,광진노인복지관,7,관지복인노진광
51758,48263,금천노인복지관,19322,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,금천노인복지관,7,관지복인노천금
51768,48317,기독교사회복지관,19371,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,5000,5000,,,,,,기독교사회복지관,8,관지복회사교독기
51822,52601,김포장애인복지관,22796,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,0,,,,,,김포장애인복지관,8,관지복인애장포김
51912,53418,남구장애인복지관,23457,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,남구장애인복지관,8,관지복인애장구남
51924,53609,남원시노인복지관,23623,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,남원시노인복지관,8,관지복인노시원남
51973,54120,논현노인복지관,24083,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,논현노인복지관,7,관지복인노현논
