,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
43972,3480,강동유정유치원,2000,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,4000,35000,,,,,,강동유정유치원,7,원치유정유동강
44758,7828,목성유치원,5409,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,1000000,1780000,,,,,,목성유치원,5,원치유성목
45023,9075,삼육대학교부속유치원,6083,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,24000,1928000,,,,,,삼육대학교부속유치원,10,원치유속부교학대육삼
45049,9129,상동하늘유치원,6132,,입금,우리은행,F020,회사명,,,전자뱅킹예약건별이체,회사입금,DC02,0,0,,,,,,상동하늘유치원,7,원치유늘하동상
45052,9174,상명사대부속유치원,6140,,입금,우리은행,F020,회사명,,,급여 입금이체,회사입금,DC02,0,0,,,,,,상명사대부속유치원,9,원치유속부대사명상
45062,9287,생각숲예술유치원,6211,,입금,우리은행,F020,회사명,,,전자뱅킹예약건별이체,회사입금,DC02,2605000,2605000,,,,,,생각숲예술유치원,8,원치유술예숲각생
45274,9915,솔빛유정유치원,6695,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,15000,15000,,,,,,솔빛유정유치원,7,원치유정유빛솔
45293,9957,송파유정유치원,6723,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,88000,88000,,,,,,송파유정유치원,7,원치유정유파송
45310,10048,숲속유정유치원,6793,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,50000,126000,,,,,,숲속유정유치원,7,원치유정유속숲
45654,11378,엑스포유치원,7830,,입금,우리은행,F020,회사명,,,전자뱅킹예약건별이체,회사입금,DC02,432000,432000,,,,,,엑스포유치원,6,원치유포스엑
45754,11658,영신유치원,8075,,입금,우리은행,F020,회사명,,,전자뱅킹예약건별이체,회사입금,DC02,100000,100000,,,,,,영신유치원,5,원치유신영
45919,12437,유정유치원,8646,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,100000,,,,,,유정유치원,5,원치유정유
45922,12448,유진유치원,8651,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,30000,50000,,,,,,유진유치원,5,원치유진유
46574,14070,죽）유정유치원,9717,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,440000,440000,,,,,,죽）유정유치원,7,원치유정유）죽
46687,14423,청심유치원,10012,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,5000,5000,,,,,,청심유치원,5,원치유심청
46697,14456,초원유치원,10042,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,2989000,2989000,,,,,,초원유치원,5,원치유원초
46809,14863,키드빌리지유치원,10325,,입금,우리은행,F020,회사명,,,전자뱅킹예약건별이체,회사입금,DC02,0,2390000,,,,,,키드빌리지유치원,8,원치유지리빌드키
46938,15375,프라임유치원,10668,,입금,우리은행,F020,회사명,,,급여 입금이체,회사입금,DC02,1835000,1835000,,,,,,프라임유치원,6,원치유임라프
47104,16322,한마음유치원,11343,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,720000,720000,,,,,,한마음유치원,6,원치유음마한
56662,46084,국민써니힐유치원,17411,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,유아교육,EF02,202000,202000,,,,,,국민써니힐유치원,8,원치유힐니써민국
59288,61142,미래숲유치원,30496,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,유아교육,EF02,0,405000,,,,,,미래숲유치원,6,원치유숲래미
59620,65775,삼성샛별유치원,34378,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,유아교육,EF02,120000,120000,,,,,,삼성샛별유치원,7,원치유별샛성삼
59632,65788,삼성숲유치원,34388,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,유아교육,EF02,316000,316000,,,,,,삼성숲유치원,6,원치유숲성삼
60308,71904,신한-쭈니 유치원,39882,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,유아교육,EF02,0,0,,,,,,신한-쭈니 유치원,7,원치유 니쭈-한신
62306,40945,가람유치원,12982,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,유아교육,EF02,88000,329000,,,,,,가람유치원,5,원치유람가
62327,40983,가야유치원,13009,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,유아교육,EF02,174000,174000,,,,,,가야유치원,5,원치유야가
62386,41200,강남유정유치원,13182,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,유아교육,EF02,0,715000,,,,,,강남유정유치원,7,원치유정유남강
62387,41201,강남유치원,13183,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,유아교육,EF02,0,329000,,,,,,강남유치원,5,원치유남강
62396,41257,강동유정유치원,13232,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,유아교육,EF02,140000,522000,,,,,,강동유정유치원,7,원치유정유동강
62418,41895,개미유치원,13751,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,유아교육,EF02,544000,544000,,,,,,개미유치원,5,원치유미개
