,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
214,41010,가율회계법인,13031,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,88000,110000,,,,,,가율회계법인,6,인법계회율가
288,42211,경남이산회계법인,14045,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,전문서비스,EC02,220000,220000,,,,,,경남이산회계법인,8,인법계회산이남경
364,44412,국민-삼화회계법인,15918,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,전문서비스,EC02,0,0,,,,,,국민-삼화회계법인,8,인법계회화삼-민국
860,53295,나우회계법인,23345,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,나우회계법인,6,인법계회우나
882,53412,남경회계법인,23451,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,143000,,,,,,남경회계법인,6,인법계회경남
1052,58211,다산회계법인,27870,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,88000,,,,,,다산회계법인,6,인법계회산다
1082,58278,다율회계법인,27934,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,110000,143000,,,,,,다율회계법인,6,인법계회율다
1084,58281,다음회계법인,27937,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,다음회계법인,6,인법계회음다
1092,58298,다한회계법인,27954,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,다한회계법인,6,인법계회한다
1106,58367,대경회계법인,28018,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,132000,132000,,,,,,대경회계법인,6,인법계회경대
1134,58746,대신회계법인,28369,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,132000,132000,,,,,,대신회계법인,6,인법계회신대
1142,58770,대영회계법인,28392,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,77000,110000,,,,,,대영회계법인,6,인법계회영대
1152,58852,대주회계법인,28460,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,0,550000,,,,,,대주회계법인,6,인법계회주대
1154,58853,대주회계법인,28461,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,550000,,,,,,대주회계법인,6,인법계회주대
1192,59144,도담회계법인,28730,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,도담회계법인,6,인법계회담도
