,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
230,41190,강남례세무사,13172,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,강남례세무사,6,사무세례남강
232,41195,강남석세무사,13177,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,55000,275000,,,,,,강남석세무사,6,사무세석남강
234,41224,강대규세무사,13203,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,440000,440000,,,,,,강대규세무사,6,사무세규대강
238,41255,강동우세무사,13230,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,110000,,,,,,강동우세무사,6,사무세우동강
240,41371,강봉우세무사,13321,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,55000,55000,,,,,,강봉우세무사,6,사무세우봉강
242,41387,강상욱세무사,13332,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,강상욱세무사,6,사무세욱상강
244,41412,강석순세무사,13354,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,강석순세무사,6,사무세순석강
246,41413,강석우세무사,13355,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,강석우세무사,6,사무세우석강
248,41418,강석형세무사,13360,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,70000,70000,,,,,,강석형세무사,6,사무세형석강
250,41451,강성철세무사,13385,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,88000,,,,,,강성철세무사,6,사무세철성강
252,41470,강소정세무사,13398,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,강소정세무사,6,사무세정소강
254,41504,강승수세무사,13429,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,강승수세무사,6,사무세수승강
256,41507,강승원세무사,13432,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,220000,220000,,,,,,강승원세무사,6,사무세원승강
258,41579,강용관세무사,13489,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,80000,110000,,,,,,강용관세무사,6,사무세관용강
264,41752,강진구세무사,13634,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,77000,,,,,,강진구세무사,6,사무세구진강
268,41792,강태봉세무사,13668,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,강태봉세무사,6,사무세봉태강
270,41811,강필성세무사,13685,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,강필성세무사,6,사무세성필강
272,41851,강형주세무사,13713,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,99000,99000,,,,,,강형주세무사,6,사무세주형강
274,41868,강호원세무사,13725,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,88000,,,,,,강호원세무사,6,사무세원호강
294,42387,고가영세무사,14195,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,88000,,,,,,고가영세무사,6,사무세영가고
296,42390,고강유세무사,14198,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,88000,,,,,,고강유세무사,6,사무세유강고
298,42397,고경석세무사,14203,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,99000,99000,,,,,,고경석세무사,6,사무세석경고
300,42406,고관훈세무사,14211,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,88000,,,,,,고관훈세무사,6,사무세훈관고
302,42414,고광현세무사,14216,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,55000,77000,,,,,,고광현세무사,6,사무세현광고
306,42457,고동순세무사,14254,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,88000,,,,,,고동순세무사,6,사무세순동고
314,42494,고문홍세무사,14289,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,88000,,,,,,고문홍세무사,6,사무세홍문고
318,42523,고봉립세무사,14314,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,고봉립세무사,6,사무세립봉고
320,42551,고소영세무사,14336,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,고소영세무사,6,사무세영소고
330,42845,공순권세무사,14582,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,110000,110000,,,,,,공순권세무사,6,사무세권순공
