,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
6427,12214,월급여　연말정산,8475,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,5895000,5895000,,,,,,월급여　연말정산,7,산정말연　여급월
6501,12253,월급여연말정산,8512,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2213000,2213000,,,,,,월급여연말정산,7,산정말연여급월
54856,8455,부산진연말정산,5693,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,환급/환불,DC09,7000,7000,,,,,,부산진연말정산,7,산정말연진산부
55106,11517,연말정산,7945,,입금,우리은행,F020,자동입력,,,급여 입금이체,환급/환불,DC09,0,4336000,,,,,,연말정산,4,산정말연
55108,11518,연말정산,7946,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,환급/환불,DC09,0,4336000,,,,,,연말정산,4,산정말연
55110,11519,연말정산,7947,,입금,우리은행,F020,자동입력,,,일반대외대량 입금이체,환급/환불,DC09,0,4336000,,,,,,연말정산,4,산정말연
55112,11520,연말정산,7948,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,환급/환불,DC09,0,4336000,,,,,,연말정산,4,산정말연
55114,11521,연말정산,7949,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,환급/환불,DC09,0,4336000,,,,,,연말정산,4,산정말연
55116,11522,연말정산,7950,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,환급/환불,DC09,0,4336000,,,,,,연말정산,4,산정말연
60398,3424,갑근세  연말정산,1960,우리은행,입금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,환급/환불,DC09,1604000,1604000,,,,,,갑근세  연말정산,7,산정말연  세근갑
60399,3425,갑근세환급연말정산,1961,우리은행,입금,우리은행,F020,직접입력,,,인터넷뱅킹 대량이체,환급/환불,DC09,84000,84000,,,,,,갑근세환급연말정산,9,산정말연급환세근갑
60488,3932,광진센터연말정산,2335,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,환급/환불,DC09,14000,19000,,,,,,광진센터연말정산,8,산정말연터센진광
60520,4024,구주기술연말정산,2394,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,환급/환불,DC09,232000,232000,,,,,,구주기술연말정산,8,산정말연술기주구
60546,4563,규람연말정산,2887,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,환급/환불,DC09,3591000,3591000,,,,,,규람연말정산,6,산정말연람규
60547,4579,그린환경연말정산,2901,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,환급/환불,DC09,187000,187000,,,,,,그린환경연말정산,8,산정말연경환린그
60550,4598,근로지원인　연말정산,2915,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,환급/환불,DC09,120000,120000,,,,,,근로지원인　연말정산,9,산정말연　인원지로근
60653,6792,대덕개발　연말정산,4577,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,환급/환불,DC09,97000,97000,,,,,,대덕개발　연말정산,8,산정말연　발개덕대
60700,7190,동성계전　연말정산,4908,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,환급/환불,DC09,969000,2712000,,,,,,동성계전　연말정산,8,산정말연　전계성동
