,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
54632,6934,대출소개LI CHENGWEN,4694,,입금,우리은행,F020,자동입력,,,대출모집인 수수료 지급및 입금-여신팀,기타소득,DA06,0,0,,,,,,대출소개LI CHENGWEN,14,NEWGNEHC IL개소출대
54634,6935,대출소개강만영,4695,,입금,우리은행,F020,자동입력,,,대출모집인 수수료 지급및 입금-여신팀,기타소득,DA06,0,0,,,,,,대출소개강만영,7,영만강개소출대
54636,6936,대출소개강혜주,4696,,입금,우리은행,F020,자동입력,,,대출모집인 수수료 지급및 입금-여신팀,기타소득,DA06,0,0,,,,,,대출소개강혜주,7,주혜강개소출대
54638,6937,대출소개고정민,4697,,입금,우리은행,F020,자동입력,,,대출모집인 수수료 지급및 입금-여신팀,기타소득,DA06,0,0,,,,,,대출소개고정민,7,민정고개소출대
54640,6938,대출소개고해경,4698,,입금,우리은행,F020,자동입력,,,대출모집인 수수료 지급및 입금-여신팀,기타소득,DA06,0,0,,,,,,대출소개고해경,7,경해고개소출대
54642,6939,대출소개구명진,4699,,입금,우리은행,F020,자동입력,,,대출모집인 수수료 지급및 입금-여신팀,기타소득,DA06,0,0,,,,,,대출소개구명진,7,진명구개소출대
54644,6940,대출소개구선미,4700,,입금,우리은행,F020,자동입력,,,대출모집인 수수료 지급및 입금-여신팀,기타소득,DA06,0,0,,,,,,대출소개구선미,7,미선구개소출대
54646,6941,대출소개권은영,4701,,입금,우리은행,F020,자동입력,,,대출모집인 수수료 지급및 입금-여신팀,기타소득,DA06,0,0,,,,,,대출소개권은영,7,영은권개소출대
54648,6942,대출소개김문철,4702,,입금,우리은행,F020,자동입력,,,대출모집인 수수료 지급및 입금-여신팀,기타소득,DA06,0,0,,,,,,대출소개김문철,7,철문김개소출대
54650,6943,대출소개김상진,4703,,입금,우리은행,F020,자동입력,,,대출모집인 수수료 지급및 입금-여신팀,기타소득,DA06,0,0,,,,,,대출소개김상진,7,진상김개소출대
