,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
55328,14739,코로나 월보조금,10223,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,1000000,1000000,,,,,,코로나 월보조금,7,금조보월 나로코
60555,4752,금타교통보조금,3042,우리은행,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,생활비입금,DC06,150000,150000,,,,,,금타교통보조금,7,금조보통교타금
60556,4753,금타보육보조금,3043,우리은행,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,지원금/장학금,DC07,100000,100000,,,,,,금타보육보조금,7,금조보육보타금
60638,6631,다원교통비보조금,4424,우리은행,입금,우리은행,F020,직접입력,,,인터넷뱅킹 대량이체,생활비입금,DC06,0,215000,,,,,,다원교통비보조금,8,금조보비통교원다
60660,6846,대서환경학비보조금,4624,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,100000,100000,,,,,,대서환경학비보조금,9,금조보비학경환서대
60873,8377,보조금,5633,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,0,80000,,,,,,보조금,3,금조보
60948,8754,사회공헌보조금,5905,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,200000,,,,,,사회공헌보조금,7,금조보헌공회사
61258,11397,엔진　의료보조금,7845,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,1344000,1344000,,,,,,엔진　의료보조금,7,금조보료의　진엔
61466,12559,의료비보조금,8707,우리은행,입금,우리은행,F020,자동입력,,,일반대외대량 입금이체,지원금/장학금,DC07,0,0,,,,,,의료비보조금,6,금조보비료의
61479,12742,이원코로나보조금,8775,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,1000000,1000000,,,,,,이원코로나보조금,8,금조보나로코원이
61708,14268,직책보조금,9887,우리은행,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,복리후생비/경비,DC01,500000,500000,,,,,,직책보조금,5,금조보책직
61724,14330,차량보조금,9935,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,복리후생비/경비,DC01,0,100000,,,,,,차량보조금,5,금조보량차
61864,15039,통신보조금,10405,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,생활비입금,DC06,40000,40000,,,,,,통신보조금,5,금조보신통
62112,16839,휴가보조금,11679,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,복리후생비/경비,DC01,500000,500000,,,,,,휴가보조금,5,금조보가휴
