,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
51438,40928,가나안월드후원금,12971,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,20000,20000,,,,,,가나안월드후원금,8,금원후드월안나가
51443,41019,가정복지회후원금,13039,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,5000,20000,,,,,,가정복지회후원금,8,금원후회지복정가
51477,41898,개신대후원금,13754,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,개신대후원금,6,금원후대신개
51479,41911,거룩한말씀후원금,13766,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,200000,,,,,,거룩한말씀후원금,8,금원후씀말한룩거
51523,42360,계산원후원금,14176,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,20000,20000,,,,,,계산원후원금,6,금원후원산계
51540,42670,고재스후원금,14435,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,0,10000,,,,,,고재스후원금,6,금원후스재고
51544,42794,공단후원금,14537,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,공단후원금,5,금원후단공
51578,43194,광주공무원후원금,14879,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,광주공무원후원금,8,금원후원무공주광
51619,43347,교화복지후원금,15007,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,교화복지후원금,7,금원후지복화교
51629,43429,구산원후원금,15072,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,0,0,,,,,,구산원후원금,6,금원후원산구
51637,43552,국립암센터후원금,15173,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,30000,,,,,,국립암센터후원금,8,금원후터센암립국
51690,46558,국민죽산성지후원금,17828,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,기부,EI01,100000,100000,,,,,,국민죽산성지후원금,9,금원후지성산죽민국
51741,47420,그린티처스후원금,18555,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,50000,,,,,,그린티처스후원금,8,금원후스처티린그
51748,47478,금강원후원금,18608,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,0,20000,,,,,,금강원후원금,6,금원후원강금
51761,48266,금천복지관후원금,19325,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,20000,30000,,,,,,금천복지관후원금,8,금원후관지복천금
51784,48349,기쁜우리후원금,19401,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,5000,5000,,,,,,기쁜우리후원금,7,금원후리우쁜기
51835,53106,꾸마달후원금,23176,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,20000,20000,,,,,,꾸마달후원금,6,금원후달마꾸
51866,53175,나눔과기쁨후원금,23236,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,50000,,,,,,나눔과기쁨후원금,8,금원후쁨기과눔나
51938,53764,넷임팩트후원금,23764,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,20000,,,,,,넷임팩트후원금,7,금원후트팩임넷
51942,53807,노들후원금,23798,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,30000,,,,,,노들후원금,5,금원후들노
51959,54013,노인사목후원금,23994,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,0,,,,,,노인사목후원금,7,금원후목사인노
51977,54136,농촌사랑후원금,24097,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,1000,1000,,,,,,농촌사랑후원금,7,금원후랑사촌농
52080,57399,농협성요셉후원금,27153,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,기부,EI01,0,0,,,,,,농협성요셉후원금,8,금원후셉요성협농
52114,58158,늘푸른후원금,27820,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,0,0,,,,,,늘푸른후원금,6,금원후른푸늘
52123,58195,다문화협회후원금,27854,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,20000,30000,,,,,,다문화협회후원금,8,금원후회협화문다
52146,58341,담마후원금,27997,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,100000,,,,,,담마후원금,5,금원후마담
52193,58629,대국본후원금,28260,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,0,30000,,,,,,대국본후원금,6,금원후본국대
52252,59020,더불어숲후원금,28611,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,더불어숲후원금,7,금원후숲어불더
52254,59023,더불어후원금,28614,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,30000,30000,,,,,,더불어후원금,6,금원후어불더
52261,59079,더프라미스후원금,28669,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,0,,,,,,더프라미스후원금,8,금원후스미라프더
52332,59565,두레줄기후원금,29112,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,두레줄기후원금,7,금원후기줄레두
52343,59616,드림위드후원금,29162,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,30000,,,,,,드림위드후원금,7,금원후드위림드
52351,59704,따뜻한마음후원금,29244,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,3000,5000,,,,,,따뜻한마음후원금,8,금원후음마한뜻따
52365,59796,레드리본후원금,29325,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,2000,10000,,,,,,레드리본후원금,7,금원후본리드레
52369,59863,로즈클럽후원금,29386,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,20000,,,,,,로즈클럽후원금,7,금원후럽클즈로
52372,60057,리버스후원금,29546,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,20000,,,,,,리버스후원금,6,금원후스버리
52384,60122,마산고진학후원금,29607,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,10000,,,,,,마산고진학후원금,8,금원후학진고산마
52399,60182,마인드후원금,29653,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,10000,10000,,,,,,마인드후원금,6,금원후드인마
52423,60366,멋진여성후원금,29830,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,멋진여성후원금,7,금원후성여진멋
52450,60617,뫼울림후원금,30038,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,10000,10000,,,,,,뫼울림후원금,6,금원후림울뫼
52456,60638,무장애연대후원금,30059,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,무장애연대후원금,8,금원후대연애장무
52460,60645,무지개후원금,30066,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,10000,10000,,,,,,무지개후원금,6,금원후개지무
52462,60785,문수복지관후원금,30194,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,문수복지관후원금,8,금원후관지복수문
52514,61439,민예총후원금,30717,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,10000,10000,,,,,,민예총후원금,6,금원후총예민
52522,61527,밀알　후원금,30801,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,밀알　후원금,5,금원후　알밀
52528,61534,밀알한마음후원금,30808,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,밀알한마음후원금,8,금원후음마한알밀
52532,61542,바다의별후원금,30816,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,10000,,,,,,바다의별후원금,7,금원후별의다바
52589,64318,베타니아후원금,33079,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,5000,5000,,,,,,베타니아후원금,7,금원후아니타베
52601,64471,보람동산후원금,33207,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,보람동산후원금,7,금원후산동람보
52603,64487,보문복지후원금,33220,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,10000,,,,,,보문복지후원금,7,금원후지복문보
52605,64496,보배후원금,33227,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,0,,,,,,보배후원금,5,금원후배보
52674,64980,부산직재후원금,33651,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,부산직재후원금,7,금원후재직산부
52691,65047,부천혜림원후원금,33715,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,30000,,,,,,부천혜림원후원금,8,금원후원림혜천부
52769,65383,사랑광주리후원금,34036,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,60000,,,,,,사랑광주리후원금,8,금원후리주광랑사
52779,65395,사랑마루후원금,34047,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,30000,,,,,,사랑마루후원금,7,금원후루마랑사
52799,65424,사랑의전화후원금,34073,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,30000,,,,,,사랑의전화후원금,8,금원후화전의랑사
52801,65426,사랑의집후원금,34075,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,사랑의집후원금,7,금원후집의랑사
52806,65432,사랑채후원금,34081,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,10000,10000,,,,,,사랑채후원금,6,금원후채랑사
52809,65450,사부작후원금,34096,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,10000,10000,,,,,,사부작후원금,6,금원후작부사
52861,65669,삼광－후원금,34299,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,5000,5000,,,,,,삼광－후원금,5,금원후－광삼
52876,65930,삼휘누리후원금,34489,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,5000,5000,,,,,,삼휘누리후원금,7,금원후리누휘삼
52898,66057,새소망후원금,34604,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,0,0,,,,,,새소망후원금,6,금원후망소새
52904,66094,샘물자리후원금,34641,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,0,,,,,,샘물자리후원금,7,금원후리자물샘
52920,66124,생명의전화후원금,34671,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,생명의전화후원금,8,금원후화전의명생
52947,66342,서산나래후원금,34861,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,0,,,,,,서산나래후원금,7,금원후래나산서
52990,66909,석종사선원후원금,35366,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,석종사선원후원금,8,금원후원선사종석
52998,66959,선문대학교후원금,35410,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,50000,50000,,,,,,선문대학교후원금,8,금원후교학대문선
53058,67259,성심후원금,35675,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,10000,10000,,,,,,성심후원금,5,금원후심성
53116,68613,소화누리후원금,36990,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,100000,100000,,,,,,소화누리후원금,7,금원후리누화소
53117,68614,소화성가정후원금,36991,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,소화성가정후원금,8,금원후정가성화소
53126,68916,송강후원금,37238,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,0,,,,,,송강후원금,5,금원후강송
53178,69770,슈퍼북후원금,37968,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,10000,15000,,,,,,슈퍼북후원금,6,금원후북퍼슈
53181,69866,승가원정기후원금,38063,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,200000,,,,,,승가원정기후원금,8,금원후기정원가승
53194,69926,시사인후원금,38119,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,0,30000,,,,,,시사인후원금,6,금원후인사시
