,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
60104,71365,신한-신한급여이체,39357,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,급여지급,EI03,0,0,,,,,,신한-신한급여이체,8,체이여급한신-한신
51350,71358,신한-신한 최연정,39350,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,신한-신한 최연정,7,정연최 한신-한신
51353,71360,신한-신한 호지옅,39352,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,신한-신한 호지옅,7,옅지호 한신-한신
51356,71361,신한-신한공경화,39353,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,신한-신한공경화,7,화경공한신-한신
51358,71388,신한-신한홍정수,39380,,출금,우리은행,F020,bank-name,,,타행자동이체-전자금융부,개인간거래,EH01,0,0,,,,,,신한-신한홍정수,7,수정홍한신-한신
60082,71351,신한-신한,39343,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,금융지출,EA07,0,0,,,,,,신한-신한,4,한신-한신
60084,71352,신한-신한 닥터론,39344,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,대출금상환,EA03,0,0,,,,,,신한-신한 닥터론,7,론터닥 한신-한신
60086,71353,신한-신한 대출 상환,39345,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,대출금상환,EA03,0,0,,,,,,신한-신한 대출 상환,8,환상 출대 한신-한신
60088,71354,신한-신한 이체,39346,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,기타출금,EH04,0,0,,,,,,신한-신한 이체,6,체이 한신-한신
60090,71355,신한-신한 저축,39347,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,저축/투자,EA04,0,0,,,,,,신한-신한 저축,6,축저 한신-한신
