,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
196,40915,가감세무법인,12966,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,전문서비스,EC02,0,110000,,,,,,가감세무법인,6,인법무세감가
198,40916,가감세무법인,12967,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,가감세무법인,6,인법무세감가
202,40941,가람세무법인,12979,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,가람세무법인,6,인법무세람가
220,41080,가현세무법인,13085,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,132000,132000,,,,,,가현세무법인,6,인법무세현가
276,41914,거산세무법인,13769,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,80000,110000,,,,,,거산세무법인,6,인법무세산거
284,42086,경기세무법인,13935,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,99000,500000,,,,,,경기세무법인,6,인법무세기경
292,42296,경일세무법인,14118,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,220000,,,,,,경일세무법인,6,인법무세일경
308,42472,고려세무법인,14268,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,44000,44000,,,,,,고려세무법인,6,인법무세려고
342,43078,광교세무법인,14773,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,0,154000,,,,,,광교세무법인,6,인법무세교광
344,43079,광교세무법인,14774,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,154000,,,,,,광교세무법인,6,인법무세교광
366,44529,국민-신영세무법인,16028,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,전문서비스,EC02,0,0,,,,,,국민-신영세무법인,8,인법무세영신-민국
368,46026,국민세무법인,17361,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,전문서비스,EC02,0,0,,,,,,국민세무법인,6,인법무세민국
370,46806,국제세무법인,18039,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,220000,,,,,,국제세무법인,6,인법무세제국
416,47386,그린세무법인,18522,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,그린세무법인,6,인법무세린그
432,48925,기업-퍼스트세무법인,19922,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,전문서비스,EC02,0,0,,,,,,기업-퍼스트세무법인,9,인법무세트스퍼-업기
848,53227,나래세무법인,23286,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,110000,,,,,,나래세무법인,6,인법무세래나
864,53313,나이스세무법인,23358,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,0,143000,,,,,,나이스세무법인,7,인법무세스이나
866,53314,나이스세무법인,23359,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,143000,,,,,,나이스세무법인,7,인법무세스이나
1030,54949,농협-동서세무법인,24820,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,전문서비스,EC02,0,0,,,,,,농협-동서세무법인,8,인법무세서동-협농
1062,58245,다온세무법인,27904,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,66000,,,,,,다온세무법인,6,인법무세온다
1080,58275,다율세무법인,27931,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,다율세무법인,6,인법무세율다
1108,58433,대구-대명세무법인,28079,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,전문서비스,EC02,0,0,,,,,,대구-대명세무법인,8,인법무세명대-구대
1114,58669,대명세무법인,28293,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,55000,77000,,,,,,대명세무법인,6,인법무세명대
1128,58734,대신세무법인,28357,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,0,165000,,,,,,대신세무법인,6,인법무세신대
1130,58735,대신세무법인,28358,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,165000,,,,,,대신세무법인,6,인법무세신대
1136,58747,대심세무법인,28370,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,1122000,,,,,,대심세무법인,6,인법무세심대
1144,58785,대원세무법인,28400,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,132000,132000,,,,,,대원세무법인,6,인법무세원대
1158,58943,대한세무법인,28546,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,0,110000,,,,,,대한세무법인,6,인법무세한대
1160,58944,대한세무법인,28547,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,대한세무법인,6,인법무세한대
1162,58975,대현세무법인,28571,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,0,220000,,,,,,대현세무법인,6,인법무세현대
1164,58976,대현세무법인,28572,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,220000,,,,,,대현세무법인,6,인법무세현대
1172,58997,더난세무법인,28590,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,165000,210000,,,,,,더난세무법인,6,인법무세난더
1200,59200,도움세무법인,28778,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,도움세무법인,6,인법무세움도
1218,59363,동방세무법인,28924,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,동방세무법인,6,인법무세방동
1240,59503,동일세무법인,29052,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,165000,,,,,,동일세무법인,6,인법무세일동
1244,59516,동조세무법인,29065,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,동조세무법인,6,인법무세조동
1254,59562,두레세무법인,29109,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,143000,165000,,,,,,두레세무법인,6,인법무세레두
1256,59563,두레세무법인,29110,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,143000,165000,,,,,,두레세무법인,6,인법무세레두
1260,59581,두온세무법인,29128,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,55000,110000,,,,,,두온세무법인,6,인법무세온두
1264,59605,드림세무법인,29152,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,드림세무법인,6,인법무세림드
1328,60551,모아세무법인,29975,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,110000,110000,,,,,,모아세무법인,6,인법무세아모
1330,60623,무림세무법인,30044,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,무림세무법인,6,인법무세림무
1354,61134,미래세무법인,30493,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,0,165000,,,,,,미래세무법인,6,인법무세래미
1356,61135,미래세무법인,30494,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,165000,,,,,,미래세무법인,6,인법무세래미
1380,61441,민우세무법인,30719,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,330000,,,,,,민우세무법인,6,인법무세우민
1392,61564,바른세무법인,30836,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,바른세무법인,6,인법무세른바
1642,64584,볼재세무법인,33303,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,볼재세무법인,6,인법무세재볼
1654,64630,부광세무법인,33339,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,부광세무법인,6,인법무세광부
1664,65205,비즈세무법인,33865,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,440000,440000,,,,,,비즈세무법인,6,인법무세즈비
1680,65785,삼성세무법인,34385,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,삼성세무법인,6,인법무세성삼
1688,65882,삼우세무법인,34446,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,삼우세무법인,6,인법무세우삼
1706,65926,삼현세무법인,34485,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,154000,,,,,,삼현세무법인,6,인법무세현삼
1726,66022,새론세무법인,34573,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,132000,,,,,,새론세무법인,6,인법무세론새
1748,66270,서림세무법인,34799,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,서림세무법인,6,인법무세림서
1800,66818,서현세무법인,35289,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,88000,120000,,,,,,서현세무법인,6,인법무세현서
1812,66930,선경세무법인,35384,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,선경세무법인,6,인법무세경선
1834,67012,선진세무법인,35458,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,55000,760000,,,,,,선진세무법인,6,인법무세진선
1876,67383,세강세무법인,35790,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,세강세무법인,6,인법무세강세
1886,67416,세담세무법인,35822,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,99000,99000,,,,,,세담세무법인,6,인법무세담세
1888,67425,세림세무법인,35831,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,55000,99000,,,,,,세림세무법인,6,인법무세림세
1890,67426,세림세무법인,35832,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,55000,99000,,,,,,세림세무법인,6,인법무세림세
1932,67469,세무법인가덕,35869,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,88000,165000,,,,,,세무법인가덕,6,덕가인법무세
1934,67470,세무법인가람,35870,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,세무법인가람,6,람가인법무세
1936,67471,세무법인가야,35871,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,165000,,,,,,세무법인가야,6,야가인법무세
1938,67472,세무법인가온,35872,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,143000,,,,,,세무법인가온,6,온가인법무세
1940,67473,세무법인가원,35873,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,55000,,,,,,세무법인가원,6,원가인법무세
1942,67474,세무법인가원고양,35874,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,전문서비스,EC02,110000,110000,,,,,,세무법인가원고양,8,양고원가인법무세
1944,67475,세무법인가인,35875,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,세무법인가인,6,인가인법무세
1946,67476,세무법인가치,35876,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,165000,,,,,,세무법인가치,6,치가인법무세
1948,67477,세무법인강남,35877,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,165000,165000,,,,,,세무법인강남,6,남강인법무세
1950,67478,세무법인강남미래,35878,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,전문서비스,EC02,110000,220000,,,,,,세무법인강남미래,8,래미남강인법무세
1952,67479,세무법인건영,35879,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,352000,,,,,,세무법인건영,6,영건인법무세
1954,67480,세무법인경원,35880,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,세무법인경원,6,원경인법무세
1956,67481,세무법인경인,35881,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,77000,77000,,,,,,세무법인경인,6,인경인법무세
1958,67482,세무법인공유,35882,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,전문서비스,EC02,0,110000,,,,,,세무법인공유,6,유공인법무세
1960,67483,세무법인공유,35883,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,세무법인공유,6,유공인법무세
1962,67484,세무법인광개,35884,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,77000,154000,,,,,,세무법인광개,6,개광인법무세
1964,67485,세무법인광개토,35885,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,66000,143000,,,,,,세무법인광개토,7,토개광인법무세
1966,67486,세무법인광야,35886,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,77000,,,,,,세무법인광야,6,야광인법무세
1968,67487,세무법인광원,35887,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,세무법인광원,6,원광인법무세
1970,67488,세무법인광장,35888,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,88000,88000,,,,,,세무법인광장,6,장광인법무세
1972,67489,세무법인광주화정,35889,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,전문서비스,EC02,110000,110000,,,,,,세무법인광주화정,8,정화주광인법무세
1974,67490,세무법인광화,35890,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,세무법인광화,6,화광인법무세
1976,67491,세무법인굿택스,35891,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,전문서비스,EC02,110000,110000,,,,,,세무법인굿택스,7,스택굿인법무세
1978,67492,세무법인그린,35892,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,세무법인그린,6,린그인법무세
1980,67493,세무법인금강,35893,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,220000,,,,,,세무법인금강,6,강금인법무세
1982,67494,세무법인금샘,35894,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,전문서비스,EC02,0,165000,,,,,,세무법인금샘,6,샘금인법무세
1984,67495,세무법인금샘,35895,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,165000,,,,,,세무법인금샘,6,샘금인법무세
1986,67496,세무법인금정택,35896,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,전문서비스,EC02,0,0,,,,,,세무법인금정택,7,택정금인법무세
1988,67497,세무법인금진,35897,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,세무법인금진,6,진금인법무세
1990,67498,세무법인기린,35898,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,세무법인기린,6,린기인법무세
1992,67499,세무법인기린다산,35899,,출금,우리은행,F020,회사명,,,CMS공동망 당일출금이체-전자금융팀,전문서비스,EC02,110000,110000,,,,,,세무법인기린다산,8,산다린기인법무세
1994,67500,세무법인길,35900,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,165000,165000,,,,,,세무법인길,5,길인법무세
1996,67501,세무법인김용,35901,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,132000,770000,,,,,,세무법인김용,6,용김인법무세
1998,67502,세무법인김용광주,35902,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,전문서비스,EC02,0,110000,,,,,,세무법인김용광주,8,주광용김인법무세
2000,67503,세무법인나눔,35903,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,55000,150000,,,,,,세무법인나눔,6,눔나인법무세
2002,67504,세무법인나라,35904,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,전문서비스,EC02,77000,110000,,,,,,세무법인나라,6,라나인법무세
2004,67505,세무법인나라,35905,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,77000,110000,,,,,,세무법인나라,6,라나인법무세
2006,67506,세무법인나무,35906,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,전문서비스,EC02,0,450000,,,,,,세무법인나무,6,무나인법무세
2008,67507,세무법인나무,35907,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,450000,,,,,,세무법인나무,6,무나인법무세
2010,67508,세무법인나우,35908,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,세무법인나우,6,우나인법무세
2012,67509,세무법인나은,35909,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,165000,5000000,,,,,,세무법인나은,6,은나인법무세
2014,67510,세무법인남서울,35910,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,전문서비스,EC02,110000,110000,,,,,,세무법인남서울,7,울서남인법무세
2016,67511,세무법인남송,35911,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,세무법인남송,6,송남인법무세
2018,67512,세무법인내일,35912,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,0,110000,,,,,,세무법인내일,6,일내인법무세
2020,67513,세무법인넘버원,35913,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,전문서비스,EC02,99000,99000,,,,,,세무법인넘버원,7,원버넘인법무세
