,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
44360,6808,대림교회,4591,,입금,우리은행,F020,회사명,,,급여 입금이체,회사입금,DC02,1451000,1451000,,,,,,대림교회,4,회교림대
45710,11485,여의도순복음교회,7918,,입금,우리은행,F020,회사명,,,일반대외대량 입금이체,회사입금,DC02,0,2000000,,,,,,여의도순복음교회,8,회교음복순도의여
46064,13092,잠실교회,8994,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,3000,1500000,,,,,,잠실교회,4,회교실잠
46065,13093,잠실새내교회,8995,,입금,우리은행,F020,회사명,,,급여 입금이체,회사입금,DC02,2106000,4167000,,,,,,잠실새내교회,6,회교내새실잠
46067,13096,잠실제일교회,8998,,입금,우리은행,F020,회사명,,,전자뱅킹예약건별이체,회사입금,DC02,0,0,,,,,,잠실제일교회,6,회교일제실잠
46095,13163,장충교회,9042,,입금,우리은행,F020,회사명,,,전자뱅킹예약건별이체,회사입금,DC02,0,1449000,,,,,,장충교회,4,회교충장
46610,14159,지구촌교회,9797,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,10000000,,,,,,지구촌교회,5,회교촌구지
51419,39301,(재)대전교구천주교회,12695,,출금,우리은행,F020,회사명,,,요구불간계좌이체,기부,EI01,0,0,,,,,,(재)대전교구천주교회,11,회교주천구교전대)재(
51465,41204,강남중앙침례교회,13186,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,강남중앙침례교회,8,회교례침앙중남강
51489,42051,검단중앙교회,13904,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,10000,,,,,,검단중앙교회,6,회교앙중단검
51521,42329,경찰학교교회,14148,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,9000,9000,,,,,,경찰학교교회,6,회교교학찰경
51558,42910,과천교회,14634,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,10000,20000,,,,,,과천교회,4,회교천과
51580,43196,광주교구천주교회,14881,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,3000,20000,,,,,,광주교구천주교회,8,회교주천구교주광
51582,43199,광주구천주교회,14884,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,10000,,,,,,광주구천주교회,7,회교주천구주광
51613,43298,교사선교회,14964,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,50000,,,,,,교사선교회,5,회교선사교
51616,43324,교육과정영암교회,14988,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,125000,133000,,,,,,교육과정영암교회,8,회교암영정과육교
51749,48130,금고서울삼덕교회,19200,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,기부,EI01,0,0,,,,,,금고서울삼덕교회,8,회교덕삼울서고금
51751,48198,금고주사랑교회,19262,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,기부,EI01,10000,10000,,,,,,금고주사랑교회,7,회교랑사주고금
51765,48314,기독교복음선교회,19368,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,5000,20000,,,,,,기독교복음선교회,8,회교선음복교독기
51779,48343,기쁜소식강남교회,19395,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,100000,100000,,,,,,기쁜소식강남교회,8,회교남강식소쁜기
51781,48345,기쁜소식창원교회,19397,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,20000,20000,,,,,,기쁜소식창원교회,8,회교원창식소쁜기
51782,48346,기쁜소식한밭교회,19398,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,100000,100000,,,,,,기쁜소식한밭교회,8,회교밭한식소쁜기
51798,49060,기업드림향상교회,20041,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,기부,EI01,100000,100000,,,,,,기업드림향상교회,8,회교상향림드업기
51845,53124,꿈나무침례교회,23190,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,기부,EI01,360000,360000,,,,,,꿈나무침례교회,7,회교례침무나꿈
51878,53188,나눔선교회,23248,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,30000,,,,,,나눔선교회,5,회교선눔나
51905,53395,낙산교회,23435,,출금,우리은행,F020,직접입력,,,요구불간계좌이체,기부,EI01,0,0,,,,,,낙산교회,4,회교산낙
52060,57178,농협꽃동산교회,26950,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,기부,EI01,100000,100000,,,,,,농협꽃동산교회,7,회교산동꽃협농
52074,57361,농협상일교회,27120,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,기부,EI01,50000,50000,,,,,,농협상일교회,6,회교일상협농
52082,57436,농협순복음늘기쁜교회,27187,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,기부,EI01,0,0,,,,,,농협순복음늘기쁜교회,10,회교쁜기늘음복순협농
52084,57461,농협신천지예수교회,27208,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,기부,EI01,6000,6000,,,,,,농협신천지예수교회,9,회교수예지천신협농
52090,57903,농협지성감리교회,27610,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,기부,EI01,500000,500000,,,,,,농협지성감리교회,8,회교리감성지협농
