,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
56484,45581,국민고길주급여,16980,,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,급여지급,EI03,541000,541000,,,,,,국민고길주급여,7,여급주길고민국
56536,45739,국민김재경급여,17121,,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,급여지급,EI03,2516000,2516000,,,,,,국민김재경급여,7,여급경재김민국
56538,45753,국민김정자급여,17135,,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,급여지급,EI03,4200000,4200000,,,,,,국민김정자급여,7,여급자정김민국
56546,45784,국민김향유 급여,17160,,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,급여지급,EI03,0,0,,,,,,국민김향유 급여,7,여급 유향김민국
56548,45785,국민김현수급여,17161,,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,급여지급,EI03,0,4000000,,,,,,국민김현수급여,7,여급수현김민국
56600,45887,국민박민주급여,17245,,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,급여지급,EI03,0,0,,,,,,국민박민주급여,7,여급주민박민국
56602,45895,국민박서율급여,17252,,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,급여지급,EI03,0,0,,,,,,국민박서율급여,7,여급율서박민국
56604,45905,국민박성희급여,17262,,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,급여지급,EI03,0,0,,,,,,국민박성희급여,7,여급희성박민국
56670,46092,국민안근미님급여,17416,,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,급여지급,EI03,408000,408000,,,,,,국민안근미님급여,8,여급님미근안민국
56694,46148,국민오세훈급여,17461,,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,급여지급,EI03,3667000,3667000,,,,,,국민오세훈급여,7,여급훈세오민국
56810,46384,국민이희자급여,17677,,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,급여지급,EI03,1708000,1708000,,,,,,국민이희자급여,7,여급자희이민국
56826,46430,국민장인환급여,17719,,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,급여지급,EI03,3188000,3188000,,,,,,국민장인환급여,7,여급환인장민국
56832,46448,국민전의순급여,17736,,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,급여지급,EI03,1350000,1350000,,,,,,국민전의순급여,7,여급순의전민국
56846,46521,국민조서영급여,17800,,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,급여지급,EI03,4447000,4447000,,,,,,국민조서영급여,7,여급영서조민국
56864,46578,국민차은빈급여,17845,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,급여지급,EI03,2557000,2557000,,,,,,국민차은빈급여,7,여급빈은차민국
56894,46620,국민최순호급여,17886,,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,급여지급,EI03,3515000,3515000,,,,,,국민최순호급여,7,여급호순최민국
56920,46694,국민한예슬　급여,17945,,출금,우리은행,F020,실명,,,전자뱅킹예약건별이체,급여지급,EI03,810000,810000,,,,,,국민한예슬　급여,7,여급　슬예한민국
