,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
47916,17781,ＣＪ광진Ａ,12478,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,58000,70000,,,,,,ＣＪ광진Ａ,5,Ａ진광ＪＣ
47917,17782,ＣＪ구리ｍｐ,12479,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,93000,,,,,,ＣＪ구리ｍｐ,6,ｐｍ리구ＪＣ
47918,17783,ＣＪ남양주Ｂ,12480,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,662000,,,,,,ＣＪ남양주Ｂ,6,Ｂ주양남ＪＣ
47919,17784,ＣＪ남양주Ｃ,12481,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,43000,,,,,,ＣＪ남양주Ｃ,6,Ｃ주양남ＪＣ
47920,17785,ＣＪ노원,12482,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,43000,58000,,,,,,ＣＪ노원,4,원노ＪＣ
47921,17786,ＣＪ동대문,12483,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,0,,,,,,ＣＪ동대문,5,문대동ＪＣ
47922,17787,ＣＪ마켓컬리,12484,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,408000,408000,,,,,,ＣＪ마켓컬리,6,리컬켓마ＪＣ
47923,17788,ＣＪ마켓컬리（장지）,12485,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,11000,98000,,,,,,ＣＪ마켓컬리장지,8,）지장（리컬켓마ＪＣ
47924,17789,ＣＪ성동Ａ,12486,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,92000,,,,,,ＣＪ성동Ａ,5,Ａ동성ＪＣ
47925,17790,ＣＪ성동Ｂ,12487,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,83000,,,,,,ＣＪ성동Ｂ,5,Ｂ동성ＪＣ
47926,17791,ＣＪ양주,12488,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,48000,68000,,,,,,ＣＪ양주,4,주양ＪＣ
47927,17792,ＣＪ의정부,12489,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,0,,,,,,ＣＪ의정부,5,부정의ＪＣ
47928,17793,ＣＪ의정부ｍｐ,12490,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,0,,,,,,ＣＪ의정부ｍｐ,7,ｐｍ부정의ＪＣ
47929,17794,ＣＪ인재원,12491,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,0,,,,,,ＣＪ인재원,5,원재인ＪＣ
47930,17795,ＣＪ중랑,12492,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,44000,75000,,,,,,ＣＪ중랑,4,랑중ＪＣ
47931,17796,ＣＪ중랑ＭＰ,12493,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,36000,60000,,,,,,ＣＪ중랑ＭＰ,6,ＰＭ랑중ＪＣ
47932,17797,ＣＪ프레시웨이,12494,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,5000,1000000,,,,,,ＣＪ프레시웨이,7,이웨시레프ＪＣ
47933,17798,ＣＪＣＧＶ,12495,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,310000,310000,,,,,,ＣＪＣＧＶ,5,ＶＧＣＪＣ
