,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,세무그룹,펌뱅킹 출금이체,세무그룹,세무그룹,0.0,,전문서비스,,1.0,지급,세무그룹금강,세무그룹으로 이체한 내역의 적요이다.,,,,"110,000","110,000",,67436.0
1,법인명,펌뱅킹 출금이체,금강,법인명,1.0,,전문서비스,,1.0,지급,세무그룹금강,세무그룹으로 이체한 내역의 적요이다.,,,,"110,000","110,000",,67436.0
2,세무그룹,펌뱅킹 출금이체,세무그룹,세무그룹,0.0,,전문서비스,,1.0,지급,세무그룹다솔,세무그룹으로 이체한 내역의 적요이다.,,,,"110,000","110,000",,67437.0
3,법인명,펌뱅킹 출금이체,다솔,법인명,1.0,,전문서비스,,1.0,지급,세무그룹다솔,세무그룹으로 이체한 내역의 적요이다.,,,,"110,000","110,000",,67437.0
4,세무그룹,펌뱅킹 출금이체,세무그룹,세무그룹,0.0,,전문서비스,,1.0,지급,세무그룹다온,세무그룹으로 이체한 내역의 적요이다.,,,,"110,000","110,000",,67438.0
5,법인명,펌뱅킹 출금이체,다온,법인명,1.0,,전문서비스,,1.0,지급,세무그룹다온,세무그룹으로 이체한 내역의 적요이다.,,,,"110,000","110,000",,67438.0
6,세무그룹,펌뱅킹 출금이체,세무그룹,세무그룹,0.0,,전문서비스,,1.0,지급,세무그룹더셈,세무그룹으로 이체한 내역의 적요이다.,,,,"220,000","220,000",,67439.0
7,법인명,펌뱅킹 출금이체,더셈,법인명,1.0,,전문서비스,,1.0,지급,세무그룹더셈,세무그룹으로 이체한 내역의 적요이다.,,,,"220,000","220,000",,67439.0
8,세무그룹,펌뱅킹 출금이체,세무그룹,세무그룹,0.0,,전문서비스,,1.0,지급,세무그룹레전드,세무그룹으로 이체한 내역의 적요이다.,,,,"110,000", - ,,67440.0
9,법인명,펌뱅킹 출금이체,레전드,법인명,1.0,,전문서비스,,1.0,지급,세무그룹레전드,세무그룹으로 이체한 내역의 적요이다.,,,,"110,000", - ,,67440.0
10,세무그룹,펌뱅킹 출금이체,세무그룹,세무그룹,0.0,,전문서비스,,1.0,지급,세무그룹백신,세무그룹으로 이체한 내역의 적요이다.,,,,"110,000","110,000",,67441.0
11,법인명,펌뱅킹 출금이체,백신,법인명,1.0,,전문서비스,,1.0,지급,세무그룹백신,세무그룹으로 이체한 내역의 적요이다.,,,,"110,000","110,000",,67441.0
12,세무그룹,펌뱅킹 출금이체,세무그룹,세무그룹,0.0,,전문서비스,,1.0,지급,세무그룹세경,세무그룹으로 이체한 내역의 적요이다.,,,,"165,000","77,000",,67442.0
13,법인명,펌뱅킹 출금이체,세경,법인명,1.0,,전문서비스,,1.0,지급,세무그룹세경,세무그룹으로 이체한 내역의 적요이다.,,,,"165,000","77,000",,67442.0
