,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,사유,상여금 입금이체,,,0.0,우리은행,환급/환불,DC09,1.0,입금,연말정산환급,연말정산환급금으로 입금된 내역의 적요이다.,자동입력,,7966.0,6781000.0,4000.0,F020,11540.0
1,금융용어,상여금 입금이체,연말정산환급,연말정산환급금,1.0,우리은행,환급/환불,DC09,1.0,입금,연말정산환급,연말정산환급금으로 입금된 내역의 적요이다.,자동입력,,7966.0,6781000.0,4000.0,F020,11540.0
2,사유,인터넷뱅킹 대량이체,,,0.0,우리은행,환급/환불,DC09,1.0,입금,연말정산환급,연말정산환급금으로 입금된 내역의 적요이다.,자동입력,,7967.0,6781000.0,4000.0,F020,11541.0
3,금융용어,인터넷뱅킹 대량이체,연말정산환급,연말정산환급금,1.0,우리은행,환급/환불,DC09,1.0,입금,연말정산환급,연말정산환급금으로 입금된 내역의 적요이다.,자동입력,,7967.0,6781000.0,4000.0,F020,11541.0
4,사유,전자뱅킹예약건별이체,,,0.0,우리은행,환급/환불,DC09,1.0,입금,연말정산환급,연말정산환급금으로 입금된 내역의 적요이다.,자동입력,,7968.0,6781000.0,4000.0,F020,11542.0
5,금융용어,전자뱅킹예약건별이체,연말정산환급,연말정산환급금,1.0,우리은행,환급/환불,DC09,1.0,입금,연말정산환급,연말정산환급금으로 입금된 내역의 적요이다.,자동입력,,7968.0,6781000.0,4000.0,F020,11542.0
6,사유,지로대량급여 입금이체,,,0.0,우리은행,환급/환불,DC09,1.0,입금,연말정산환급,연말정산환급금으로 입금된 내역의 적요이다.,자동입력,,7969.0,6781000.0,4000.0,F020,11543.0
7,금융용어,지로대량급여 입금이체,연말정산환급,연말정산환급금,1.0,우리은행,환급/환불,DC09,1.0,입금,연말정산환급,연말정산환급금으로 입금된 내역의 적요이다.,자동입력,,7969.0,6781000.0,4000.0,F020,11543.0
8,사유,펌뱅킹 입금이체,,,0.0,우리은행,환급/환불,DC09,1.0,입금,연말정산환급,연말정산환급금으로 입금된 내역의 적요이다.,자동입력,,7970.0,6781000.0,4000.0,F020,11544.0
9,금융용어,펌뱅킹 입금이체,연말정산환급,연말정산환급금,1.0,우리은행,환급/환불,DC09,1.0,입금,연말정산환급,연말정산환급금으로 입금된 내역의 적요이다.,자동입력,,7970.0,6781000.0,4000.0,F020,11544.0
10,사유,급여 입금이체,급,급,0.0,우리은행,환급/환불,DC09,1.0,입금,연말정산환급급,연말정산환급금으로 입금된 내역의 적요이다.,자동입력,,7976.0,21000.0,21000.0,F020,11550.0
11,금융용어,급여 입금이체,연말정산환급,연말정산환급금,1.0,우리은행,환급/환불,DC09,1.0,입금,연말정산환급급,연말정산환급금으로 입금된 내역의 적요이다.,자동입력,,7976.0,21000.0,21000.0,F020,11550.0
12,사유,인터넷뱅킹 대량이체,분,분,0.0,우리은행,환급/환불,DC09,1.0,입금,연말정산환급분,연말정산환급금으로 입금된 내역의 적요이다.,자동입력,,7977.0,32000.0,32000.0,F020,11551.0
13,금융용어,인터넷뱅킹 대량이체,연말정산환급,연말정산환급금,1.0,우리은행,환급/환불,DC09,1.0,입금,연말정산환급분,연말정산환급금으로 입금된 내역의 적요이다.,자동입력,,7977.0,32000.0,32000.0,F020,11551.0
14,사유,급여 입금이체,세액,세액,0.0,우리은행,환급/환불,DC09,1.0,입금,연말정산환급세액,연말정산환급금으로 입금된 내역의 적요이다.,자동입력,,7978.0,3029000.0,195000.0,F020,11552.0
15,금융용어,급여 입금이체,연말정산환급,연말정산환급금,1.0,우리은행,환급/환불,DC09,1.0,입금,연말정산환급세액,연말정산환급금으로 입금된 내역의 적요이다.,자동입력,,7978.0,3029000.0,195000.0,F020,11552.0
16,사유,인터넷뱅킹 대량이체,유엔아이,유엔아이,0.0,우리은행,환급/환불,DC09,1.0,입금,연말정산환급유엔아이,연말정산환급금으로 입금된 내역의 적요이다.,자동입력,,7979.0,618000.0,618000.0,F020,11553.0
17,금융용어,인터넷뱅킹 대량이체,연말정산환급,연말정산환급금,1.0,우리은행,환급/환불,DC09,1.0,입금,연말정산환급유엔아이,연말정산환급금으로 입금된 내역의 적요이다.,자동입력,,7979.0,618000.0,618000.0,F020,11553.0
