,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,금융용어,인터넷뱅킹 대량이체,보조금,보조금,0.0,우리은행,지원금/장학금,DC07,1.0,입금,코로나 월보조금,보조금으로 입금된 내역의 적요이다.,자동입력,,10223.0,1000000.0,1000000.0,F020,14739.0
1,사유,인터넷뱅킹 대량이체,코로나,코로나,1.0,우리은행,지원금/장학금,DC07,1.0,입금,코로나 월보조금,보조금으로 입금된 내역의 적요이다.,자동입력,,10223.0,1000000.0,1000000.0,F020,1.0
2,사유,인터넷뱅킹 대량이체,월,월,1.0,우리은행,지원금/장학금,DC07,1.0,입금,코로나 월보조금,보조금으로 입금된 내역의 적요이다.,자동입력,,10223.0,1000000.0,1000000.0,F020,1.0
3,금융용어,펌뱅킹 입금이체,보조금,보조금,0.0,우리은행,생활비입금,DC06,1.0,입금,금타교통보조금,보조금으로 입금된 내역의 적요이다.,자동입력,,3042.0,150000.0,150000.0,F020,4752.0
4,사유,펌뱅킹 입금이체,금타교통,금타교통,1.0,우리은행,생활비입금,DC06,1.0,입금,금타교통보조금,보조금으로 입금된 내역의 적요이다.,자동입력,,3042.0,150000.0,150000.0,F020,1.0
5,금융용어,펌뱅킹 입금이체,보조금,보조금,0.0,우리은행,지원금/장학금,DC07,1.0,입금,금타보육보조금,보조금으로 입금된 내역의 적요이다.,자동입력,,3043.0,100000.0,100000.0,F020,4753.0
6,사유,펌뱅킹 입금이체,금타보육,금타보육,1.0,우리은행,지원금/장학금,DC07,1.0,입금,금타보육보조금,보조금으로 입금된 내역의 적요이다.,자동입력,,3043.0,100000.0,100000.0,F020,1.0
7,금융용어,인터넷뱅킹 대량이체,보조금,보조금,0.0,우리은행,생활비입금,DC06,1.0,입금,다원교통비보조금,보조금으로 입금된 내역의 적요이다.,직접입력,,4424.0,215000.0,0.0,F020,6631.0
8,사유,인터넷뱅킹 대량이체,다원교통비,다원교통비,1.0,우리은행,생활비입금,DC06,1.0,입금,다원교통비보조금,보조금으로 입금된 내역의 적요이다.,직접입력,,4424.0,215000.0,0.0,F020,1.0
9,금융용어,인터넷뱅킹 대량이체,보조금,보조금,0.0,우리은행,지원금/장학금,DC07,1.0,입금,대서환경학비보조금,보조금으로 입금된 내역의 적요이다.,자동입력,,4624.0,100000.0,100000.0,F020,6846.0
