,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,사유,인터넷뱅킹 대량이체,격려,격려,0.0,우리은행,급여,DA01,1.0,입금,격려상여금,상여금으로 입금된 내역의 적요이다.,자동입력,,2083.0,6104000.0,6104000.0,F020,3620.0
1,금융용어,인터넷뱅킹 대량이체,상여금,상여금,1.0,우리은행,급여,DA01,1.0,입금,격려상여금,상여금으로 입금된 내역의 적요이다.,자동입력,,2083.0,6104000.0,6104000.0,F020,3620.0
2,사유,인터넷뱅킹 대량이체,광장,광장,0.0,우리은행,급여,DA01,1.0,입금,광장상여금,상여금으로 입금된 내역의 적요이다.,자동입력,,2302.0,157147000.0,3361000.0,F020,3892.0
3,금융용어,인터넷뱅킹 대량이체,상여금,상여금,1.0,우리은행,급여,DA01,1.0,입금,광장상여금,상여금으로 입금된 내역의 적요이다.,자동입력,,2302.0,157147000.0,3361000.0,F020,3892.0
4,사유,급여 입금이체,구정,구정,0.0,우리은행,급여,DA01,1.0,입금,구정상여금,상여금으로 입금된 내역의 적요이다.,자동입력,,2391.0,2020000.0,286000.0,F020,4021.0
5,금융용어,급여 입금이체,상여금,상여금,1.0,우리은행,급여,DA01,1.0,입금,구정상여금,상여금으로 입금된 내역의 적요이다.,자동입력,,2391.0,2020000.0,286000.0,F020,4021.0
6,사유,인터넷뱅킹 대량이체,구정,구정,0.0,우리은행,급여,DA01,1.0,입금,구정상여금,상여금으로 입금된 내역의 적요이다.,자동입력,,2392.0,2020000.0,286000.0,F020,4022.0
7,금융용어,인터넷뱅킹 대량이체,상여금,상여금,1.0,우리은행,급여,DA01,1.0,입금,구정상여금,상여금으로 입금된 내역의 적요이다.,자동입력,,2392.0,2020000.0,286000.0,F020,4022.0
8,사유,인터넷뱅킹 대량이체,더뮤지엄랩,더뮤지엄랩,0.0,우리은행,급여,DA01,1.0,입금,더뮤지엄랩상여금,상여금으로 입금된 내역의 적요이다.,자동입력,,4779.0,2034000.0,1800000.0,F020,7034.0
9,금융용어,인터넷뱅킹 대량이체,상여금,상여금,1.0,우리은행,급여,DA01,1.0,입금,더뮤지엄랩상여금,상여금으로 입금된 내역의 적요이다.,자동입력,,4779.0,2034000.0,1800000.0,F020,7034.0
