index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
1090,1090,입금,인터넷뱅킹 대량이체, 월정액급식비,"100,000","100,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,0월정액급식비,7,비식급액정월0
1150,1150,입금,인터넷뱅킹 대량이체, 월학원비,"200,000","200,000",소득,기타소득,,,,,,,,,,,,,,0월학원비,5,비원학월0
1203,1203,입금,CMS공동망 입금이체, 특기수강료,"7,000","7,000",입금이체,기타입금,,,,,,,,,,,,,,0특기수강료,6,료강수기특0
4784,4784,입금,인터넷뱅킹 대량이체,급식비,"130,000","130,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,급식비,3,비식급
8560,8560,입금,일반대외대량 입금이체,부천성모교육비,"40,000","66,000",소득,기타소득,,,,,,,,,,,,,,부천성모교육비,7,비육교모성천부
9330,9330,입금,인터넷뱅킹 대량이체,서남병원＿교육비,"40,000","50,000",소득,기타소득,,,,,,,,,,,,,,서남병원＿교육비,7,비육교＿원병남서
9980,9980,입금,인터넷뱅킹 대량이체,수산ＣＳＭ　학비,"400,000","400,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,수산ＣＳＭ0학비,8,비학0ＭＳＣ산수
10244,10244,입금,인터넷뱅킹 대량이체,신아교육비, - , - ,소득,기타소득,,,,,,,,,,,,,,신아교육비,5,비육교아신
11484,11484,입금,인터넷뱅킹 대량이체,여의도성모（교육비）,"50,000","50,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,여의도성모교육비,8,비육교모성도의여
12098,12098,입금,인터넷뱅킹 대량이체,운전자보수교육비,"116,000","116,000",소득,기타소득,,,,,,,,,,,,,,운전자보수교육비,8,비육교수보자전운
12456,12456,입금,납부자자동 입금이체,유진증권－학비,"1,000,000","1,000,000",입금이체,기타입금,,,,,,,,,,,,,,유진증권－학비,6,비학－권증진유
12473,12473,입금,인터넷뱅킹 대량이체,유치원　교육비, - ,"50,000",입금이체,생활비입금,,,,,,,,,,,,,,유치원0교육비,7,비육교0원치유
13366,13366,입금,인터넷뱅킹 대량이체,정액급식비, - ,"140,000",소득,기타소득,,,,,,,,,,,,,,정액급식비,5,비식급액정
14454,14454,입금,인터넷뱅킹 대량이체,초등학교　교육비, - ,"50,000",입금이체,생활비입금,,,,,,,,,,,,,,초등학교0교육비,8,비육교0교학등초
16289,16289,입금,인터넷뱅킹 대량이체,한길안과병원　교육비, - , - ,입금이체,생활비입금,,,,,,,,,,,,,,한길안과병원0교육비,10,비육교0원병과안길한
17736,17736,입금,인터넷뱅킹 대량이체,ＡＮＵ건설기술교육비,"400,000","400,000",소득,기타소득,,,,,,,,,,,,,,ＡＮＵ건설기술교육비,10,비육교술기설건ＵＮＡ
17941,17941,입금,인터넷뱅킹 대량이체,Ｋ쇼핑　교육비,"140,000","140,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,Ｋ쇼핑0교육비,7,비육교0핑쇼Ｋ
25632,25632,지급,CMS공동망 출금이체,  교재비,"14,000","14,000",교육,교육비,,,,,,,,,,,,,,00교재비,5,비재교00
25665,25665,지급,CMS공동망 출금이체,  재료비,"28,000","28,000",교육,교육비,,,,,,,,,,,,,,00재료비,5,비료재00
33036,33036,지급,CMS공동망 출금이체, 방과후수강료,"168,000","168,000",교육,교육비,,,,,,,,,,,,,,0방과후수강료,7,료강수후과방0
33040,33040,지급,CMS공동망 출금이체, 분기급식비, - , - ,교육,교육비,,,,,,,,,,,,,,0분기급식비,6,비식급기분0
33081,33081,지급,CMS공동망 출금이체, 월공예수강료,"28,000","28,000",교육,교육비,,,,,,,,,,,,,,0월공예수강료,7,료강수예공월0
33087,33087,지급,CMS공동망 당일출금이체-전자금융팀, 월급식비, - ,"371,000",교육,교육비,,,,,,,,,,,,,,0월급식비,5,비식급월0
33088,33088,지급,CMS공동망 출금이체, 월급식비, - ,"371,000",교육,교육비,,,,,,,,,,,,,,0월급식비,5,비식급월0
33105,33105,지급,CMS공동망 출금이체, 월기숙사비, - ,"220,000",주거/생활,주거비,,,,,,,,,,,,,,0월기숙사비,6,비사숙기월0
33117,33117,지급,CMS공동망 출금이체, 월미술수강료, - , - ,교육,교육비,,,,,,,,,,,,,,0월미술수강료,7,료강수술미월0
33135,33135,지급,CMS공동망 출금이체, 월석식비, - ,"116,000",교육,교육비,,,,,,,,,,,,,,0월석식비,5,비식석월0
33148,33148,지급,CMS공동망 출금이체, 월우유급식비, - , - ,교육,교육비,,,,,,,,,,,,,,0월우유급식비,7,비식급유우월0
33187,33187,지급,CMS공동망 출금이체, 월한자수강료,"14,000","14,000",교육,교육비,,,,,,,,,,,,,,0월한자수강료,7,료강수자한월0
33216,33216,지급,CMS공동망 출금이체, 학기체험비,"30,000","30,000",교육,교육비,,,,,,,,,,,,,,0학기체험비,6,비험체기학0
33220,33220,지급,CMS공동망 출금이체, 학년급식비, - , - ,교육,교육비,,,,,,,,,,,,,,0학년급식비,6,비식급년학0
33226,33226,지급,CMS공동망 출금이체, 학년체험학습비,"26,000","26,000",교육,교육비,,,,,,,,,,,,,,0학년체험학습비,8,비습학험체년학0
41004,41004,지급,CMS공동망 출금이체,가원교재비,"36,000","36,000",교육,교육비,,,,,,,,,,,,,,가원교재비,5,비재교원가
41007,41007,지급,CMS공동망 출금이체,가원재료비,"75,000","138,000",교육,교육비,,,,,,,,,,,,,,가원재료비,5,비료재원가
41152,41152,지급,CMS공동망 출금이체,강고 월석식비,"75,000","75,000",교육,교육비,,,,,,,,,,,,,,강고0월석식비,7,비식석월0고강
