index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
11,11,입금,인터넷뱅킹 대량이체,      급여, - ,"10,115,000",소득,급여,,,,,,,,,,,,,,000000급여,8,여급000000
13,13,입금,인터넷뱅킹 대량이체,      생명급여,"223,000","223,000",소득,급여,,,,,,,,,,,,,,000000생명급여,10,여급명생000000
16,16,입금,인터넷뱅킹 대량이체,      월급여, - ,"4,642,000",소득,급여,,,,,,,,,,,,,,000000월급여,9,여급월000000
43,43,입금,인터넷뱅킹 대량이체,    급여, - ,"8,826,000",소득,급여,,,,,,,,,,,,,,0000급여,6,여급0000
44,44,입금,전자뱅킹예약건별이체,    급여, - ,"8,826,000",소득,급여,,,,,,,,,,,,,,0000급여,6,여급0000
49,49,입금,인터넷뱅킹 대량이체,    년  월급여, - ,"4,082,000",소득,급여,,,,,,,,,,,,,,0000년00월급여,10,여급월00년0000
52,52,입금,인터넷뱅킹 대량이체,    년 월급여, - ,"3,738,000",소득,급여,,,,,,,,,,,,,,0000년0월급여,9,여급월0년0000
55,55,입금,인터넷뱅킹 대량이체,    년 월분급여,"1,000","7,494,000",소득,급여,,,,,,,,,,,,,,0000년0월분급여,10,여급분월0년0000
62,62,입금,인터넷뱅킹 대량이체,    년　 월급여,"3,099,000","8,301,000",소득,급여,,,,,,,,,,,,,,0000년00월급여,10,여급월00년0000
89,89,입금,인터넷뱅킹 대량이체,    사무급여, - ,"5,443,000",소득,급여,,,,,,,,,,,,,,0000사무급여,8,여급무사0000
110,110,입금,인터넷뱅킹 대량이체,    월 급여,"1,500,000","1,500,000",소득,급여,,,,,,,,,,,,,,0000월0급여,8,여급0월0000
114,114,입금,인터넷뱅킹 대량이체,    월급여,"1,942,000","5,585,000",소득,급여,,,,,,,,,,,,,,0000월급여,7,여급월0000
117,117,입금,인터넷뱅킹 대량이체,    정규급여, - , - ,소득,급여,,,,,,,,,,,,,,0000정규급여,8,여급규정0000
130,130,입금,인터넷뱅킹 대량이체,    －  급여,"2,219,000","2,219,000",소득,급여,,,,,,,,,,,,,,0000－00급여,8,여급00－0000
131,131,입금,인터넷뱅킹 대량이체,    － 급여,"1,806,000","2,736,000",소득,급여,,,,,,,,,,,,,,0000－0급여,7,여급0－0000
133,133,입금,인터넷뱅킹 대량이체,    ．  　급여,"2,008,000","6,322,000",소득,급여,,,,,,,,,,,,,,0000．000급여,10,여급000．0000
135,135,입금,인터넷뱅킹 대량이체,    ．  월급여,"1,745,000","2,033,000",소득,급여,,,,,,,,,,,,,,0000．00월급여,10,여급월00．0000
141,141,입금,역환처리,   년    월 급여, - ,"63,426,000",소득,급여,,,,,,,,,,,,,,000년0000월0급여,12,여급0월0000년000
186,186,입금,인터넷뱅킹 대량이체,  　월급여,"3,098,000","3,098,000",소득,급여,,,,,,,,,,,,,,000월급여,6,여급월000
195,195,입금,인터넷뱅킹 대량이체,  년  월　급여, - ,"5,693,000",소득,급여,,,,,,,,,,,,,,00년00월0급여,9,여급0월00년00
196,196,입금,전자뱅킹예약건별이체,  년  월　급여, - ,"5,693,000",소득,급여,,,,,,,,,,,,,,00년00월0급여,9,여급0월00년00
198,198,입금,인터넷뱅킹 대량이체,  년  월급여, - ,"7,225,000",소득,급여,,,,,,,,,,,,,,00년00월급여,8,여급월00년00
