index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
18,18,입금,인터넷뱅킹 대량이체,      정기상여,"1,265,000","1,489,000",소득,급여,,,,,,,,,,,,,,000000정기상여,10,여상기정000000
118,118,입금,인터넷뱅킹 대량이체,    정기상여, - , - ,소득,급여,,,,,,,,,,,,,,0000정기상여,8,여상기정0000
1087,1087,입금,인터넷뱅킹 대량이체, 월정기상여,"1,948,000","1,973,000",소득,급여,,,,,,,,,,,,,,0월정기상여,6,여상기정월0
4724,4724,입금,인터넷뱅킹 대량이체,금속노조정기상여,"2,576,000","2,576,000",소득,급여,,,,,,,,,,,,,,금속노조정기상여,8,여상기정조노속금
12148,12148,입금,인터넷뱅킹 대량이체,월　급여상여,"6,999,000","15,242,000",소득,급여,,,,,,,,,,,,,,월0급여상여,6,여상여급0월
13321,13321,입금,급여 입금이체,정기상여, - ,"3,411,000",소득,급여,,,,,,,,,,,,,,정기상여,4,여상기정
13322,13322,입금,상여금 입금이체,정기상여, - ,"3,411,000",소득,급여,,,,,,,,,,,,,,정기상여,4,여상기정
13323,13323,입금,인터넷뱅킹 대량이체,정기상여, - ,"3,411,000",소득,급여,,,,,,,,,,,,,,정기상여,4,여상기정
13324,13324,입금,펌뱅킹 입금이체,정기상여, - ,"3,411,000",소득,급여,,,,,,,,,,,,,,정기상여,4,여상기정
13573,13573,입금,인터넷뱅킹 대량이체,조은추가상여,"1,000,000","1,000,000",소득,급여,,,,,,,,,,,,,,조은추가상여,6,여상가추은조
13579,13579,입금,인터넷뱅킹 대량이체,조일정기상여,"96,000","199,000",소득,급여,,,,,,,,,,,,,,조일정기상여,6,여상기정일조
14530,14530,입금,상여금 입금이체,추가상여, - , - ,소득,급여,,,,,,,,,,,,,,추가상여,4,여상가추
15481,15481,입금,인터넷뱅킹 대량이체,피엠에스급여상여,"2,852,000","7,315,000",소득,급여,,,,,,,,,,,,,,피엠에스급여상여,8,여상여급스에엠피
17767,17767,입금,인터넷뱅킹 대량이체,ＢＲＴ성과상여,"100,000","100,000",소득,급여,,,,,,,,,,,,,,ＢＲＴ성과상여,7,여상과성ＴＲＢ
17771,17771,입금,인터넷뱅킹 대량이체,ＢＲＴ정기상여,"1,298,000","1,699,000",소득,급여,,,,,,,,,,,,,,ＢＲＴ정기상여,7,여상기정ＴＲＢ
