index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
37,37,입금,인터넷뱅킹 대량이체,    격려금, - , - ,소득,급여,,,,,,,,,,,,,,0000격려금,7,금려격0000
248,248,입금,인터넷뱅킹 대량이체,  년분생산성격려금,"1,387,000","1,387,000",소득,급여,,,,,,,,,,,,,,00년분생산성격려금,10,금려격성산생분년00
357,357,입금,인터넷뱅킹 대량이체,  월　특별격려금,"1,000,000","1,000,000",소득,급여,,,,,,,,,,,,,,00월0특별격려금,9,금려격별특0월00
489,489,입금,인터넷뱅킹 대량이체,  하생산성격려금,"1,488,000","1,488,000",소득,급여,,,,,,,,,,,,,,00하생산성격려금,9,금려격성산생하00
605,605,입금,인터넷뱅킹 대량이체, 월　격려금,"500,000","500,000",소득,급여,,,,,,,,,,,,,,0월0격려금,6,금려격0월0
3616,3616,입금,상여금 입금이체,격려금, - ,"3,062,000",소득,급여,,,,,,,,,,,,,,격려금,3,금려격
3617,3617,입금,인터넷뱅킹 대량이체,격려금, - ,"3,062,000",소득,급여,,,,,,,,,,,,,,격려금,3,금려격
4587,4587,입금,인터넷뱅킹 대량이체,근로격려금,"700,000","10,000,000",소득,급여,,,,,,,,,,,,,,근로격려금,5,금려격로근
5787,5787,입금,인터넷뱅킹 대량이체,남양특별격려금,"921,000","921,000",소득,급여,,,,,,,,,,,,,,남양특별격려금,7,금려격별특양남
6675,6675,입금,인터넷뱅킹 대량이체,대경－생산성격려금,"1,071,000","1,071,000",소득,급여,,,,,,,,,,,,,,대경－생산성격려금,8,금려격성산생－경대
6678,6678,입금,인터넷뱅킹 대량이체,대경－특별격려금, - ,"100,000",소득,급여,,,,,,,,,,,,,,대경－특별격려금,7,금려격별특－경대
7187,7187,입금,인터넷뱅킹 대량이체,동성계전　격려금,"634,000","1,185,000",소득,급여,,,,,,,,,,,,,,동성계전0격려금,8,금려격0전계성동
7702,7702,입금,인터넷뱅킹 대량이체,메인테크격려금,"1,472,000","1,472,000",소득,급여,,,,,,,,,,,,,,메인테크격려금,7,금려격크테인메
7771,7771,입금,인터넷뱅킹 대량이체,명절격려금,"50,000","425,000",소득,급여,,,,,,,,,,,,,,명절격려금,5,금려격절명
7772,7772,입금,펌뱅킹 입금이체,명절격려금,"50,000","425,000",소득,급여,,,,,,,,,,,,,,명절격려금,5,금려격절명
9293,9293,입금,상여금 입금이체,생산성격려금,"634,000","1,417,000",소득,급여,,,,,,,,,,,,,,생산성격려금,6,금려격성산생
9294,9294,입금,인터넷뱅킹 대량이체,생산성격려금,"634,000","1,417,000",소득,급여,,,,,,,,,,,,,,생산성격려금,6,금려격성산생
9328,9328,입금,인터넷뱅킹 대량이체,서남병원＿격려금,"300,000","300,000",소득,급여,,,,,,,,,,,,,,서남병원＿격려금,7,금려격＿원병남서
9520,9520,입금,전자뱅킹예약건별이체,석치과　격려금,"63,000","63,000",소득,급여,,,,,,,,,,,,,,석치과0격려금,7,금려격0과치석
9562,9562,입금,인터넷뱅킹 대량이체,설격려금,"100,000","100,000",소득,급여,,,,,,,,,,,,,,설격려금,4,금려격설
9572,9572,입금,인터넷뱅킹 대량이체,설날　격려금,"500,000","500,000",소득,급여,,,,,,,,,,,,,,설날0격려금,6,금려격0날설
9598,9598,입금,상여금 입금이체,설상여및격려금,"2,938,000","2,938,000",소득,급여,,,,,,,,,,,,,,설상여및격려금,7,금려격및여상설
9607,9607,입금,인터넷뱅킹 대량이체,설특별격려금,"708,000","2,376,000",소득,급여,,,,,,,,,,,,,,설특별격려금,6,금려격별특설
9613,9613,입금,인터넷뱅킹 대량이체,성과격려금,"992,000","992,000",소득,급여,,,,,,,,,,,,,,성과격려금,5,금려격과성
9670,9670,입금,급여 입금이체,성멸절 격려금,"1,630,000","1,630,000",소득,급여,,,,,,,,,,,,,,성멸절0격려금,7,금려격0절멸성
10839,10839,입금,인터넷뱅킹 대량이체,쓰리에스텍격려금,"1,037,000","1,345,000",소득,급여,,,,,,,,,,,,,,쓰리에스텍격려금,8,금려격텍스에리쓰
11069,11069,입금,인터넷뱅킹 대량이체,안전성과격려금,"674,000","674,000",소득,급여,,,,,,,,,,,,,,안전성과격려금,7,금려격과성전안
11071,11071,입금,급여 입금이체,안전성과달성격려금,"2,380,000","2,380,000",소득,급여,,,,,,,,,,,,,,안전성과달성격려금,9,금려격성달과성전안
11702,11702,입금,인터넷뱅킹 대량이체,예울마루격려금,"2,591,000","2,591,000",입금이체,지원금/장학금,,,,,,,,,,,,,,예울마루격려금,7,금려격루마울예
11704,11704,입금,인터넷뱅킹 대량이체,예원교회격려금,"250,000","250,000",입금이체,지원금/장학금,,,,,,,,,,,,,,예원교회격려금,7,금려격회교원예
13584,13584,입금,인터넷뱅킹 대량이체,조직성과급및격려금,"2,700,000","2,705,000",소득,급여,,,,,,,,,,,,,,조직성과급및격려금,9,금려격및급과성직조
14664,14664,입금,인터넷뱅킹 대량이체,커머스격려금,"1,479,000","1,486,000",소득,급여,,,,,,,,,,,,,,커머스격려금,6,금려격스머커
14737,14737,입금,인터넷뱅킹 대량이체,코로나  격려금, - , - ,입금이체,지원금/장학금,,,,,,,,,,,,,,코로나00격려금,8,금려격00나로코
