index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
2451,2451,입금,펌뱅킹 입금이체,DB손보, - ,"8,005,000",금융수익,보험,,,,,,,,,,,,,,DB손보,4,보손BD
2452,2452,입금,펌뱅킹 입금이체,DB손보ZHAOGUANGZ,"108,000","108,000",금융수익,보험,,,,,,,,,,,,,,DB손보ZHAOGUANGZ,14,ZGNAUGOAHZ보손BD
2453,2453,입금,펌뱅킹 입금이체,DB손보ZHENGYUAND,"233,000","233,000",금융수익,보험,,,,,,,,,,,,,,DB손보ZHENGYUAND,14,DNAUYGNEHZ보손BD
2454,2454,입금,펌뱅킹 입금이체,DB손보강나영,"60,000","60,000",금융수익,보험,,,,,,,,,,,,,,DB손보강나영,7,영나강보손BD
2455,2455,입금,펌뱅킹 입금이체,DB손보강다율,"99,000","99,000",금융수익,보험,,,,,,,,,,,,,,DB손보강다율,7,율다강보손BD
2456,2456,입금,펌뱅킹 입금이체,DB손보강동규,"1,046,000","1,046,000",금융수익,보험,,,,,,,,,,,,,,DB손보강동규,7,규동강보손BD
2457,2457,입금,펌뱅킹 입금이체,DB손보강민영,"84,000","84,000",금융수익,보험,,,,,,,,,,,,,,DB손보강민영,7,영민강보손BD
2458,2458,입금,펌뱅킹 입금이체,DB손보강민정,"259,000","259,000",금융수익,보험,,,,,,,,,,,,,,DB손보강민정,7,정민강보손BD
2459,2459,입금,펌뱅킹 입금이체,DB손보강병효,"854,000","854,000",금융수익,보험,,,,,,,,,,,,,,DB손보강병효,7,효병강보손BD
2460,2460,입금,펌뱅킹 입금이체,DB손보강석원,"362,000","362,000",금융수익,보험,,,,,,,,,,,,,,DB손보강석원,7,원석강보손BD
2461,2461,입금,펌뱅킹 입금이체,DB손보강수임,"23,000","23,000",금융수익,보험,,,,,,,,,,,,,,DB손보강수임,7,임수강보손BD
2462,2462,입금,펌뱅킹 입금이체,DB손보강영준,"65,000","65,000",금융수익,보험,,,,,,,,,,,,,,DB손보강영준,7,준영강보손BD
2463,2463,입금,펌뱅킹 입금이체,DB손보강우석,"110,000","110,000",금융수익,보험,,,,,,,,,,,,,,DB손보강우석,7,석우강보손BD
2464,2464,입금,펌뱅킹 입금이체,DB손보강정심,"129,000","129,000",금융수익,보험,,,,,,,,,,,,,,DB손보강정심,7,심정강보손BD
2465,2465,입금,펌뱅킹 입금이체,DB손보강진자,"1,135,000","1,135,000",금융수익,보험,,,,,,,,,,,,,,DB손보강진자,7,자진강보손BD
2466,2466,입금,펌뱅킹 입금이체,DB손보고선혜,"262,000","262,000",금융수익,보험,,,,,,,,,,,,,,DB손보고선혜,7,혜선고보손BD
2467,2467,입금,펌뱅킹 입금이체,DB손보공대열,"62,000","62,000",금융수익,보험,,,,,,,,,,,,,,DB손보공대열,7,열대공보손BD
2468,2468,입금,펌뱅킹 입금이체,DB손보곽수남, - , - ,금융수익,보험,,,,,,,,,,,,,,DB손보곽수남,7,남수곽보손BD
2469,2469,입금,펌뱅킹 입금이체,DB손보곽채희,"32,000","32,000",금융수익,보험,,,,,,,,,,,,,,DB손보곽채희,7,희채곽보손BD
