index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
2682,2682,입금,펌뱅킹 입금이체,DL(주),"2,703,000","2,703,000",입금이체,회사입금,,,,,,,,,,,,,,DL(주),5,)주(LD
2697,2697,입금,인터넷뱅킹 대량이체,H.L.지노믹스(주),"23,000","23,000",입금이체,회사입금,,,,,,,,,,,,,,H.L.지노믹스(주),11,)주(스믹노지.L.H
2753,2753,입금,어음만기입금,LG전자(주), - ,"57,200,000",입금이체,회사입금,,,,,,,,,,,,,,LG전자(주),7,)주(자전GL
2754,2754,입금,인터넷뱅킹 대량이체,LG전자(주), - ,"57,200,000",입금이체,회사입금,,,,,,,,,,,,,,LG전자(주),7,)주(자전GL
2791,2791,입금,인터넷뱅킹 대량이체,SK매직(주), - ,"195,295,000",입금이체,회사입금,,,,,,,,,,,,,,SK매직(주),7,)주(직매KS
2792,2792,입금,펌뱅킹 입금이체,STM(주), - ,"513,000",입금이체,회사입금,,,,,,,,,,,,,,STM(주),6,)주(MTS
2794,2794,입금,어음만기입금,STX엔진(주), - ,"12,975,000",입금이체,회사입금,,,,,,,,,,,,,,STX엔진(주),8,)주(진엔XTS
2795,2795,입금,인터넷뱅킹 대량이체,STX엔진(주), - ,"12,975,000",입금이체,회사입금,,,,,,,,,,,,,,STX엔진(주),8,)주(진엔XTS
3364,3364,입금,인터넷뱅킹 대량이체,가나종합건설㈜, - ,"1,753,000",입금이체,회사입금,,,,,,,,,,,,,,가나종합건설㈜,7,㈜설건합종나가
3365,3365,입금,인터넷뱅킹 대량이체,가디언（주）,"450,000","450,000",입금이체,회사입금,,,,,,,,,,,,,,가디언（주）,6,）주（언디가
3380,3380,입금,전자뱅킹예약건별이체,가온환경과학주식회사,"2,620,000","3,102,000",입금이체,회사입금,,,,,,,,,,,,,,가온환경과학주식회사,10,사회식주학과경환온가
3387,3387,입금,인터넷뱅킹 대량이체,가인전력(주),"1,763,000","1,763,000",입금이체,회사입금,,,,,,,,,,,,,,가인전력(주),7,)주(력전인가
3443,3443,입금,인터넷뱅킹 대량이체,강남대성학원(주),"226,000","1,594,000",입금이체,회사입금,,,,,,,,,,,,,,강남대성학원(주),9,)주(원학성대남강
3458,3458,입금,급여 입금이체,강남제비스코（주）, - ,"5,042,000",입금이체,회사입금,,,,,,,,,,,,,,강남제비스코（주）,9,）주（코스비제남강
3459,3459,입금,상여금 입금이체,강남제비스코（주）, - ,"5,042,000",입금이체,회사입금,,,,,,,,,,,,,,강남제비스코（주）,9,）주（코스비제남강
3462,3462,입금,급여 입금이체,강남화성（주）, - ,"5,582,000",입금이체,회사입금,,,,,,,,,,,,,,강남화성（주）,7,）주（성화남강
3463,3463,입금,상여금 입금이체,강남화성（주）, - ,"5,582,000",입금이체,회사입금,,,,,,,,,,,,,,강남화성（주）,7,）주（성화남강
3488,3488,입금,어음만기입금,강림중공업(주),"256,000","1,296,000",입금이체,회사입금,,,,,,,,,,,,,,강림중공업(주),8,)주(업공중림강
3542,3542,입금,인터넷뱅킹 대량이체,강우건설(주),"3,000","3,000",입금이체,회사입금,,,,,,,,,,,,,,강우건설(주),7,)주(설건우강
3556,3556,입금,인터넷뱅킹 대량이체,강한조경건설 주식회, - ,"4,429,000",입금이체,회사입금,,,,,,,,,,,,,,강한조경건설0주식회,10,회식주0설건경조한강
3590,3590,입금,인터넷뱅킹 대량이체,거성통운(주), - ,"2,051,000",입금이체,회사입금,,,,,,,,,,,,,,거성통운(주),7,)주(운통성거
3591,3591,입금,인터넷뱅킹 대량이체,거양운수(주),"66,000","473,000",입금이체,회사입금,,,,,,,,,,,,,,거양운수(주),7,)주(수운양거
3592,3592,입금,인터넷뱅킹 대량이체,거정건설(주), - ,"2,995,000",입금이체,회사입금,,,,,,,,,,,,,,거정건설(주),7,)주(설건정거
3602,3602,입금,급여 입금이체,건아정보기술（주）,"1,794,000","1,823,000",입금이체,회사입금,,,,,,,,,,,,,,건아정보기술（주）,9,）주（술기보정아건
3628,3628,입금,급여 입금이체,경기엔지니어링（주）, - ,"2,019,000",입금이체,회사입금,,,,,,,,,,,,,,경기엔지니어링（주）,10,）주（링어니지엔기경
3629,3629,입금,인터넷뱅킹 대량이체,경기엘리베이터㈜,"150,000","3,184,000",입금이체,회사입금,,,,,,,,,,,,,,경기엘리베이터㈜,8,㈜터이베리엘기경
3630,3630,입금,인터넷뱅킹 대량이체,경기이엔티 주식회사,"3,808,000","3,808,000",입금이체,회사입금,,,,,,,,,,,,,,경기이엔티0주식회사,10,사회식주0티엔이기경
3637,3637,입금,인터넷뱅킹 대량이체,경남제약(주),"99,000","198,000",입금이체,회사입금,,,,,,,,,,,,,,경남제약(주),7,)주(약제남경
3683,3683,입금,인터넷뱅킹 대량이체,경동산업㈜,"3,661,000","3,661,000",입금이체,회사입금,,,,,,,,,,,,,,경동산업㈜,5,㈜업산동경
3684,3684,입금,인터넷뱅킹 대량이체,경동상운(주),"14,358,000","14,358,000",입금이체,회사입금,,,,,,,,,,,,,,경동상운(주),7,)주(운상동경
3688,3688,입금,급여 입금이체,경민산업(주),"2,128,000","2,249,000",입금이체,회사입금,,,,,,,,,,,,,,경민산업(주),7,)주(업산민경
3701,3701,입금,인터넷뱅킹 대량이체,경성정밀주식회사,"1,541,000","1,541,000",입금이체,회사입금,,,,,,,,,,,,,,경성정밀주식회사,8,사회식주밀정성경
3711,3711,입금,인터넷뱅킹 대량이체,경우전기㈜, - ,"6,050,000",입금이체,회사입금,,,,,,,,,,,,,,경우전기㈜,5,㈜기전우경
3712,3712,입금,급여 입금이체,경원건설（주）, - ,"3,807,000",입금이체,회사입금,,,,,,,,,,,,,,경원건설（주）,7,）주（설건원경
3713,3713,입금,인터넷뱅킹 대량이체,경원산업관리(주), - ,"360,000",입금이체,회사입금,,,,,,,,,,,,,,경원산업관리(주),9,)주(리관업산원경
3714,3714,입금,급여 입금이체,경원씨에스(주), - ,"3,395,000",입금이체,회사입금,,,,,,,,,,,,,,경원씨에스(주),8,)주(스에씨원경
3720,3720,입금,인터넷뱅킹 대량이체,경일석유㈜,"20,900,000","20,900,000",입금이체,회사입금,,,,,,,,,,,,,,경일석유㈜,5,㈜유석일경
3721,3721,입금,인터넷뱅킹 대량이체,경일에셋컨설팅주식회,"80,000","80,000",입금이체,회사입금,,,,,,,,,,,,,,경일에셋컨설팅주식회,10,회식주팅설컨셋에일경
3722,3722,입금,인터넷뱅킹 대량이체,경일엔지니어링(주), - , - ,입금이체,회사입금,,,,,,,,,,,,,,경일엔지니어링(주),10,)주(링어니지엔일경
3739,3739,입금,어음만기입금,고려강선(주),"35,097,000","72,661,000",입금이체,회사입금,,,,,,,,,,,,,,고려강선(주),7,)주(선강려고
3740,3740,입금,상여금 입금이체,고려강선（주）,"19,546,000","19,546,000",입금이체,회사입금,,,,,,,,,,,,,,고려강선（주）,7,）주（선강려고
3745,3745,입금,인터넷뱅킹 대량이체,고려은단(주), - ,"210,000",입금이체,회사입금,,,,,,,,,,,,,,고려은단(주),7,)주(단은려고
3753,3753,입금,급여 입금이체,고려제강（주）, - ,"30,157,000",입금이체,회사입금,,,,,,,,,,,,,,고려제강（주）,7,）주（강제려고
3754,3754,입금,상여금 입금이체,고려제강（주）, - ,"30,157,000",입금이체,회사입금,,,,,,,,,,,,,,고려제강（주）,7,）주（강제려고
3755,3755,입금,일반대외대량 입금이체,고려제강（주）, - ,"30,157,000",입금이체,회사입금,,,,,,,,,,,,,,고려제강（주）,7,）주（강제려고
3760,3760,입금,전자뱅킹예약건별이체,고려환경（주）,"3,530,000","3,530,000",입금이체,회사입금,,,,,,,,,,,,,,고려환경（주）,7,）주（경환려고
3786,3786,입금,인터넷뱅킹 대량이체,고천건설㈜, - ,"142,000",입금이체,회사입금,,,,,,,,,,,,,,고천건설㈜,5,㈜설건천고
3787,3787,입금,인터넷뱅킹 대량이체,고황건설(주),"350,000","350,000",입금이체,회사입금,,,,,,,,,,,,,,고황건설(주),7,)주(설건황고
3791,3791,입금,인터넷뱅킹 대량이체,골드프레임㈜,"2,544,000","3,852,000",입금이체,회사입금,,,,,,,,,,,,,,골드프레임㈜,6,㈜임레프드골
3792,3792,입금,인터넷뱅킹 대량이체,골드프레임（주）, - ,"3,771,000",입금이체,회사입금,,,,,,,,,,,,,,골드프레임（주）,8,）주（임레프드골
