index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
375,375,입금,급여 입금이체,  월급여FNJ,"478,000","1,154,000",소득,급여,,,,,,,,,,,,,,00월급여FNJ,8,JNF여급월00
385,385,입금,인터넷뱅킹 대량이체,  월급여맨파워,"1,890,000","1,890,000",소득,급여,,,,,,,,,,,,,,00월급여맨파워,8,워파맨여급월00
386,386,입금,인터넷뱅킹 대량이체,  월급여메가럭,"2,310,000","2,310,000",소득,급여,,,,,,,,,,,,,,00월급여메가럭,8,럭가메여급월00
389,389,입금,인터넷뱅킹 대량이체,  월급여소급분,"287,000","287,000",소득,급여,,,,,,,,,,,,,,00월급여소급분,8,분급소여급월00
396,396,입금,인터넷뱅킹 대량이체,  월급여프롬스,"4,094,000","4,094,000",소득,급여,,,,,,,,,,,,,,00월급여프롬스,8,스롬프여급월00
401,401,입금,인터넷뱅킹 대량이체,  월급여－아그루,"2,373,000","5,840,000",소득,급여,,,,,,,,,,,,,,00월급여－아그루,8,루그아－여급월00
402,402,입금,인터넷뱅킹 대량이체,  월급여－오미희,"2,205,000","2,205,000",소득,급여,,,,,,,,,,,,,,00월급여－오미희,8,희미오－여급월00
42205,42205,지급,전자뱅킹예약건별이체,경남월급여권기원,"290,000","290,000",기타,급여지급,,,,,,,,,,,,,,경남월급여권기원,8,원기권여급월남경
42206,42206,지급,전자뱅킹예약건별이체,경남월급여김혜경,"93,000","93,000",기타,급여지급,,,,,,,,,,,,,,경남월급여김혜경,8,경혜김여급월남경
42207,42207,지급,전자뱅킹예약건별이체,경남월급여송향임,"2,222,000","2,222,000",기타,급여지급,,,,,,,,,,,,,,경남월급여송향임,8,임향송여급월남경
42208,42208,지급,전자뱅킹예약건별이체,경남월급여이일규,"3,686,000","3,686,000",기타,급여지급,,,,,,,,,,,,,,경남월급여이일규,8,규일이여급월남경
42209,42209,지급,전자뱅킹예약건별이체,경남월급여하창환,"5,200,000","5,200,000",기타,급여지급,,,,,,,,,,,,,,경남월급여하창환,8,환창하여급월남경
46174,46174,지급,전자뱅킹예약건별이체,국민월급여강인구,"2,292,000","2,292,000",기타,급여지급,,,,,,,,,,,,,,국민월급여강인구,8,구인강여급월민국
46175,46175,지급,전자뱅킹예약건별이체,국민월급여고은서,"2,305,000","2,305,000",기타,급여지급,,,,,,,,,,,,,,국민월급여고은서,8,서은고여급월민국
46176,46176,지급,전자뱅킹예약건별이체,국민월급여김나영,"423,000","423,000",기타,급여지급,,,,,,,,,,,,,,국민월급여김나영,8,영나김여급월민국
46177,46177,지급,전자뱅킹예약건별이체,국민월급여김도경,"1,762,000","1,762,000",기타,급여지급,,,,,,,,,,,,,,국민월급여김도경,8,경도김여급월민국
46178,46178,지급,전자뱅킹예약건별이체,국민월급여김미숙,"44,000","44,000",기타,급여지급,,,,,,,,,,,,,,국민월급여김미숙,8,숙미김여급월민국
46179,46179,지급,전자뱅킹예약건별이체,국민월급여김민지, - , - ,기타,급여지급,,,,,,,,,,,,,,국민월급여김민지,8,지민김여급월민국
46180,46180,지급,전자뱅킹예약건별이체,국민월급여김보은,"232,000","232,000",기타,급여지급,,,,,,,,,,,,,,국민월급여김보은,8,은보김여급월민국
46182,46182,지급,전자뱅킹예약건별이체,국민월급여김순옥,"2,240,000","2,240,000",기타,급여지급,,,,,,,,,,,,,,국민월급여김순옥,8,옥순김여급월민국
46183,46183,지급,전자뱅킹예약건별이체,국민월급여김은경, - , - ,기타,급여지급,,,,,,,,,,,,,,국민월급여김은경,8,경은김여급월민국
