index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
154,154,입금,전자뱅킹예약건별이체,   호 월관리비,"30,000","30,000",소득,부동산수입,,,,,,,,,,,,,,000호0월관리비,9,비리관월0호000
159,159,입금,인터넷뱅킹 대량이체,   호관리비,"40,000","40,000",소득,부동산수입,,,,,,,,,,,,,,000호관리비,7,비리관호000
461,461,입금,전자뱅킹예약건별이체,  월환경관리비,"150,000","150,000",소득,기타소득,,,,,,,,,,,,,,00월환경관리비,8,비리관경환월00
763,763,입금,전자뱅킹예약건별이체, 월관리비,"200,000","200,000",소득,부동산수입,,,,,,,,,,,,,,0월관리비,5,비리관월0
3842,3842,입금,전자뱅킹예약건별이체,관리비,"600,000","600,000",입금이체,생활비입금,,,,,,,,,,,,,,관리비,3,비리관
5531,5531,입금,인터넷뱅킹 대량이체,김복순양평관리비,"400,000","400,000",소득,부동산수입,,,,,,,,,,,,,,김복순양평관리비,8,비리관평양순복김
8752,8752,입금,전자뱅킹예약건별이체,사택관리비, - , - ,입금이체,복리후생비/경비,,,,,,,,,,,,,,사택관리비,5,비리관택사
11617,11617,입금,인터넷뱅킹 대량이체,연합회　관리비, - , - ,입금이체,모임비입금,,,,,,,,,,,,,,연합회0관리비,7,비리관0회합연
14329,14329,입금,급여 입금이체,차량관리비,"50,000","50,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,차량관리비,5,비리관량차
18395,18395,지급,요구불간계좌이체,    관리비, - , - ,주거/생활,세금/공과금,,,,,,,,,,,,,,0000관리비,7,비리관0000
18429,18429,지급,요구불간계좌이체,   관리비, - , - ,주거/생활,세금/공과금,,,,,,,,,,,,,,000관리비,6,비리관000
33033,33033,지급,전자뱅킹예약건별이체, 동관리비,"199,000","199,000",주거/생활,세금/공과금,,,,,,,,,,,,,,0동관리비,5,비리관동0
33082,33082,지급,전자뱅킹예약건별이체, 월관리비,"568,000","568,000",주거/생활,세금/공과금,,,,,,,,,,,,,,0월관리비,5,비리관월0
33127,33127,지급,전자뱅킹예약건별이체, 월분　관리비,"118,000","118,000",주거/생활,세금/공과금,,,,,,,,,,,,,,0월분0관리비,7,비리관0분월0
40953,40953,지급,CMS공동망 출금이체,가맹점관리비, - ,"66,000",주거/생활,세금/공과금,,,,,,,,,,,,,,가맹점관리비,6,비리관점맹가
40954,40954,지급,펌뱅킹 출금이체,가맹점관리비, - ,"66,000",주거/생활,세금/공과금,,,,,,,,,,,,,,가맹점관리비,6,비리관점맹가
42027,42027,지급,요구불간계좌이체,건물관리비, - , - ,주거/생활,세금/공과금,,,,,,,,,,,,,,건물관리비,5,비리관물건
43045,43045,지급,요구불간계좌이체,관리비, - ,"447,000",주거/생활,세금/공과금,,,,,,,,,,,,,,관리비,3,비리관
43046,43046,지급,전자뱅킹예약건별이체,관리비, - ,"447,000",주거/생활,세금/공과금,,,,,,,,,,,,,,관리비,3,비리관
43047,43047,지급,펌뱅킹 출금이체,관리비, - ,"447,000",주거/생활,세금/공과금,,,,,,,,,,,,,,관리비,3,비리관
46825,46825,지급,CMS공동망 출금이체,국제정수기관리비,"10,000","12,000",주거/생활,세금/공과금,,,,,,,,,,,,,,국제정수기관리비,8,비리관기수정제국
53750,53750,지급,CMS공동망 출금이체,네오시스관리비,"15,000","15,000",주거/생활,세금/공과금,,,,,,,,,,,,,,네오시스관리비,7,비리관스시오네
53909,53909,지급,펌뱅킹 출금이체,노비타관리비,"6,000","6,000",주거/생활,세금/공과금,,,,,,,,,,,,,,노비타관리비,6,비리관타비노
58104,58104,지급,CMS공동망 출금이체,누리소프트관리비, - ,"74,000",서비스이용,전문서비스,,,,,,,,,,,,,,누리소프트관리비,8,비리관트프소리누
58273,58273,지급,CMS공동망 출금이체,다윗소프트관리비,"11,000","22,000",서비스이용,전문서비스,,,,,,,,,,,,,,다윗소프트관리비,8,비리관트프소윗다
58315,58315,지급,펌뱅킹 출금이체,단말기관리비, - ,"72,000",서비스이용,전문서비스,,,,,,,,,,,,,,단말기관리비,6,비리관기말단
58981,58981,지급,펌뱅킹 출금이체,대호관리비,"44,000","44,000",주거/생활,세금/공과금,,,,,,,,,,,,,,대호관리비,5,비리관호대
59037,59037,지급,펌뱅킹 출금이체,더빌관리비, - ,"116,000",주거/생활,세금/공과금,,,,,,,,,,,,,,더빌관리비,5,비리관빌더
59077,59077,지급,CMS공동망 출금이체,더포스관리비,"20,000","20,000",주거/생활,세금/공과금,,,,,,,,,,,,,,더포스관리비,6,비리관스포더
59593,59593,지급,펌뱅킹 출금이체,둥지관리비,"55,000","55,000",주거/생활,세금/공과금,,,,,,,,,,,,,,둥지관리비,5,비리관지둥
59779,59779,지급,전자뱅킹예약건별이체,래미안관리비,"555,000","555,000",주거/생활,세금/공과금,,,,,,,,,,,,,,래미안관리비,6,비리관안미래
59832,59832,지급,요구불간계좌이체,로뎀관리비, - , - ,주거/생활,세금/공과금,,,,,,,,,,,,,,로뎀관리비,5,비리관뎀로
60585,60585,지급,지로 출금이체,목련아파트관리비, - ,"143,000",주거/생활,세금/공과금,,,,,,,,,,,,,,목련아파트관리비,8,비리관트파아련목
61028,61028,지급,전자뱅킹예약건별이체,미도Ａ관리비,"312,000","312,000",주거/생활,세금/공과금,,,,,,,,,,,,,,미도Ａ관리비,6,비리관Ａ도미
61583,61583,지급,펌뱅킹 출금이체,바이오관리비,"5,000","14,000",주거/생활,세금/공과금,,,,,,,,,,,,,,바이오관리비,6,비리관오이바
64196,64196,지급,펌뱅킹 출금이체,백현관리비, - ,"55,000",주거/생활,세금/공과금,,,,,,,,,,,,,,백현관리비,5,비리관현백
64215,64215,지급,펌뱅킹 출금이체,밴　관리비, - ,"25,000",주거/생활,세금/공과금,,,,,,,,,,,,,,밴0관리비,5,비리관0밴
