index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
478,478,입금,급여 입금이체,  주년축하금,"500,000","500,000",소득,급여,,,,,,,,,,,,,,00주년축하금,7,금하축년주00
3621,3621,입금,인터넷뱅킹 대량이체,결혼기념일축하금,"30,000","30,000",입금이체,경조사/용돈입금,,,,,,,,,,,,,,결혼기념일축하금,8,금하축일념기혼결
4596,4596,입금,인터넷뱅킹 대량이체,근로자의날축하금, - ,"300,000",소득,급여,,,,,,,,,,,,,,근로자의날축하금,8,금하축날의자로근
4597,4597,입금,일반대외대량 입금이체,근로자의날축하금, - ,"300,000",소득,급여,,,,,,,,,,,,,,근로자의날축하금,8,금하축날의자로근
7104,7104,입금,인터넷뱅킹 대량이체,도루코생일축하금,"30,000","30,000",입금이체,경조사/용돈입금,,,,,,,,,,,,,,도루코생일축하금,8,금하축일생코루도
9302,9302,입금,인터넷뱅킹 대량이체,생일축하금,"30,000","200,000",입금이체,경조사/용돈입금,,,,,,,,,,,,,,생일축하금,5,금하축일생
12369,12369,입금,인터넷뱅킹 대량이체,윌앤비전　생일축하금,"10,000","10,000",입금이체,경조사/용돈입금,,,,,,,,,,,,,,윌앤비전0생일축하금,10,금하축일생0전비앤윌
12370,12370,입금,인터넷뱅킹 대량이체,윌앤비전생일축하금,"20,000","20,000",입금이체,경조사/용돈입금,,,,,,,,,,,,,,윌앤비전생일축하금,9,금하축일생전비앤윌
14369,14369,입금,일반대외대량 입금이체,창립기념일축하금,"188,000","500,000",소득,급여,,,,,,,,,,,,,,창립기념일축하금,8,금하축일념기립창
14370,14370,입금,인터넷뱅킹 대량이체,창립축하금,"500,000","500,000",소득,급여,,,,,,,,,,,,,,창립축하금,5,금하축립창
18307,18307,입금,전자뱅킹예약건별이체,ＹＨ생일축하금,"100,000","100,000",입금이체,경조사/용돈입금,,,,,,,,,,,,,,ＹＨ생일축하금,7,금하축일생ＨＹ
47784,47784,지급,타행자동이체-전자금융부,금고-아들졸업축하금, - , - ,개인거래,경조사/용돈,,,,,,,,,,,,,,금고-아들졸업축하금,9,금하축업졸들아-고금
