index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
344,344,입금,인터넷뱅킹 대량이체,  월　식대보조금,"80,000","80,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월0식대보조금,9,금조보대식0월00
675,675,입금,인터넷뱅킹 대량이체, 월　식대보조금,"120,000","120,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,0월0식대보조금,8,금조보대식0월0
716,716,입금,인터넷뱅킹 대량이체, 월　통신보조금,"60,000","60,000",입금이체,생활비입금,,,,,,,,,,,,,,0월0통신보조금,8,금조보신통0월0
940,940,입금,인터넷뱅킹 대량이체, 월보조금,"120,000","440,000",입금이체,지원금/장학금,,,,,,,,,,,,,,0월보조금,5,금조보월0
1074,1074,입금,인터넷뱅킹 대량이체, 월자가운전보조금,"100,000","100,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,0월자가운전보조금,9,금조보전운가자월0
1173,1173,입금,인터넷뱅킹 대량이체, 월휴대폰보조금, - ,"220,000",입금이체,생활비입금,,,,,,,,,,,,,,0월휴대폰보조금,8,금조보폰대휴월0
4752,4752,입금,펌뱅킹 입금이체,금타교통보조금,"150,000","150,000",입금이체,생활비입금,,,,,,,,,,,,,,금타교통보조금,7,금조보통교타금
4753,4753,입금,펌뱅킹 입금이체,금타보육보조금,"100,000","100,000",입금이체,지원금/장학금,,,,,,,,,,,,,,금타보육보조금,7,금조보육보타금
6631,6631,입금,인터넷뱅킹 대량이체,다원교통비보조금, - ,"215,000",입금이체,생활비입금,,,,,,,,,,,,,,다원교통비보조금,8,금조보비통교원다
6846,6846,입금,인터넷뱅킹 대량이체,대서환경학비보조금,"100,000","100,000",입금이체,지원금/장학금,,,,,,,,,,,,,,대서환경학비보조금,9,금조보비학경환서대
8377,8377,입금,인터넷뱅킹 대량이체,보조금, - ,"80,000",입금이체,지원금/장학금,,,,,,,,,,,,,,보조금,3,금조보
8754,8754,입금,인터넷뱅킹 대량이체,사회공헌보조금, - ,"200,000",소득,기타소득,,,,,,,,,,,,,,사회공헌보조금,7,금조보헌공회사
11397,11397,입금,인터넷뱅킹 대량이체,엔진　의료보조금,"1,344,000","1,344,000",입금이체,지원금/장학금,,,,,,,,,,,,,,엔진0의료보조금,8,금조보료의0진엔
12559,12559,입금,일반대외대량 입금이체,의료비보조금, - , - ,입금이체,지원금/장학금,,,,,,,,,,,,,,의료비보조금,6,금조보비료의
12738,12738,입금,인터넷뱅킹 대량이체,이원 월코로나보조금,"1,000,000","1,000,000",입금이체,지원금/장학금,,,,,,,,,,,,,,이원0월코로나보조금,10,금조보나로코월0원이
12742,12742,입금,인터넷뱅킹 대량이체,이원코로나보조금,"1,000,000","1,000,000",입금이체,지원금/장학금,,,,,,,,,,,,,,이원코로나보조금,8,금조보나로코원이
14268,14268,입금,전자뱅킹예약건별이체,직책보조금,"500,000","500,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,직책보조금,5,금조보책직
14330,14330,입금,인터넷뱅킹 대량이체,차량보조금, - ,"100,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,차량보조금,5,금조보량차
14739,14739,입금,인터넷뱅킹 대량이체,코로나 월보조금,"1,000,000","1,000,000",입금이체,지원금/장학금,,,,,,,,,,,,,,코로나0월보조금,8,금조보월0나로코
15039,15039,입금,인터넷뱅킹 대량이체,통신보조금,"40,000","40,000",입금이체,생활비입금,,,,,,,,,,,,,,통신보조금,5,금조보신통
16839,16839,입금,인터넷뱅킹 대량이체,휴가보조금,"500,000","500,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,휴가보조금,5,금조보가휴
17945,17945,입금,인터넷뱅킹 대량이체,ＫＡＬ 월주차보조금, - , - ,입금이체,지원금/장학금,,,,,,,,,,,,,,ＫＡＬ0월주차보조금,10,금조보차주월0ＬＡＫ
44970,44970,지급,타행자동이체-전자금융부,국민-이현국가보조금, - , - ,개인거래,기타출금,,,,,,,,,,,,,,국민-이현국가보조금,9,금조보가국현이-민국
