index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
235,235,입금,인터넷뱅킹 대량이체,  년　전사인센티브,"1,805,000","12,066,000",소득,급여,,,,,,,,,,,,,,00년0전사인센티브,10,브티센인사전0년00
273,273,입금,인터넷뱅킹 대량이체,  년하인센티브,"4,044,000","4,044,000",소득,급여,,,,,,,,,,,,,,00년하인센티브,8,브티센인하년00
299,299,입금,인터넷뱅킹 대량이체,  성과인센티브,"3,938,000","6,245,000",소득,급여,,,,,,,,,,,,,,00성과인센티브,8,브티센인과성00
556,556,입금,인터넷뱅킹 대량이체, 분기생산성인센티브,"235,000","273,000",소득,급여,,,,,,,,,,,,,,0분기생산성인센티브,10,브티센인성산생기분0
689,689,입금,인터넷뱅킹 대량이체, 월　인센티브,"2,350,000","2,350,000",소득,급여,,,,,,,,,,,,,,0월0인센티브,7,브티센인0월0
1106,1106,입금,인터넷뱅킹 대량이체, 월진료인센티브, - ,"1,701,000",소득,급여,,,,,,,,,,,,,,0월진료인센티브,8,브티센인료진월0
2683,2683,입금,지로대량급여 입금이체,DS인센티브,"1,331,000","35,081,000",소득,급여,,,,,,,,,,,,,,DS인센티브,6,브티센인SD
3406,3406,입금,인터넷뱅킹 대량이체,간호간병인센티브,"238,000","360,000",소득,급여,,,,,,,,,,,,,,간호간병인센티브,8,브티센인병간호간
5250,5250,입금,급여 입금이체,기본역량인센티브,"500,000","500,000",소득,급여,,,,,,,,,,,,,,기본역량인센티브,8,브티센인량역본기
5780,5780,입금,인터넷뱅킹 대량이체,남양안전인센티브,"520,000","706,000",소득,급여,,,,,,,,,,,,,,남양안전인센티브,8,브티센인전안양남
5882,5882,입금,급여 입금이체,논문인센티브,"1,472,000","1,472,000",소득,급여,,,,,,,,,,,,,,논문인센티브,6,브티센인문논
7191,7191,입금,인터넷뱅킹 대량이체,동성계전　인센티브,"622,000","622,000",소득,급여,,,,,,,,,,,,,,동성계전0인센티브,9,브티센인0전계성동
7336,7336,입금,인터넷뱅킹 대량이체,드래곤　인센티브,"9,790,000","9,790,000",소득,급여,,,,,,,,,,,,,,드래곤0인센티브,8,브티센인0곤래드
7353,7353,입금,급여 입금이체,디딤   급여인센티브,"1,361,000","1,361,000",소득,급여,,,,,,,,,,,,,,디딤000급여인센티브,11,브티센인여급000딤디
7429,7429,입금,인터넷뱅킹 대량이체,라이온인센티브,"7,010,000","17,554,000",소득,급여,,,,,,,,,,,,,,라이온인센티브,7,브티센인온이라
7846,7846,입금,인터넷뱅킹 대량이체,무재해　인센티브,"699,000","699,000",소득,급여,,,,,,,,,,,,,,무재해0인센티브,8,브티센인0해재무
7848,7848,입금,인터넷뱅킹 대량이체,무재해달성인센티브,"510,000","510,000",소득,급여,,,,,,,,,,,,,,무재해달성인센티브,9,브티센인성달해재무
7849,7849,입금,인터넷뱅킹 대량이체,무재해인센티브,"467,000","838,000",소득,급여,,,,,,,,,,,,,,무재해인센티브,7,브티센인해재무
8339,8339,입금,인터넷뱅킹 대량이체,병상효율화인센티브,"191,000","191,000",소득,급여,,,,,,,,,,,,,,병상효율화인센티브,9,브티센인화율효상병
8873,8873,입금,인터넷뱅킹 대량이체,삼성금융인센티브,"1,595,000","1,840,000",소득,급여,,,,,,,,,,,,,,삼성금융인센티브,8,브티센인융금성삼
8935,8935,입금,인터넷뱅킹 대량이체,삼성선물 Ｑ인센티브,"2,669,000","5,941,000",소득,급여,,,,,,,,,,,,,,삼성선물0Ｑ인센티브,10,브티센인Ｑ0물선성삼
9182,9182,입금,인터넷뱅킹 대량이체,상반기인센티브, - , - ,소득,급여,,,,,,,,,,,,,,상반기인센티브,7,브티센인기반상
9279,9279,입금,지로대량급여 입금이체,샐캡인센티브,"106,000","2,366,000",소득,급여,,,,,,,,,,,,,,샐캡인센티브,6,브티센인캡샐
9295,9295,입금,인터넷뱅킹 대량이체,생산성인센티브,"1,386,000","1,386,000",소득,급여,,,,,,,,,,,,,,생산성인센티브,7,브티센인성산생
9296,9296,입금,인터넷뱅킹 대량이체,생산인센티브,"1,401,000","1,401,000",소득,급여,,,,,,,,,,,,,,생산인센티브,6,브티센인산생
9608,9608,입금,인터넷뱅킹 대량이체,설특판인센티브,"98,000","98,000",소득,급여,,,,,,,,,,,,,,설특판인센티브,7,브티센인판특설
9636,9636,입금,급여 입금이체,성과인센티브,"4,558,000","33,016,000",소득,급여,,,,,,,,,,,,,,성과인센티브,6,브티센인과성
9637,9637,입금,인터넷뱅킹 대량이체,성과인센티브,"4,558,000","33,016,000",소득,급여,,,,,,,,,,,,,,성과인센티브,6,브티센인과성
9638,9638,입금,일반대외대량 입금이체,성과인센티브,"4,558,000","33,016,000",소득,급여,,,,,,,,,,,,,,성과인센티브,6,브티센인과성
9639,9639,입금,지로대량급여 입금이체,성과인센티브,"4,558,000","33,016,000",소득,급여,,,,,,,,,,,,,,성과인센티브,6,브티센인과성
10205,10205,입금,급여 입금이체,신규인센티브,"83,000","496,000",소득,급여,,,,,,,,,,,,,,신규인센티브,6,브티센인규신
11072,11072,입금,인터넷뱅킹 대량이체,안전인센티브,"355,000","4,600,000",소득,급여,,,,,,,,,,,,,,안전인센티브,6,브티센인전안
11073,11073,입금,일반대외대량 입금이체,안전인센티브,"355,000","4,600,000",소득,급여,,,,,,,,,,,,,,안전인센티브,6,브티센인전안
11662,11662,입금,급여 입금이체,영업인센티브,"1,323,000","2,150,000",소득,급여,,,,,,,,,,,,,,영업인센티브,6,브티센인업영
11821,11821,입금,인터넷뱅킹 대량이체,올리브영　인센티브,"372,000","28,187,000",소득,급여,,,,,,,,,,,,,,올리브영0인센티브,9,브티센인0영브리올
12875,12875,입금,인터넷뱅킹 대량이체,인사평가인센티브,"1,000,000","3,000,000",소득,급여,,,,,,,,,,,,,,인사평가인센티브,8,브티센인가평사인
12879,12879,입금,상여금 입금이체,인센티브, - ,"119,072,000",소득,급여,,,,,,,,,,,,,,인센티브,4,브티센인
12880,12880,입금,인터넷뱅킹 대량이체,인센티브, - ,"119,072,000",소득,급여,,,,,,,,,,,,,,인센티브,4,브티센인
12881,12881,입금,지로대량급여 입금이체,인센티브, - ,"119,072,000",소득,급여,,,,,,,,,,,,,,인센티브,4,브티센인
12904,12904,입금,인터넷뱅킹 대량이체,인천성모논문인센티브,"500,000","500,000",소득,급여,,,,,,,,,,,,,,인천성모논문인센티브,10,브티센인문논모성천인
12933,12933,입금,인터넷뱅킹 대량이체,인프로＿인센티브,"1,002,000","1,002,000",소득,급여,,,,,,,,,,,,,,인프로＿인센티브,7,브티센인＿로프인
12949,12949,입금,인터넷뱅킹 대량이체,일동제약　인센티브,"702,000","717,000",소득,급여,,,,,,,,,,,,,,일동제약0인센티브,9,브티센인0약제동일
12952,12952,입금,인터넷뱅킹 대량이체,일동제약인센티브,"4,782,000","4,782,000",소득,급여,,,,,,,,,,,,,,일동제약인센티브,8,브티센인약제동일
13287,13287,입금,지로대량급여 입금이체,전자인센티브,"31,000","1,770,000",소득,급여,,,,,,,,,,,,,,전자인센티브,6,브티센인자전
13497,13497,입금,인터넷뱅킹 대량이체,제일제당인센티브,"3,845,000","116,462,000",소득,급여,,,,,,,,,,,,,,제일제당인센티브,8,브티센인당제일제
14383,14383,입금,인터넷뱅킹 대량이체,챌린지인센티브,"2,472,000","2,472,000",소득,급여,,,,,,,,,,,,,,챌린지인센티브,7,브티센인지린챌
14550,14550,입금,인터넷뱅킹 대량이체,춘천성심인센티브,"90,000","180,000",소득,급여,,,,,,,,,,,,,,춘천성심인센티브,8,브티센인심성천춘
14603,14603,입금,인터넷뱅킹 대량이체,취업알선인센티브,"25,000","25,000",소득,급여,,,,,,,,,,,,,,취업알선인센티브,8,브티센인선알업취
15130,15130,입금,급여 입금이체,특별인센티브,"15,600,000","15,600,000",소득,급여,,,,,,,,,,,,,,특별인센티브,6,브티센인별특
15230,15230,입금,인터넷뱅킹 대량이체,판독인센티브, - ,"811,000",소득,급여,,,,,,,,,,,,,,판독인센티브,6,브티센인독판
15251,15251,입금,인터넷뱅킹 대량이체,패키지인센티브,"1,684,000","1,684,000",소득,급여,,,,,,,,,,,,,,패키지인센티브,7,브티센인지키패
15306,15306,입금,급여 입금이체,포스코안전인센티브,"592,000","592,000",소득,급여,,,,,,,,,,,,,,포스코안전인센티브,9,브티센인전안코스포
15348,15348,입금,인터넷뱅킹 대량이체,푸드빌　조직인센티브,"994,000","5,679,000",소득,급여,,,,,,,,,,,,,,푸드빌0조직인센티브,10,브티센인직조0빌드푸
15382,15382,입금,인터넷뱅킹 대량이체,프레인－인센티브,"500,000","50,000,000",소득,급여,,,,,,,,,,,,,,프레인－인센티브,7,브티센인－인레프
16009,16009,입금,인터넷뱅킹 대량이체,하반기안전인센티브,"3,000,000","3,000,000",소득,급여,,,,,,,,,,,,,,하반기안전인센티브,9,브티센인전안기반하
16401,16401,입금,펌뱅킹 입금이체,한진몰인센티브,"2,000","2,000",소득,급여,,,,,,,,,,,,,,한진몰인센티브,7,브티센인몰진한
16547,16547,입금,일반대외대량 입금이체,핵심인력인센티브,"5,460,000","5,460,000",소득,급여,,,,,,,,,,,,,,핵심인력인센티브,8,브티센인력인심핵
17721,17721,입금,인터넷뱅킹 대량이체,Ａ모기지인센티브, - ,"303,000",소득,급여,,,,,,,,,,,,,,Ａ모기지인센티브,8,브티센인지기모Ａ
17734,17734,입금,인터넷뱅킹 대량이체,ＡＫ인센티브,"4,728,000","4,728,000",소득,급여,,,,,,,,,,,,,,ＡＫ인센티브,6,브티센인ＫＡ
17770,17770,입금,인터넷뱅킹 대량이체,ＢＲＴ인센티브,"49,000","49,000",소득,급여,,,,,,,,,,,,,,ＢＲＴ인센티브,7,브티센인ＴＲＢ
17852,17852,입금,인터넷뱅킹 대량이체,ＥＷ인센티브,"190,000","260,000",소득,급여,,,,,,,,,,,,,,ＥＷ인센티브,6,브티센인ＷＥ
17900,17900,입금,인터넷뱅킹 대량이체,ＨＳＧ　인센티브,"416,000,000","416,000,000",소득,급여,,,,,,,,,,,,,,ＨＳＧ0인센티브,8,브티센인0ＧＳＨ
17994,17994,입금,인터넷뱅킹 대량이체,ＫＰＩ인센티브,"142,000","142,000",소득,급여,,,,,,,,,,,,,,ＫＰＩ인센티브,7,브티센인ＩＰＫ
18053,18053,입금,인터넷뱅킹 대량이체,ＭＢＯ평가인센티브,"917,000","917,000",소득,급여,,,,,,,,,,,,,,ＭＢＯ평가인센티브,9,브티센인가평ＯＢＭ
18275,18275,입금,인터넷뱅킹 대량이체,ＴＩＳ인센티브,"4,240,000","4,240,000",소득,급여,,,,,,,,,,,,,,ＴＩＳ인센티브,7,브티센인ＳＩＴ
