index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
3637,3637,입금,인터넷뱅킹 대량이체,경남제약(주),"99,000","198,000",입금이체,회사입금,,,,,,,,,,,,,,경남제약(주),5,)주(약제남경
3638,3638,입금,인터넷뱅킹 대량이체,경남혈액원,"114,000","114,000",입금이체,회사입금,,,,,,,,,,,,,,경남혈액원,5,원액혈남경
3907,3907,입금,지로대량급여 입금이체,광주고용청,"844,000","5,458,000",입금이체,회사입금,,,,,,,,,,,,,,광주고용청,5,청용고주광
3908,3908,입금,지로대량급여 입금이체,광주교정청, - ,"8,766,000",입금이체,회사입금,,,,,,,,,,,,,,광주교정청,5,청정교주광
3909,3909,입금,지로대량급여 입금이체,광주국세청, - ,"8,221,000",입금이체,회사입금,,,,,,,,,,,,,,광주국세청,5,청세국주광
3910,3910,입금,지로대량급여 입금이체,광주기상청, - ,"5,001,000",입금이체,회사입금,,,,,,,,,,,,,,광주기상청,5,청상기주광
3914,3914,입금,재정자금전자이체,광주세무서, - ,"2,332,000",입금이체,환급/환불,,,,,,,,,,,,,,광주세무서,5,서무세주광
6686,6686,입금,지로대량급여 입금이체,대구경찰청,"3,796,000","7,708,000",입금이체,회사입금,,,,,,,,,,,,,,대구경찰청,5,청찰경구대
6688,6688,입금,지로대량급여 입금이체,대구관찰소,"1,908,000","1,908,000",입금이체,회사입금,,,,,,,,,,,,,,대구관찰소,5,소찰관구대
8441,8441,입금,지로대량급여 입금이체,부산국토청, - ,"5,012,000",입금이체,회사입금,,,,,,,,,,,,,,부산국토청,5,청토국산부
8442,8442,입금,지로대량급여 입금이체,부산노동청, - ,"4,154,000",입금이체,회사입금,,,,,,,,,,,,,,부산노동청,5,청동노산부
8444,8444,입금,지로대량급여 입금이체,부산소년원,"436,000","436,000",입금이체,회사입금,,,,,,,,,,,,,,부산소년원,5,원년소산부
8445,8445,입금,지로대량급여 입금이체,부산식약청, - ,"3,469,000",입금이체,회사입금,,,,,,,,,,,,,,부산식약청,5,청약식산부
8447,8447,입금,인터넷뱅킹 대량이체,부산자립＿  월,"564,000","1,704,000",입금이체,회사입금,,,,,,,,,,,,,,부산자립＿00월,5,월00＿립자산부
8448,8448,입금,인터넷뱅킹 대량이체,부산자립＿ 월, - ,"128,000",입금이체,회사입금,,,,,,,,,,,,,,부산자립＿0월,5,월0＿립자산부
8452,8452,입금,전자뱅킹예약건별이체,부산진가산, - , - ,입금이체,회사입금,,,,,,,,,,,,,,부산진가산,5,산가진산부
8460,8460,입금,인터넷뱅킹 대량이체,부산혈액원, - ,"659,000",입금이체,회사입금,,,,,,,,,,,,,,부산혈액원,5,원액혈산부
13261,13261,입금,인터넷뱅킹 대량이체,전북혈액원,"126,000","133,000",입금이체,회사입금,,,,,,,,,,,,,,전북혈액원,5,원액혈북전
13502,13502,입금,지로대량급여 입금이체,제주보호관,"2,786,000","2,786,000",입금이체,회사입금,,,,,,,,,,,,,,제주보호관,5,관호보주제
13504,13504,입금,재정자금전자이체,제주세무서, - ,"2,167,000",입금이체,환급/환불,,,,,,,,,,,,,,제주세무서,5,서무세주제
13506,13506,입금,지로대량급여 입금이체,제주출입국, - , - ,입금이체,회사입금,,,,,,,,,,,,,,제주출입국,5,국입출주제
13507,13507,입금,펌뱅킹 입금이체,제주카지노, - ,"3,056,000",입금이체,회사입금,,,,,,,,,,,,,,제주카지노,5,노지카주제
13509,13509,입금,인터넷뱅킹 대량이체,제주혈액원,"45,000","45,000",입금이체,회사입금,,,,,,,,,,,,,,제주혈액원,5,원액혈주제
16090,16090,입금,인터넷뱅킹 대량이체,한국　ＳＭＣ,"6,000","79,152,000",입금이체,회사입금,,,,,,,,,,,,,,한국0ＳＭＣ,5,ＣＭＳ0국한
16102,16102,입금,PG(전자상거래)출금미완료처리,한국교통안,"107,000","107,000",입금이체,회사입금,,,,,,,,,,,,,,한국교통안,5,안통교국한
16116,16116,입금,PG(전자상거래)출금미완료처리,한국방송통,"51,000","51,000",입금이체,회사입금,,,,,,,,,,,,,,한국방송통,5,통송방국한
16142,16142,입금,PG(전자상거래)출금미완료처리,한국사이버,"30,000","156,000",입금이체,회사입금,,,,,,,,,,,,,,한국사이버,5,버이사국한
16172,16172,입금,인터넷뱅킹 대량이체,한국연합회, - ,"1,800,000",소득,기타소득,,,,,,,,,,,,,,한국연합회,5,회합연국한
16191,16191,입금,인터넷뱅킹 대량이체,한국잡월드, - , - ,입금이체,회사입금,,,,,,,,,,,,,,한국잡월드,5,드월잡국한
16204,16204,입금,지로대량급여 입금이체,한국정책방,"140,000","2,878,000",입금이체,회사입금,,,,,,,,,,,,,,한국정책방,5,방책정국한
16279,16279,입금,인터넷뱅킹 대량이체,한국ＢＲＴ, - , - ,입금이체,회사입금,,,,,,,,,,,,,,한국ＢＲＴ,5,ＴＲＢ국한
16284,16284,입금,급여 입금이체,한국ＯＧＫ,"5,815,000","5,815,000",입금이체,회사입금,,,,,,,,,,,,,,한국ＯＧＫ,5,ＫＧＯ국한
42114,42114,지급,전자뱅킹예약건별이체,경남 월용돈,"800,000","800,000",개인거래,경조사/용돈,,,,,,,,,,,,,,경남0월용돈,5,돈용월0남경
42180,42180,지급,전자뱅킹예약건별이체,경남강춘자,"200,000","200,000",개인거래,개인간거래,,,,,,,,,,,,,,경남강춘자,5,자춘강남경
42186,42186,지급,전자뱅킹예약건별이체,경남김가령,"380,000","380,000",개인거래,개인간거래,,,,,,,,,,,,,,경남김가령,5,령가김남경
42187,42187,지급,전자뱅킹예약건별이체,경남김상연,"50,000","50,000",개인거래,개인간거래,,,,,,,,,,,,,,경남김상연,5,연상김남경
42189,42189,지급,전자뱅킹예약건별이체,경남김현주,"300,000","300,000",개인거래,개인간거래,,,,,,,,,,,,,,경남김현주,5,주현김남경
