index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
1247,1247,입금,인터넷뱅킹 대량이체,(사)국제라이온스협회,"150,000","150,000",입금이체,회사입금,,,,,,,,,,,,,,(사)국제라이온스협회,9,회협스온이라제국)사(
1248,1248,입금,인터넷뱅킹 대량이체,(사)국학원, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(사)국학원,4,원학국)사(
1249,1249,입금,인터넷뱅킹 대량이체,(사)녹색환경지원센터,"2,171,000","2,171,000",입금이체,회사입금,,,,,,,,,,,,,,(사)녹색환경지원센터,9,터센원지경환색녹)사(
1250,1250,입금,인터넷뱅킹 대량이체,(사)대한노인회 영등, - ,"270,000",입금이체,회사입금,,,,,,,,,,,,,,(사)대한노인회0영등,8,등영0회인노한대)사(
1251,1251,입금,인터넷뱅킹 대량이체,(사)대한노인회강동구, - ,"270,000",입금이체,회사입금,,,,,,,,,,,,,,(사)대한노인회강동구,9,구동강회인노한대)사(
1252,1252,입금,인터넷뱅킹 대량이체,(사)대한노인회동대문,"270,000","270,000",입금이체,회사입금,,,,,,,,,,,,,,(사)대한노인회동대문,9,문대동회인노한대)사(
1253,1253,입금,인터넷뱅킹 대량이체,(사)대한노인회동작구, - ,"713,000",입금이체,회사입금,,,,,,,,,,,,,,(사)대한노인회동작구,9,구작동회인노한대)사(
1254,1254,입금,인터넷뱅킹 대량이체,(사)대한노인회마포지, - ,"30,000",입금이체,회사입금,,,,,,,,,,,,,,(사)대한노인회마포지,9,지포마회인노한대)사(
1255,1255,입금,인터넷뱅킹 대량이체,(사)대한노인회서울시,"652,000","652,000",입금이체,회사입금,,,,,,,,,,,,,,(사)대한노인회서울시,9,시울서회인노한대)사(
1256,1256,입금,인터넷뱅킹 대량이체,(사)대한노인회서초구, - ,"270,000",입금이체,회사입금,,,,,,,,,,,,,,(사)대한노인회서초구,9,구초서회인노한대)사(
1257,1257,입금,인터넷뱅킹 대량이체,(사)대한노인회성동구,"30,000","270,000",입금이체,회사입금,,,,,,,,,,,,,,(사)대한노인회성동구,9,구동성회인노한대)사(
1258,1258,입금,인터넷뱅킹 대량이체,(사)대한노인회송파구,"116,000","116,000",입금이체,회사입금,,,,,,,,,,,,,,(사)대한노인회송파구,9,구파송회인노한대)사(
1259,1259,입금,인터넷뱅킹 대량이체,(사)대한노인회은평구,"100,000","100,000",입금이체,회사입금,,,,,,,,,,,,,,(사)대한노인회은평구,9,구평은회인노한대)사(
1260,1260,입금,인터넷뱅킹 대량이체,(사)대한영양사협회,"96,000","96,000",입금이체,회사입금,,,,,,,,,,,,,,(사)대한영양사협회,8,회협사양영한대)사(
1261,1261,입금,급여 입금이체,(사)부산민속예술보존,"50,000","100,000",입금이체,회사입금,,,,,,,,,,,,,,(사)부산민속예술보존,9,존보술예속민산부)사(
1262,1262,입금,인터넷뱅킹 대량이체,(사)서울특별시지체장,"1,722,000","1,722,000",입금이체,회사입금,,,,,,,,,,,,,,(사)서울특별시지체장,9,장체지시별특울서)사(
1263,1263,입금,인터넷뱅킹 대량이체,(사)아이코리아,"162,000","164,000",입금이체,회사입금,,,,,,,,,,,,,,(사)아이코리아,6,아리코이아)사(
1264,1264,입금,인터넷뱅킹 대량이체,(사)워치타워성서책자, - ,"1,448,000",입금이체,회사입금,,,,,,,,,,,,,,(사)워치타워성서책자,9,자책서성워타치워)사(
1265,1265,입금,인터넷뱅킹 대량이체,(사)철도공제조합, - ,"98,819,000",입금이체,회사입금,,,,,,,,,,,,,,(사)철도공제조합,7,합조제공도철)사(
1266,1266,입금,인터넷뱅킹 대량이체,(사)한국무역협회, - ,"39,507,000",입금이체,회사입금,,,,,,,,,,,,,,(사)한국무역협회,7,회협역무국한)사(
1267,1267,입금,인터넷뱅킹 대량이체,(사)한국무역협회전시,"666,000","666,000",입금이체,회사입금,,,,,,,,,,,,,,(사)한국무역협회전시,9,시전회협역무국한)사(
1268,1268,입금,인터넷뱅킹 대량이체,(사)한국반도체산업협,"77,000","77,000",입금이체,회사입금,,,,,,,,,,,,,,(사)한국반도체산업협,9,협업산체도반국한)사(
1269,1269,입금,인터넷뱅킹 대량이체,(사)한국외식업중앙회, - ,"20,000",입금이체,회사입금,,,,,,,,,,,,,,(사)한국외식업중앙회,9,회앙중업식외국한)사(
1270,1270,입금,인터넷뱅킹 대량이체,(사)한국원자력산업협, - ,"100,000",입금이체,회사입금,,,,,,,,,,,,,,(사)한국원자력산업협,9,협업산력자원국한)사(
1271,1271,입금,인터넷뱅킹 대량이체,(사)한국의약품수출입, - ,"158,000",입금이체,회사입금,,,,,,,,,,,,,,(사)한국의약품수출입,9,입출수품약의국한)사(
1272,1272,입금,인터넷뱅킹 대량이체,(사)한국정보통신자격, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(사)한국정보통신자격,9,격자신통보정국한)사(
1273,1273,입금,인터넷뱅킹 대량이체,(사)한국주류산업협회,"220,000","220,000",입금이체,회사입금,,,,,,,,,,,,,,(사)한국주류산업협회,9,회협업산류주국한)사(
1274,1274,입금,인터넷뱅킹 대량이체,(사)한국청소년지원네,"110,000","110,000",입금이체,회사입금,,,,,,,,,,,,,,(사)한국청소년지원네,9,네원지년소청국한)사(
1275,1275,입금,인터넷뱅킹 대량이체,(사)한국통신학회,"30,000","274,000",입금이체,회사입금,,,,,,,,,,,,,,(사)한국통신학회,7,회학신통국한)사(
1276,1276,입금,인터넷뱅킹 대량이체,(사)한국포장재재활용, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(사)한국포장재재활용,9,용활재재장포국한)사(
1277,1277,입금,인터넷뱅킹 대량이체,(사)한국화재소방학회,"80,000","80,000",입금이체,회사입금,,,,,,,,,,,,,,(사)한국화재소방학회,9,회학방소재화국한)사(
1278,1278,입금,인터넷뱅킹 대량이체,(사)한우리독서문화운, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(사)한우리독서문화운,9,운화문서독리우한)사(
