index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
42456,42456,지급,펌뱅킹 출금이체,고동수회계사,"88,000","110,000",서비스이용,전문서비스,,,,,,,,,,,,,,고동수회계사,6,사계회수동고
42515,42515,지급,펌뱅킹 출금이체,고병철회계사,"88,000","88,000",서비스이용,전문서비스,,,,,,,,,,,,,,고병철회계사,6,사계회철병고
46916,46916,지급,펌뱅킹 출금이체,권기대회계사,"132,000","132,000",서비스이용,전문서비스,,,,,,,,,,,,,,권기대회계사,6,사계회대기권
47254,47254,지급,펌뱅킹 출금이체,권진영회계사,"132,000","132,000",서비스이용,전문서비스,,,,,,,,,,,,,,권진영회계사,6,사계회영진권
47332,47332,지급,펌뱅킹 출금이체,권호근회계사,"110,000","110,000",서비스이용,전문서비스,,,,,,,,,,,,,,권호근회계사,6,사계회근호권
49850,49850,지급,펌뱅킹 출금이체,김남형회계사,"132,000","132,000",서비스이용,전문서비스,,,,,,,,,,,,,,김남형회계사,6,사계회형남김
49917,49917,지급,펌뱅킹 출금이체,김대영회계사,"110,000","110,000",서비스이용,전문서비스,,,,,,,,,,,,,,김대영회계사,6,사계회영대김
49952,49952,지급,펌뱅킹 출금이체,김덕철회계사,"77,000","77,000",서비스이용,전문서비스,,,,,,,,,,,,,,김덕철회계사,6,사계회철덕김
50046,50046,지급,펌뱅킹 출금이체,김동진회계사, - ,"110,000",서비스이용,전문서비스,,,,,,,,,,,,,,김동진회계사,6,사계회진동김
50143,50143,지급,펌뱅킹 출금이체,김면기회계사,"55,000","88,000",서비스이용,전문서비스,,,,,,,,,,,,,,김면기회계사,6,사계회기면김
50588,50588,지급,펌뱅킹 출금이체,김상철회계사, - , - ,서비스이용,전문서비스,,,,,,,,,,,,,,김상철회계사,6,사계회철상김
50720,50720,지급,펌뱅킹 출금이체,김선익회계사,"220,000","220,000",서비스이용,전문서비스,,,,,,,,,,,,,,김선익회계사,6,사계회익선김
50785,50785,지급,펌뱅킹 출금이체,김성석회계사, - , - ,서비스이용,전문서비스,,,,,,,,,,,,,,김성석회계사,6,사계회석성김
50866,50866,지급,펌뱅킹 출금이체,김세영회계사,"110,000","110,000",서비스이용,전문서비스,,,,,,,,,,,,,,김세영회계사,6,사계회영세김
51066,51066,지급,펌뱅킹 출금이체,김승진회계사, - ,"110,000",서비스이용,전문서비스,,,,,,,,,,,,,,김승진회계사,6,사계회진승김
51261,51261,지급,펌뱅킹 출금이체,김영상회계사,"110,000","110,000",서비스이용,전문서비스,,,,,,,,,,,,,,김영상회계사,6,사계회상영김
51295,51295,지급,펌뱅킹 출금이체,김영욱회계사,"55,000","55,000",서비스이용,전문서비스,,,,,,,,,,,,,,김영욱회계사,6,사계회욱영김
51322,51322,지급,펌뱅킹 출금이체,김영진회계사,"110,000","110,000",서비스이용,전문서비스,,,,,,,,,,,,,,김영진회계사,6,사계회진영김
51438,51438,지급,펌뱅킹 출금이체,김용범회계사,"110,000","110,000",서비스이용,전문서비스,,,,,,,,,,,,,,김용범회계사,6,사계회범용김
51446,51446,지급,펌뱅킹 출금이체,김용수회계사,"55,000","55,000",서비스이용,전문서비스,,,,,,,,,,,,,,김용수회계사,6,사계회수용김
51462,51462,지급,펌뱅킹 출금이체,김용원회계사, - ,"154,000",서비스이용,전문서비스,,,,,,,,,,,,,,김용원회계사,6,사계회원용김
51489,51489,지급,펌뱅킹 출금이체,김용환회계사,"110,000","110,000",서비스이용,전문서비스,,,,,,,,,,,,,,김용환회계사,6,사계회환용김
51615,51615,지급,펌뱅킹 출금이체,김윤상회계사, - , - ,서비스이용,전문서비스,,,,,,,,,,,,,,김윤상회계사,6,사계회상윤김
51809,51809,지급,펌뱅킹 출금이체,김일탁회계사,"110,000","110,000",서비스이용,전문서비스,,,,,,,,,,,,,,김일탁회계사,6,사계회탁일김
51938,51938,지급,펌뱅킹 출금이체,김정석회계사,"121,000","121,000",서비스이용,전문서비스,,,,,,,,,,,,,,김정석회계사,6,사계회석정김
51961,51961,지급,펌뱅킹 출금이체,김정오회계사,"165,000","165,000",서비스이용,전문서비스,,,,,,,,,,,,,,김정오회계사,6,사계회오정김
52079,52079,지급,펌뱅킹 출금이체,김종연회계사, - ,"55,000",서비스이용,전문서비스,,,,,,,,,,,,,,김종연회계사,6,사계회연종김
52656,52656,지급,펌뱅킹 출금이체,김학수회계사, - , - ,서비스이용,전문서비스,,,,,,,,,,,,,,김학수회계사,6,사계회수학김
52821,52821,지급,펌뱅킹 출금이체,김형민회계사,"110,000","110,000",서비스이용,전문서비스,,,,,,,,,,,,,,김형민회계사,6,사계회민형김
52822,52822,지급,펌뱅킹 출금이체,김형배회계사,"110,000","110,000",서비스이용,전문서비스,,,,,,,,,,,,,,김형배회계사,6,사계회배형김
52823,52823,지급,펌뱅킹 출금이체,김형복회계사,"143,000","143,000",서비스이용,전문서비스,,,,,,,,,,,,,,김형복회계사,6,사계회복형김
53074,53074,지급,펌뱅킹 출금이체,김희철회계사, - , - ,서비스이용,전문서비스,,,,,,,,,,,,,,김희철회계사,6,사계회철희김
53076,53076,지급,펌뱅킹 출금이체,김희환회계사, - , - ,서비스이용,전문서비스,,,,,,,,,,,,,,김희환회계사,6,사계회환희김
53246,53246,지급,펌뱅킹 출금이체,나병희회계사,"110,000","660,000",서비스이용,전문서비스,,,,,,,,,,,,,,나병희회계사,6,사계회희병나
53805,53805,지급,펌뱅킹 출금이체,노동진회계사, - ,"110,000",서비스이용,전문서비스,,,,,,,,,,,,,,노동진회계사,6,사계회진동노
59924,59924,지급,펌뱅킹 출금이체,류덕선회계사, - ,"77,000",서비스이용,전문서비스,,,,,,,,,,,,,,류덕선회계사,6,사계회선덕류
61397,61397,지급,펌뱅킹 출금이체,민명식회계사, - ,"77,000",서비스이용,전문서비스,,,,,,,,,,,,,,민명식회계사,6,사계회식명민
