index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
191,191,입금,인터넷뱅킹 대량이체,  급여이체,"1,966,000","2,938,000",소득,급여,,,,,,,,,,,,,,00급여이체,4,체이여급00
332,332,입금,인터넷뱅킹 대량이체,  월　급여이체,"1,215,000","1,622,000",소득,급여,,,,,,,,,,,,,,00월0급여이체,5,체이여급0월00
500,500,입금,전자뱅킹예약건별이체,  ．  급여이체,"3,094,000","3,094,000",소득,급여,,,,,,,,,,,,,,00．00급여이체,4,체이여급00．00
628,628,입금,인터넷뱅킹 대량이체, 월　급여이체, - ,"2,179,000",소득,급여,,,,,,,,,,,,,,0월0급여이체,5,체이여급0월0
851,851,입금,인터넷뱅킹 대량이체, 월급여지급,"2,383,000","2,383,000",소득,급여,,,,,,,,,,,,,,0월급여지급,5,급지여급월0
966,966,입금,인터넷뱅킹 대량이체, 월분급여이체,"1,598,000","1,598,000",소득,급여,,,,,,,,,,,,,,0월분급여이체,6,체이여급분월0
2084,2084,입금,급여 입금이체,(주)정율 급여이체,"186,000","257,000",소득,급여,,,,,,,,,,,,,,(주)정율0급여이체,7,체이여급0율정)주(
5046,5046,입금,인터넷뱅킹 대량이체,급여수당,"28,000","55,000",소득,급여,,,,,,,,,,,,,,급여수당,4,당수여급
5079,5079,입금,급여 입금이체,급여이체, - ,"26,543,000",소득,급여,,,,,,,,,,,,,,급여이체,4,체이여급
5080,5080,입금,인터넷뱅킹 대량이체,급여이체, - ,"26,543,000",소득,급여,,,,,,,,,,,,,,급여이체,4,체이여급
5081,5081,입금,펌뱅킹 입금이체,급여이체, - ,"26,543,000",소득,급여,,,,,,,,,,,,,,급여이체,4,체이여급
5088,5088,입금,급여 입금이체,급여입금,"2,000,000","3,947,000",소득,급여,,,,,,,,,,,,,,급여입금,4,금입여급
5089,5089,입금,인터넷뱅킹 대량이체,급여입금,"2,000,000","3,947,000",소득,급여,,,,,,,,,,,,,,급여입금,4,금입여급
5090,5090,입금,상여금 입금이체,급여입금이체서비스,"561,000","8,719,000",소득,급여,,,,,,,,,,,,,,급여입금이체서비스,9,스비서체이금입여급
5109,5109,입금,인터넷뱅킹 대량이체,급여지급, - ,"2,542,000",소득,급여,,,,,,,,,,,,,,급여지급,4,급지여급
7357,7357,입금,CMS공동망 입금이체,디비금투급여이체, - ,"11,558,000",소득,급여,,,,,,,,,,,,,,디비금투급여이체,8,체이여급투금비디
8665,8665,입금,인터넷뱅킹 대량이체,비전 월급여지급,"1,652,000","2,848,000",소득,급여,,,,,,,,,,,,,,비전0월급여지급,7,급지여급월0전비
9534,9534,입금,급여 입금이체,선인자동차급여이체, - ,"10,095,000",소득,급여,,,,,,,,,,,,,,선인자동차급여이체,9,체이여급차동자인선
11009,11009,입금,인터넷뱅킹 대량이체,아이컴넷급여이체,"1,000","1,000",소득,급여,,,,,,,,,,,,,,아이컴넷급여이체,8,체이여급넷컴이아
12104,12104,입금,인터넷뱅킹 대량이체,울파－급여지급,"4,079,000","4,079,000",소득,급여,,,,,,,,,,,,,,울파－급여지급,6,급지여급－파울
14260,14260,입금,급여 입금이체,직원급여이체,"1,754,000","1,754,000",소득,급여,,,,,,,,,,,,,,직원급여이체,6,체이여급원직
14643,14643,입금,급여 입금이체,카텍급여이체, - ,"3,810,000",소득,급여,,,,,,,,,,,,,,카텍급여이체,6,체이여급텍카
14840,14840,입금,인터넷뱅킹 대량이체,크루급여지급,"1,319,000","1,319,000",소득,급여,,,,,,,,,,,,,,크루급여지급,6,급지여급루크
15175,15175,입금,급여 입금이체,티엔에스급여이체,"2,405,000","2,405,000",소득,급여,,,,,,,,,,,,,,티엔에스급여이체,8,체이여급스에엔티
