index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
980,980,입금,인터넷뱅킹 대량이체, 월상여궤도공영㈜,"1,193,000","1,193,000",소득,급여,,,,,,,,,,,,,,0월상여궤도공영㈜,8,㈜영공도궤여상월0
1306,1306,입금,급여 입금이체,(주) 기남산업 급여,"2,679,000","3,105,000",소득,급여,,,,,,,,,,,,,,(주)0기남산업0급여,7,여급0업산남기0)주(
1342,1342,입금,급여 입금이체,(주)광양기업급여, - ,"3,413,000",소득,급여,,,,,,,,,,,,,,(주)광양기업급여,7,여급업기양광)주(
1343,1343,입금,급여 입금이체,(주)광양기업상여,"1,380,000","1,817,000",소득,급여,,,,,,,,,,,,,,(주)광양기업상여,7,여상업기양광)주(
1348,1348,입금,급여 입금이체,(주)구시코리아급여,"3,376,000","3,376,000",소득,급여,,,,,,,,,,,,,,(주)구시코리아급여,8,여급아리코시구)주(
1371,1371,입금,급여 입금이체,(주)낙원종합건설급여,"3,966,000","4,440,000",소득,급여,,,,,,,,,,,,,,(주)낙원종합건설급여,9,여급설건합종원낙)주(
1441,1441,입금,급여 입금이체,(주)동김천대서급여, - , - ,소득,급여,,,,,,,,,,,,,,(주)동김천대서급여,8,여급서대천김동)주(
1472,1472,입금,상여금 입금이체,(주)두양전력 상여,"2,009,000","2,009,000",소득,급여,,,,,,,,,,,,,,(주)두양전력0상여,7,여상0력전양두)주(
1482,1482,입금,급여 입금이체,(주)디어스아이급여,"2,515,000","6,187,000",소득,급여,,,,,,,,,,,,,,(주)디어스아이급여,8,여급이아스어디)주(
1491,1491,입금,급여 입금이체,(주)디케이씨 급여, - ,"6,652,000",소득,급여,,,,,,,,,,,,,,(주)디케이씨0급여,7,여급0씨이케디)주(
1492,1492,입금,상여금 입금이체,(주)디케이씨 설 상여,"1,000,000","1,000,000",소득,급여,,,,,,,,,,,,,,(주)디케이씨0설0상여,8,여상0설0씨이케디)주(
1493,1493,입금,상여금 입금이체,(주)디케이씨성과급,"3,604,000","3,604,000",소득,급여,,,,,,,,,,,,,,(주)디케이씨성과급,8,급과성씨이케디)주(
1552,1552,입금,인터넷뱅킹 대량이체,(주)명상여행사,"280,000","1,402,000",입금이체,회사입금,,,,,,,,,,,,,,(주)명상여행사,6,사행여상명)주(
1588,1588,입금,급여 입금이체,(주)바이오톡스텍급여,"2,602,000","2,602,000",소득,급여,,,,,,,,,,,,,,(주)바이오톡스텍급여,9,여급텍스톡오이바)주(
1621,1621,입금,급여 입금이체,(주)비앤비급여,"3,631,000","4,105,000",소득,급여,,,,,,,,,,,,,,(주)비앤비급여,6,여급비앤비)주(
1624,1624,입금,급여 입금이체,(주)비앤콜급여,"1,992,000","1,992,000",소득,급여,,,,,,,,,,,,,,(주)비앤콜급여,6,여급콜앤비)주(
1678,1678,입금,급여 입금이체,(주)선앤엘 성과급,"1,490,000","4,591,000",소득,급여,,,,,,,,,,,,,,(주)선앤엘0성과급,7,급과성0엘앤선)주(
1679,1679,입금,급여 입금이체,(주)선앤엘급여, - ,"6,672,000",소득,급여,,,,,,,,,,,,,,(주)선앤엘급여,6,여급엘앤선)주(
1703,1703,입금,급여 입금이체,(주)소모비전급여,"5,676,000","9,436,000",소득,급여,,,,,,,,,,,,,,(주)소모비전급여,7,여급전비모소)주(
1704,1704,입금,급여 입금이체,(주)소모이앤티급여, - ,"2,619,000",소득,급여,,,,,,,,,,,,,,(주)소모이앤티급여,8,여급티앤이모소)주(
1730,1730,입금,급여 입금이체,(주)신기사급여, - ,"6,578,000",소득,급여,,,,,,,,,,,,,,(주)신기사급여,6,여급사기신)주(
